level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	36	3	881	1611	134	20	90.267761	CALCADOS
5	1	1	1	36	4	1041	1613	12	18	54.092636	E
5	1	1	1	36	5	1074	1611	155	20	87.881569	ARTEFATOS
5	1	1	1	36	6	1250	1611	32	20	96.490082	DE
5	1	1	1	36	7	1303	1611	50	20	0.000000	TEC
5	1	1	1	36	8	1363	1611	60	19	0.000000	IDOS
5	1	1	1	36	9	1433	1622	42	8	0.000000	cas
5	1	1	1	36	10	1487	1622	482	10	0.000000	wecvceecen
5	1	1	1	36	11	1660	1606	32	34	1.451378	en
5	1	1	1	36	12	1697	1611	272	21	0.000000	nernsestanteseae
5	1	1	1	36	13	2118	1612	12	18	97.000359	4
5	1	1	1	36	14	2330	1613	45	19	93.569473	203
5	1	1	1	36	15	2541	1614	44	18	89.461861	19t
5	1	1	1	36	16	2754	1613	44	20	0.000000	19t
4	1	1	1	37	0	546	1641	2255	21	-1	
5	1	1	1	37	1	546	1642	45	19	55.120461	T2l
5	1	1	1	37	2	686	1641	137	20	87.652992	PRODUTOS
5	1	1	1	37	3	846	1642	188	19	86.975235	ALTMENTARES
5	1	1	1	37	4	1042	1653	60	8	4.847183	cece
5	1	1	1	37	5	1113	1653	42	7	4.847183	cee
5	1	1	1	37	6	1167	1653	42	7	25.544434	msc
5	1	1	1	37	7	1220	1652	59	8	0.000000	ects
5	1	1	1	37	8	1290	1652	77	8	0.000000	tment
5	1	1	1	37	9	1378	1653	43	6	0.000000	een
5	1	1	1	37	10	1434	1654	5	5	0.000000	w
5	1	1	1	37	11	1450	1653	43	7	25.868788	ert
5	1	1	1	37	12	1508	1653	55	7	0.000000	reer
5	1	1	1	37	13	1575	1652	75	8	0.000000	renee
5	1	1	1	37	14	1663	1652	22	8	6.914673	bb
5	1	1	1	37	15	1698	1652	59	8	0.000000	bmor
5	1	1	1	37	16	1767	1653	24	6	18.935490	ss
5	1	1	1	37	17	1803	1653	78	8	0.000000	erent
5	1	1	1	37	18	1891	1653	78	8	0.000000	eteus
5	1	1	1	37	19	2101	1642	29	18	88.144676	12
5	1	1	1	37	20	2347	1642	31	19	90.431808	54
5	1	1	1	37	21	2558	1643	31	19	72.974754	28
5	1	1	1	37	22	2770	1643	31	19	93.225273	73
4	1	1	1	38	0	545	1668	2252	32	-1	
5	1	1	1	38	1	545	1670	47	20	73.612602	T22
5	1	1	1	38	2	686	1672	46	18	3.596897	EDT
5	1	1	1	38	3	741	1671	101	20	3.596897	TORTAL
5	1	1	1	38	4	863	1671	12	19	40.646061	EF
5	1	1	1	38	5	898	1670	81	20	0.000000	GRAFT
5	1	1	1	38	6	986	1671	30	19	0.000000	CA
5	1	1	1	38	7	1026	1682	24	8	32.626740	ca
5	1	1	1	38	8	1061	1681	24	8	22.237438	ce
5	1	1	1	38	9	1095	1682	27	7	22.237438	en
5	1	1	1	38	10	1135	1681	57	8	0.000000	casi
5	1	1	1	38	11	1202	1683	8	6	0.000000	n
5	1	1	1	38	12	1218	1682	43	7	0.000000	cme
5	1	1	1	38	13	1274	1682	59	6	7.518215	ree
5	1	1	1	38	14	1346	1682	4	6	0.000000	m
5	1	1	1	38	15	1362	1682	25	7	28.364763	ec
5	1	1	1	38	16	1399	1681	76	8	24.267937	eect
5	1	1	1	38	17	1487	1682	42	7	20.544018	eee
5	1	1	1	38	18	1540	1681	41	8	22.531570	eee
5	1	1	1	38	19	1591	1681	58	7	23.430733	been
5	1	1	1	38	20	1663	1682	22	7	39.380909	ee
5	1	1	1	38	21	1698	1682	57	8	18.648434	meee
5	1	1	1	38	22	1767	1682	24	7	15.032778	ee
5	1	1	1	38	23	1804	1682	57	7	21.609831	eee
5	1	1	1	38	24	1914	1682	53	7	42.460068	ae
5	1	1	1	38	25	2118	1671	12	19	96.404587	2
5	1	1	1	38	26	2333	1668	38	32	67.161705	(xX)
5	1	1	1	38	27	2542	1672	43	20	64.172829	CX}
5	1	1	1	38	28	2757	1672	40	20	90.101082	(x)
4	1	1	1	39	0	546	1699	2252	23	-1	
5	1	1	1	39	1	546	1699	48	20	77.542183	T23
5	1	1	1	39	2	686	1700	153	20	26.069145	DIVERSASc
5	1	1	1	39	3	850	1711	58	8	25.863682	case
5	1	1	1	39	4	922	1711	40	8	8.641920	wet
5	1	1	1	39	5	971	1711	7	7	0.000000	e
5	1	1	1	39	6	988	1711	24	8	17.735634	si
5	1	1	1	39	7	1026	1713	22	6	0.000000	cc
5	1	1	1	39	8	1060	1712	59	6	26.794662	ree
5	1	1	1	39	9	1132	1711	23	7	29.605164	es
5	1	1	1	39	10	1178	1712	65	7	18.051491	ater
5	1	1	1	39	11	1255	1711	24	7	18.041878	ee
5	1	1	1	39	12	1300	1711	50	8	12.523937	eee
5	1	1	1	39	13	1362	1711	78	7	0.000000	EEE
5	1	1	1	39	14	1460	1711	68	7	20.662279	Oe
5	1	1	1	39	15	1548	1711	51	7	14.558620	eee
5	1	1	1	39	16	1628	1712	22	7	13.459091	ee
5	1	1	1	39	17	1663	1711	23	8	21.316576	RH
5	1	1	1	39	18	1708	1711	84	8	21.002365	EEE
5	1	1	1	39	19	1812	1711	51	7	0.000000	EEA
5	1	1	1	39	20	1892	1712	24	6	14.485369	Oe
5	1	1	1	39	21	1927	1712	41	8	18.499832	Ea
5	1	1	1	39	22	2120	1702	10	17	85.567459	1
5	1	1	1	39	23	2331	1701	41	20	9.154320	{X)
5	1	1	1	39	24	2543	1702	41	20	73.694824	(x)
5	1	1	1	39	25	2756	1702	42	19	53.367443	(xi
4	1	1	1	40	0	544	1730	2282	23	-1	
5	1	1	1	40	1	544	1731	47	19	94.913788	724
5	1	1	1	40	2	687	1731	136	20	90.678650	UNTDADES
5	1	1	1	40	3	846	1731	170	19	73.956703	AUXILIARES
5	1	1	1	40	4	1039	1730	260	21	36.535446	ADMINESTRATIVAS
5	1	1	1	40	5	1324	1730	43	20	37.380863	(3)
5	1	1	1	40	6	1380	1742	60	8	0.000000	acne
5	1	1	1	40	7	1467	1742	217	8	0.000000	ceacavcenccer
5	1	1	1	40	8	1700	1725	268	34	0.000000	rrantnssestnrecas
5	1	1	1	40	9	2118	1732	10	19	96.858307	2
5	1	1	1	40	10	2332	1733	40	20	51.718330	(x)
5	1	1	1	40	11	2576	1742	14	4	80.130684	~
5	1	1	1	40	12	2756	1733	70	20	60.986835	ex)
5	1	1	1	40	13	2811	1729	18	34	56.034515	-
4	1	1	1	41	0	545	1817	2256	23	-1	
5	1	1	1	41	1	545	1818	47	17	93.270752	725
5	1	1	1	41	2	669	1818	50	19	45.378014	SHO
5	1	1	1	41	3	742	1817	116	20	27.063107	GONCALO
5	1	1	1	41	4	868	1828	43	8	15.274754	ccc
5	1	1	1	41	5	921	1829	59	8	15.274754	cece
5	1	1	1	41	6	992	1829	23	8	27.229090	re
5	1	1	1	41	7	1028	1829	21	8	41.964638	es
5	1	1	1	41	8	1063	1829	21	7	0.000000	me
5	1	1	1	41	9	1096	1829	24	8	24.952621	en
5	1	1	1	41	10	1132	1829	24	8	21.096970	ae
5	1	1	1	41	11	1171	1829	21	7	30.172504	ee
5	1	1	1	41	12	1204	1829	40	7	29.789238	eee
5	1	1	1	41	13	1256	1830	24	6	20.307369	ee
5	1	1	1	41	14	1292	1830	57	6	1.693478	een
5	1	1	1	41	15	1382	1829	39	8	19.166269	eee
5	1	1	1	41	16	1443	1829	68	8	0.000000	EER
5	1	1	1	41	17	1558	1829	75	8	6.281090	Eee
5	1	1	1	41	18	1666	1830	21	7	11.499014	ee
5	1	1	1	41	19	1710	1830	47	8	10.391865	mee
5	1	1	1	41	20	1770	1829	22	8	22.648830	HE
5	1	1	1	41	21	1806	1830	39	8	0.000000	PEE
5	1	1	1	41	22	1856	1830	8	8	0.000000	e
5	1	1	1	41	23	1875	1830	42	7	0.000000	Eee
5	1	1	1	41	24	1928	1830	41	8	0.000000	Eae
5	1	1	1	41	25	2083	1819	48	19	92.670914	622
5	1	1	1	41	26	2279	1820	28	17	94.134781	14
5	1	1	1	41	27	2332	1820	43	18	80.998718	361
5	1	1	1	41	28	2489	1820	28	19	75.836601	ll
5	1	1	1	41	29	2543	1820	46	19	95.138100	537
5	1	1	1	41	30	2703	1821	28	19	79.756485	13
5	1	1	1	41	31	2753	1821	48	19	74.819641	9903
4	1	1	1	42	0	545	1876	2255	31	-1	
5	1	1	1	42	1	545	1877	48	18	51.558533	726
5	1	1	1	42	2	685	1877	140	20	82.883957	EXTRACAG
5	1	1	1	42	3	845	1878	31	17	91.551384	DE
5	1	1	1	42	4	899	1877	151	20	30.518017	MINERALS.
5	1	1	1	42	5	1062	1889	58	7	33.485809	wren
5	1	1	1	42	6	1134	1888	76	8	16.242418	weer
5	1	1	1	42	7	1220	1889	8	7	0.000000	e
5	1	1	1	42	8	1236	1888	25	8	2.851696	es
5	1	1	1	42	9	1275	1888	75	8	0.000000	teen
5	1	1	1	42	10	1363	1889	59	8	27.963820	meee
5	1	1	1	42	11	1433	1889	25	8	27.911533	ee
5	1	1	1	42	12	1478	1889	51	7	23.278461	eee
5	1	1	1	42	13	1539	1889	60	8	5.123940	eee
5	1	1	1	42	14	1609	1889	41	7	5.799236	eee
5	1	1	1	42	15	1662	1890	24	6	26.243782	ee
5	1	1	1	42	16	1702	1890	56	8	20.708666	meen
5	1	1	1	42	17	1769	1890	112	7	2.632074	sateen
5	1	1	1	42	18	1891	1890	77	7	2.632074	eee
5	1	1	1	42	19	2119	1879	12	17	88.346169	7
5	1	1	1	42	20	2344	1876	31	31	86.667786	ral
5	1	1	1	42	21	2559	1881	28	18	73.461151	51
5	1	1	1	42	22	2769	1881	31	20	61.435009	63
4	1	1	1	43	0	544	1908	2258	22	-1	
5	1	1	1	43	1	544	1909	48	17	32.235748	T2T
5	1	1	1	43	2	685	1908	84	19	65.292053	TRANS
5	1	1	1	43	3	777	1908	135	19	42.246872	FORMACAG
5	1	1	1	43	4	934	1909	31	19	89.308876	DE
5	1	1	1	43	5	988	1908	134	20	42.940639	PROODUTOS
5	1	1	1	43	6	1146	1908	31	19	91.981194	DE
5	1	1	1	43	7	1200	1908	134	20	89.500694	MINERATS
5	1	1	1	43	8	1358	1909	611	20	39.486443	NSO-METALE
5	1	1	1	43	9	1537	1904	46	32	48.984295	COS
5	1	1	1	43	10	1590	1904	59	32	38.347122	seus
5	1	1	1	43	11	1665	1904	24	32	36.594692	ts
5	1	1	1	43	12	1702	1904	78	32	0.000000	pasar
5	1	1	1	43	13	1785	1909	184	20	0.000000	nccnnerenes
5	1	1	1	43	14	2098	1910	32	18	74.500000	9
5	1	1	1	43	15	2296	1910	9	19	90.601570	1
5	1	1	1	43	16	2330	1910	46	19	86.612282	28%
5	1	1	1	43	17	2508	1911	9	19	90.429962	1
5	1	1	1	43	18	2541	1911	47	19	81.369118	938
5	1	1	1	43	19	2721	1912	8	18	84.353928	i
5	1	1	1	43	20	2754	1912	48	18	83.840912	244
4	1	1	1	44	0	544	1936	2257	22	-1	
5	1	1	1	44	1	544	1937	46	18	61.401863	728
5	1	1	1	44	2	684	1936	204	20	77.865967	METALURGICAs
5	1	1	1	44	3	901	1948	41	7	0.000000	cus
5	1	1	1	44	4	952	1947	24	8	0.000000	cw
5	1	1	1	44	5	988	1949	58	6	18.630276	cece
5	1	1	1	44	6	1058	1948	95	8	0.000000	ates
5	1	1	1	44	7	1168	1948	38	7	26.260986	tee
5	1	1	1	44	8	1218	1948	60	7	31.423416	ee
5	1	1	1	44	9	1290	1948	40	7	25.693985	eee
5	1	1	1	44	10	1341	1948	43	7	27.072655	eee
5	1	1	1	44	11	1397	1949	41	6	10.619087	eee
5	1	1	1	44	12	1450	1948	42	7	17.402697	eee
5	1	1	1	44	13	1533	1948	99	8	11.619034	eee
5	1	1	1	44	14	1682	1948	39	7	19.036846	Ee
5	1	1	1	44	15	1733	1948	59	7	9.004812	bem
5	1	1	1	44	16	1802	1949	23	6	9.004812	ee
5	1	1	1	44	17	1837	1949	57	7	0.000000	een
5	1	1	1	44	18	1909	1949	5	7	0.000000	e
5	1	1	1	44	19	1925	1949	43	7	24.751839	eae
5	1	1	1	44	20	2098	1938	30	18	62.310959	6l
5	1	1	1	44	21	2296	1938	8	18	89.204948	1
5	1	1	1	44	22	2329	1938	48	19	89.204948	454
5	1	1	1	44	23	2509	1939	8	17	89.474220	1
5	1	1	1	44	24	2540	1939	49	19	89.474220	307
5	1	1	1	44	25	2720	1940	8	18	59.381226	1
5	1	1	1	44	26	2753	1940	48	18	91.748154	429
4	1	1	1	45	0	545	1965	2255	23	-1	
5	1	1	1	45	1	545	1966	47	19	85.883919	729
5	1	1	1	45	2	685	1965	117	20	0.000000	MECANIC
5	1	1	1	45	3	809	1967	29	18	0.000000	As
5	1	1	1	45	4	851	1978	23	8	0.000000	we
5	1	1	1	45	5	885	1978	76	8	0.000000	verre
5	1	1	1	45	6	972	1978	76	8	0.000000	tener
5	1	1	1	45	7	1058	1978	23	7	29.407873	ss
5	1	1	1	45	8	1094	1977	60	9	19.625025	eens
5	1	1	1	45	9	1168	1979	38	6	28.436165	ree
5	1	1	1	45	10	1219	1978	42	7	19.262094	wee
5	1	1	1	45	11	1273	1978	57	8	17.066660	aera
5	1	1	1	45	12	1363	1978	74	8	11.947336	ratte
5	1	1	1	45	13	1449	1978	41	8	15.655718	eee
5	1	1	1	45	14	1502	1977	95	8	14.843216	adeeb
5	1	1	1	45	15	1608	1979	40	6	14.843216	eee
5	1	1	1	45	16	1661	1978	23	6	30.279436	ee
5	1	1	1	45	17	1698	1978	58	8	0.000000	eee
5	1	1	1	45	18	1766	1978	24	7	22.066574	ee
5	1	1	1	45	19	1803	1978	22	7	29.236412	ee
5	1	1	1	45	20	1856	1978	41	8	21.605730	Eee
5	1	1	1	45	21	1908	1978	58	8	13.664856	Ea
5	1	1	1	45	22	2098	1967	31	19	95.959953	24
5	1	1	1	45	23	2294	1968	10	18	83.509567	1
5	1	1	1	45	24	2329	1969	45	17	77.624496	065
5	1	1	1	45	25	2540	1969	48	18	10.786371	S6T
5	1	1	1	45	26	2720	1969	9	19	94.486504	1
5	1	1	1	45	27	2753	1969	47	19	91.836868	009
4	1	1	1	46	0	543	1995	2256	23	-1	
5	1	1	1	46	1	543	1995	48	19	94.017548	730
5	1	1	1	46	2	685	1995	137	20	92.385490	MATERTAL
5	1	1	1	46	3	845	1995	136	20	89.644157	ELETRICO
5	1	1	1	46	4	1003	1995	12	19	91.672920	E
5	1	1	1	46	5	1038	1996	32	19	93.084518	DE
5	1	1	1	46	6	1090	1995	209	20	0.000000	COMUNICACOES
5	1	1	1	46	7	1308	2007	59	8	31.296143	eens
5	1	1	1	46	8	1379	2007	60	7	0.000000	sens
5	1	1	1	46	9	1450	2006	516	10	0.000000	sorvceteneretesnestuannesucres
5	1	1	1	46	10	2117	1998	13	17	93.025345	6
5	1	1	1	46	11	2329	1998	45	19	77.670601	523
5	1	1	1	46	12	2540	1999	49	19	86.597931	304
5	1	1	1	46	13	2753	2000	46	18	96.200607	594
4	1	1	1	47	0	545	2019	2256	32	-1	
5	1	1	1	47	1	545	2019	45	32	0.000000	73a
5	1	1	1	47	2	683	2024	139	19	89.109245	MATERTAL
5	1	1	1	47	3	845	2023	28	19	92.518387	DE
5	1	1	1	47	4	898	2023	184	20	70.586060	TRANSPORTEs
5	1	1	1	47	5	1103	2035	51	7	13.773899	ccc
5	1	1	1	47	6	1165	2035	60	8	0.000000	ccen
5	1	1	1	47	7	1236	2035	77	8	13.703918	near
5	1	1	1	47	8	1324	2035	42	7	21.405897	ara
5	1	1	1	47	9	1388	2035	67	7	0.000000	casa
5	1	1	1	47	10	1465	2034	8	8	0.000000	b
5	1	1	1	47	11	1484	2036	43	6	7.970457	ecw
5	1	1	1	47	12	1538	2035	109	8	8.935070	ements
5	1	1	1	47	13	1663	2035	76	8	0.000000	thee
5	1	1	1	47	14	1769	2035	57	8	8.384724	sete
5	1	1	1	47	15	1837	2037	8	6	0.000000	e
5	1	1	1	47	16	1855	2036	24	7	0.000000	er
5	1	1	1	47	17	1892	2036	75	8	0.000000	nenee
5	1	1	1	47	18	2118	2026	12	17	91.224464	7
5	1	1	1	47	19	2330	2026	47	18	95.259705	199
5	1	1	1	47	20	2542	2026	47	18	94.552391	173
5	1	1	1	47	21	2753	2027	48	18	96.376968	200
4	1	1	1	48	0	542	2049	2256	33	-1	
5	1	1	1	48	1	542	2054	47	19	94.615219	732
5	1	1	1	48	2	683	2053	83	20	29.541893	LCS
5	1	1	1	48	3	807	2053	47	19	33.398548	ee
5	1	1	1	48	4	913	2064	100	9	30.738358	eee
5	1	1	1	48	5	1095	2064	43	9	21.490059	ee
5	1	1	1	48	6	1159	2064	83	8	16.027756	eee
5	1	1	1	48	7	1263	2064	32	7	16.716709	2
5	1	1	1	48	8	1335	2064	50	8	25.296602	ee
5	1	1	1	48	9	1417	2065	38	8	17.708721	ee
5	1	1	1	48	10	1511	2049	62	32	19.687481	ee
5	1	1	1	48	11	1591	2064	22	8	17.918043	ee
5	1	1	1	48	12	1644	2064	110	8	27.045837	ee
5	1	1	1	48	13	1791	2065	16	8	13.366241	a
5	1	1	1	48	14	1839	2049	32	32	24.243078	ee
5	1	1	1	48	15	1895	2065	36	8	29.609093	er
5	1	1	1	48	16	2115	2055	14	16	90.112244	9
5	1	1	1	48	17	2329	2052	45	30	61.136837	27TA
5	1	1	1	48	18	2539	2055	48	19	96.387634	246
5	1	1	1	48	19	2753	2056	45	20	95.531906	254
4	1	1	1	49	0	542	2083	2255	22	-1	
5	1	1	1	49	1	542	2083	49	20	72.618027	733
5	1	1	1	49	2	683	2084	85	19	68.875084	MOBTL
5	1	1	1	49	3	777	2084	59	19	44.608025	TART
5	1	1	1	49	4	846	2084	44	18	33.607483	Osc
5	1	1	1	49	5	900	2095	60	8	0.000000	cave
5	1	1	1	49	6	970	2094	78	8	0.000000	canes
5	1	1	1	49	7	1060	2096	23	6	37.049122	ew
5	1	1	1	49	8	1096	2095	59	7	29.885078	eee
5	1	1	1	49	9	1172	2095	35	8	27.294430	ee
5	1	1	1	49	10	1220	2096	22	7	35.099220	re
5	1	1	1	49	11	1255	2095	24	7	17.310505	ee
5	1	1	1	49	12	1290	2095	58	7	20.191746	eee
5	1	1	1	49	13	1378	2095	42	7	12.655344	eee
5	1	1	1	49	14	1451	2094	40	8	6.112604	eee
5	1	1	1	49	15	1502	2095	74	7	9.812746	eee
5	1	1	1	49	16	1590	2095	77	6	0.000000	teen
5	1	1	1	49	17	1698	2095	56	7	7.804642	eben
5	1	1	1	49	18	1765	2095	43	7	0.000000	tae
5	1	1	1	49	19	1819	2095	7	7	0.000000	e
5	1	1	1	49	20	1838	2095	57	7	0.000000	eben
5	1	1	1	49	21	1906	2096	60	6	0.000000	enee
5	1	1	1	49	22	2097	2084	32	18	96.506927	49
5	1	1	1	49	23	2327	2085	47	19	96.732742	459
5	1	1	1	49	24	2538	2086	49	17	95.989899	334
5	1	1	1	49	25	2751	2085	46	20	59.689579	401
4	1	1	1	50	0	543	2111	2256	23	-1	
5	1	1	1	50	1	543	2111	47	19	96.184715	734
5	1	1	1	50	2	684	2112	83	19	88.952637	PAPEL
5	1	1	1	50	3	791	2112	12	19	89.311974	E
5	1	1	1	50	4	826	2111	82	20	45.400814	PAPEL
5	1	1	1	50	5	916	2111	28	20	45.400814	AQ
5	1	1	1	50	6	954	2123	57	7	0.000000	ceca
5	1	1	1	50	7	1023	2122	95	8	0.000000	cssece
5	1	1	1	50	8	1130	2123	58	8	0.000000	ence
5	1	1	1	50	9	1199	2123	7	8	0.000000	e
5	1	1	1	50	10	1218	2123	41	8	39.998608	ret
5	1	1	1	50	11	1272	2123	75	8	24.182062	etree
5	1	1	1	50	12	1360	2123	24	7	13.307981	ee
5	1	1	1	50	13	1395	2123	41	7	8.980188	eee
5	1	1	1	50	14	1448	2123	78	8	0.000000	esere
5	1	1	1	50	15	1535	2123	112	8	0.000000	steerer
5	1	1	1	50	16	1660	2123	23	7	19.640303	ee
5	1	1	1	50	17	1697	2123	22	7	6.352377	tt
5	1	1	1	50	18	1731	2123	235	9	0.000000	eetbenneeenars
5	1	1	1	50	19	2099	2112	27	19	47.663803	ut
5	1	1	1	50	20	2328	2114	47	19	95.227112	323
5	1	1	1	50	21	2539	2114	48	18	0.000000	2R4
5	1	1	1	50	22	2751	2114	48	20	92.789902	318
4	1	1	1	51	0	543	2141	2253	24	-1	
5	1	1	1	51	1	543	2142	47	19	59.282043	735
5	1	1	1	51	2	684	2141	150	20	80.601540	BORRACHAs
5	1	1	1	51	3	847	2154	41	6	30.796410	ccc
5	1	1	1	51	4	900	2154	42	6	0.000000	wee
5	1	1	1	51	5	955	2153	57	8	0.000000	cece
5	1	1	1	51	6	1026	2153	57	8	7.743273	etre
5	1	1	1	51	7	1095	2154	24	7	17.648811	ee
5	1	1	1	51	8	1131	2153	24	8	22.327572	ee
5	1	1	1	51	9	1169	2153	38	8	3.502350	eee
5	1	1	1	51	10	1219	2153	77	8	7.040901	etme
5	1	1	1	51	11	1307	2154	40	8	17.348385	ne
5	1	1	1	51	12	1370	2153	68	8	6.677923	Here
5	1	1	1	51	13	1452	2153	56	8	9.070654	PEE
5	1	1	1	51	14	1521	2153	42	8	5.726967	OEE
5	1	1	1	51	15	1606	2153	42	8	4.266214	eh
5	1	1	1	51	16	1661	2154	23	6	17.363300	Oe
5	1	1	1	51	17	1697	2154	57	8	13.001728	mene
5	1	1	1	51	18	1769	2154	38	7	11.961660	tea
5	1	1	1	51	19	1818	2154	148	8	12.121811	eee
5	1	1	1	51	20	2118	2143	8	19	91.083092	1
5	1	1	1	51	21	2332	2144	38	20	72.485619	(X}
5	1	1	1	51	22	2542	2144	41	19	91.862473	(x)
5	1	1	1	51	23	2755	2145	41	20	46.382198	(x)
4	1	1	1	52	0	543	2171	1404	22	-1	
5	1	1	1	52	1	543	2173	47	17	68.136452	136
5	1	1	1	52	2	682	2172	104	19	90.194962	COUROS
5	1	1	1	52	3	807	2172	12	19	80.730881	€
5	1	1	1	52	4	844	2171	83	20	91.987747	PELES
5	1	1	1	52	5	950	2171	10	19	90.154167	E
5	1	1	1	52	6	986	2171	134	21	90.928307	PRODUTOS
5	1	1	1	52	7	1144	2171	167	21	93.289253	SIMILARES,
5	1	1	1	52	8	1338	2172	10	18	86.717819	E
5	1	1	1	52	9	1375	2171	152	19	91.289276	ARTEFATOS
5	1	1	1	52	10	1552	2171	27	19	93.265213	DE
5	1	1	1	52	11	1603	2171	120	20	90.171417	SELARTA
5	1	1	1	52	12	1746	2172	12	19	89.706749	E
5	1	1	1	52	13	1779	2172	168	21	55.522568	CORREARTA,
4	1	1	1	53	0	703	2198	2093	23	-1	
5	1	1	1	53	1	703	2200	66	18	93.273811	PARA
5	1	1	1	53	2	791	2200	101	19	91.440773	VIAGEM
5	1	1	1	53	3	916	2200	12	19	81.420616	E
5	1	1	1	53	4	948	2199	51	19	93.285637	USO
5	1	1	1	53	5	1021	2200	116	19	91.450233	PESSOAL
5	1	1	1	53	6	1161	2207	15	4	84.339867	-
5	1	1	1	53	7	1199	2199	152	20	48.731056	EXCLUSIVE
5	1	1	1	53	8	1375	2198	137	21	89.966690	CALCADOS
5	1	1	1	53	9	1533	2200	12	18	59.773972	€
5	1	1	1	53	10	1569	2199	118	20	91.426331	ARTIGOS
5	1	1	1	53	11	1710	2199	31	20	93.189651	DO
5	1	1	1	53	12	1762	2199	205	20	83.676804	VESTUARIO...
5	1	1	1	53	13	2115	2200	12	19	96.944115	2
5	1	1	1	53	14	2331	2201	41	19	55.077015	tx?
5	1	1	1	53	15	2541	2201	43	19	53.344612	1X)
5	1	1	1	53	16	2755	2201	41	20	57.844795	{x}
4	1	1	1	54	0	541	2224	2256	33	-1	
5	1	1	1	54	1	541	2229	47	18	41.234703	737
5	1	1	1	54	2	683	2229	81	20	0.000000	QUIMI
5	1	1	1	54	3	772	2228	45	20	0.000000	CAs
5	1	1	1	54	4	830	2240	41	8	8.765116	ccc
5	1	1	1	54	5	882	2239	59	9	8.765116	weer
5	1	1	1	54	6	952	2239	43	8	0.000000	ete
5	1	1	1	54	7	1006	2241	5	6	0.000000	m
5	1	1	1	54	8	1025	2240	56	9	28.213619	cere
5	1	1	1	54	9	1094	2241	23	7	35.940544	me
5	1	1	1	54	10	1130	2240	59	8	19.996157	eee
5	1	1	1	54	11	1201	2240	39	8	34.963993	ees
5	1	1	1	54	12	1253	2240	76	8	0.000000	eae
5	1	1	1	54	13	1361	2240	23	8	20.197338	ee
5	1	1	1	54	14	1405	2240	68	8	8.577156	eRe
5	1	1	1	54	15	1484	2240	24	8	25.715748	ER
5	1	1	1	54	16	1520	2241	24	7	12.412243	ER
5	1	1	1	54	17	1556	2240	57	8	5.685329	PENS
5	1	1	1	54	18	1625	2241	22	7	26.841307	ED
5	1	1	1	54	19	1659	2240	24	7	12.593470	Ed
5	1	1	1	54	20	1704	2242	51	6	23.982172	ewe
5	1	1	1	54	21	1765	2241	23	6	30.875954	ee
5	1	1	1	54	22	1801	2224	80	33	11.035061	emanate
5	1	1	1	54	23	1887	2241	78	8	0.000000	eeany
5	1	1	1	54	24	2116	2230	12	17	89.487877	9
5	1	1	1	54	25	2292	2230	8	19	87.639923	1
5	1	1	1	54	26	2327	2229	46	20	70.244987	O77
5	1	1	1	54	27	2537	2231	50	19	85.536942	a25
5	1	1	1	54	28	2751	2232	46	18	95.975800	903
4	1	1	1	55	0	543	2259	2254	22	-1	
5	1	1	1	55	1	543	2259	45	19	86.496223	738
5	1	1	1	55	2	683	2260	136	19	88.787048	PRODUTOS
5	1	1	1	55	3	843	2259	225	19	90.334427	FARMACEUTICOS
5	1	1	1	55	4	1091	2260	12	18	86.920189	E
5	1	1	1	55	5	1127	2259	838	21	9.637671	VETERINARIOSs
5	1	1	1	55	6	1355	2255	64	33	0.000000	sues
5	1	1	1	55	7	1427	2255	259	33	0.000000	nesvccnarereres
5	1	1	1	55	8	1696	2255	273	33	0.000000	nussesusovcesnne
5	1	1	1	55	9	2113	2262	14	17	96.387367	4
5	1	1	1	55	10	2328	2262	45	18	93.712173	610
5	1	1	1	55	11	2539	2262	48	18	31.637259	5T&
5	1	1	1	55	12	2751	2262	46	19	91.629173	593
4	1	1	1	56	0	541	2287	2256	23	-1	
5	1	1	1	56	1	541	2289	48	18	94.002518	739
5	1	1	1	56	2	683	2288	187	20	89.693329	PERFUMARTA,
5	1	1	1	56	3	896	2287	101	20	30.558983	SABCES
5	1	1	1	56	4	1020	2289	12	18	70.910759	E
5	1	1	1	56	5	1055	2288	83	18	84.118576	VELAS
5	1	1	1	56	6	1148	2283	62	32	0.000000	sence
5	1	1	1	56	7	1217	2300	24	7	0.000000	we
5	1	1	1	56	8	1252	2299	185	8	0.000000	eannressese
5	1	1	1	56	9	1447	2298	25	8	0.000000	be
5	1	1	1	56	10	1483	2300	42	6	0.000000	nen
5	1	1	1	56	11	1536	2299	110	9	0.000000	enemas
5	1	1	1	56	12	1657	2299	25	8	2.001610	ae
5	1	1	1	56	13	1695	2299	270	9	0.000000	anesaeenceeennes
5	1	1	1	56	14	2115	2288	12	19	96.359108	5
5	1	1	1	56	15	2343	2290	29	19	68.550163	$3
5	1	1	1	56	16	2553	2290	32	20	96.129974	49
5	1	1	1	56	17	2768	2292	29	18	71.454163	a3
4	1	1	1	57	0	542	2317	2256	23	-1	
5	1	1	1	57	1	542	2317	48	18	89.169533	740
5	1	1	1	57	2	682	2317	139	19	89.143509	PRODUTOS
5	1	1	1	57	3	844	2318	28	17	93.212364	DE
5	1	1	1	57	4	896	2317	137	20	59.600159	MATERTAS
5	1	1	1	57	5	1056	2317	152	19	86.001755	PLASTICAS
