level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	74	2	674	2905	50	21	50.977173	450
5	1	1	1	74	3	991	2914	15	5	92.015221	-
5	1	1	1	74	4	1172	2907	47	20	92.867867	261
5	1	1	1	74	5	1243	2907	50	19	83.848091	610
5	1	1	1	74	6	1616	2915	16	5	90.043442	-
5	1	1	1	74	7	1955	2916	15	5	91.642677	-
5	1	1	1	74	8	2294	2918	14	5	92.830803	-
5	1	1	1	74	9	2631	2920	16	5	92.805817	-
5	1	1	1	74	10	2739	2912	49	21	94.828888	688
4	1	1	1	75	0	569	2990	2221	28	-1	
5	1	1	1	75	1	569	2991	11	19	90.768173	2
5	1	1	1	75	2	602	2990	49	20	90.768173	663
5	1	1	1	75	3	675	2990	49	21	61.292961	982
5	1	1	1	75	4	854	2990	12	21	93.920471	2
5	1	1	1	75	5	891	2990	47	21	93.920471	130
5	1	1	1	75	6	960	2991	48	20	96.251465	149
5	1	1	1	75	7	1171	2992	51	20	95.826401	940
5	1	1	1	75	8	1243	2992	49	20	95.826401	465
5	1	1	1	75	9	1460	2992	29	21	92.100510	15
5	1	1	1	75	10	1513	2993	47	20	96.825958	565
5	1	1	1	75	11	1584	2993	47	19	91.556625	005
5	1	1	1	75	12	1798	2994	29	19	96.279816	14
5	1	1	1	75	13	1851	2995	48	20	94.828178	862
5	1	1	1	75	14	1922	2994	49	20	70.011803	5865
5	1	1	1	75	15	2137	2996	28	19	79.651764	28
5	1	1	1	75	16	2190	2995	48	20	76.141472	TO7
5	1	1	1	75	17	2261	2996	50	20	82.698593	354
5	1	1	1	75	18	2477	2998	26	19	79.811874	13
5	1	1	1	75	19	2527	2997	48	20	79.811874	142
5	1	1	1	75	20	2599	2998	49	20	96.320602	349
5	1	1	1	75	21	2739	2999	51	19	80.170532	6a9
4	1	1	1	76	0	622	3049	2167	29	-1	
5	1	1	1	76	1	622	3049	28	21	94.734169	11
5	1	1	1	76	2	672	3050	49	20	93.098190	022
5	1	1	1	76	3	922	3050	14	19	96.092766	9
5	1	1	1	76	4	959	3050	49	20	94.710808	295
5	1	1	1	76	5	1208	3051	14	19	95.306870	9
5	1	1	1	76	6	1245	3050	49	21	95.306870	379
5	1	1	1	76	7	1547	3053	13	18	95.177094	8
5	1	1	1	76	8	1585	3052	46	20	46.027203	117
5	1	1	1	76	9	1940	3053	31	21	96.598770	36
5	1	1	1	76	10	2206	3055	31	20	95.213203	68
5	1	1	1	76	11	2261	3055	48	21	79.398972	938
5	1	1	1	76	12	2545	3057	29	20	95.506088	60
5	1	1	1	76	13	2599	3057	46	21	67.414597	82k
5	1	1	1	76	14	2740	3058	49	19	96.759491	690
4	1	1	1	77	0	604	3079	2181	29	-1	
5	1	1	1	77	1	604	3079	47	21	95.597313	155
5	1	1	1	77	2	674	3079	49	20	95.597313	183
5	1	1	1	77	3	889	3080	47	21	95.632942	123
5	1	1	1	77	4	957	3080	48	20	25.890284	O01
5	1	1	1	77	5	1188	3082	33	18	71.695877	94
5	1	1	1	77	6	1244	3081	49	20	94.249580	536
5	1	1	1	77	7	1512	3081	48	21	95.794029	295
5	1	1	1	77	8	1583	3082	49	20	88.427032	766
5	1	1	1	77	9	1849	3083	50	21	96.735573	226
5	1	1	1	77	10	1921	3084	48	20	94.747009	309
5	1	1	1	77	11	2188	3085	49	20	95.945694	980
5	1	1	1	77	12	2260	3086	50	20	93.442009	999
5	1	1	1	77	13	2525	3087	50	20	96.514862	685
5	1	1	1	77	14	2598	3088	49	20	96.416862	233
5	1	1	1	77	15	2739	3088	46	20	23.999605	691
4	1	1	1	78	0	601	3109	2185	29	-1	
5	1	1	1	78	1	601	3109	50	19	83.402077	374
5	1	1	1	78	2	673	3109	50	20	95.561035	738
5	1	1	1	78	3	888	3109	45	20	96.487061	341
5	1	1	1	78	4	958	3110	48	20	96.487061	693
5	1	1	1	78	5	1172	3110	49	20	95.942513	206
5	1	1	1	78	6	1247	3110	46	21	95.331024	132
5	1	1	1	78	7	1477	3111	13	19	94.853653	2
5	1	1	1	78	8	1513	3111	47	20	94.016479	855
5	1	1	1	78	9	1583	3111	49	19	94.987564	299
5	1	1	1	78	10	1815	3112	11	20	92.241302	2
5	1	1	1	78	11	1848	3113	51	19	92.241302	697
5	1	1	1	78	12	1922	3111	45	22	92.533058	501
5	1	1	1	78	13	2151	3114	15	24	87.830971	&
5	1	1	1	78	14	2189	3114	47	20	93.099442	870
5	1	1	1	78	15	2260	3114	48	21	76.442123	0a5
5	1	1	1	78	16	2489	3116	13	20	93.736664	2
5	1	1	1	78	17	2525	3116	50	19	90.314201	014
5	1	1	1	78	18	2597	3115	50	21	92.138184	786
5	1	1	1	78	19	2740	3117	46	20	96.619301	692
4	1	1	1	79	0	601	3138	2186	27	-1	
5	1	1	1	79	1	601	3138	49	20	95.055801	467
5	1	1	1	79	2	672	3139	52	20	95.055801	418
5	1	1	1	79	3	887	3138	48	21	80.901672	407
5	1	1	1	79	4	958	3139	47	20	74.653778	742
5	1	1	1	79	5	1189	3139	31	20	81.975113	57
5	1	1	1	79	6	1243	3140	47	18	94.497368	448
5	1	1	1	79	7	1513	3141	47	18	89.794548	809
5	1	1	1	79	8	1583	3140	49	20	93.441322	723
5	1	1	1	79	9	1848	3141	50	20	89.476555	740
5	1	1	1	79	10	1921	3142	49	19	95.660423	487
5	1	1	1	79	11	2153	3142	13	20	84.613235	2
5	1	1	1	79	12	2190	3143	46	20	84.613235	151
5	1	1	1	79	13	2259	3144	49	20	95.997398	662
5	1	1	1	79	14	2492	3144	9	20	87.981773	1
5	1	1	1	79	15	2525	3145	48	20	89.286217	341
5	1	1	1	79	16	2597	3145	50	20	95.185501	939
5	1	1	1	79	17	2738	3147	49	18	96.589149	693
4	1	1	1	80	0	621	3168	2167	27	-1	
5	1	1	1	80	1	621	3169	29	19	93.989609	28
5	1	1	1	80	2	673	3168	51	20	96.305771	234
5	1	1	1	80	3	906	3169	29	20	89.193611	23
5	1	1	1	80	4	960	3168	48	20	89.193611	120
5	1	1	1	80	5	1208	3170	14	18	94.919708	6
5	1	1	1	80	6	1245	3170	47	19	94.919708	023
5	1	1	1	80	7	1530	3170	29	20	96.514244	26
5	1	1	1	80	8	1582	3170	46	20	71.756050	O81
5	1	1	1	80	9	1868	3171	30	20	95.960846	25
5	1	1	1	80	10	1920	3171	49	19	83.666702	449
5	1	1	1	80	11	2205	3173	32	20	95.947411	68
5	1	1	1	80	12	2260	3173	49	19	83.411140	822
5	1	1	1	80	13	2545	3175	29	20	93.248756	42
5	1	1	1	80	14	2597	3175	49	19	68.850777	741
5	1	1	1	80	15	2740	3175	48	20	90.330940	694
4	1	1	1	81	0	602	3197	2185	28	-1	
5	1	1	1	81	1	602	3197	47	21	95.333260	373
5	1	1	1	81	2	672	3198	51	19	95.536758	609
5	1	1	1	81	3	887	3198	48	19	94.086494	322
5	1	1	1	81	4	958	3197	47	21	94.086494	203
5	1	1	1	81	5	1189	3199	30	19	92.711311	72
5	1	1	1	81	6	1243	3199	49	20	94.801613	300
5	1	1	1	81	7	1479	3198	9	20	90.276146	1
5	1	1	1	81	8	1513	3199	47	20	83.202850	064
5	1	1	1	81	9	1584	3199	46	20	96.132744	511
5	1	1	1	81	10	1850	3201	49	19	94.259827	968
5	1	1	1	81	11	1922	3201	47	19	96.184280	996
5	1	1	1	81	12	2153	3202	12	20	93.630783	2
5	1	1	1	81	13	2188	3203	50	18	90.407784	469
5	1	1	1	81	14	2259	3203	49	19	92.164177	848
5	1	1	1	81	15	2490	3204	10	20	89.476341	1
5	1	1	1	81	16	2523	3204	50	19	89.476341	425
5	1	1	1	81	17	2599	3204	47	20	94.430229	337
5	1	1	1	81	18	2738	3205	49	20	96.866829	695
4	1	1	1	82	0	620	3226	2167	28	-1	
5	1	1	1	82	1	620	3226	31	20	94.362274	15
5	1	1	1	82	2	675	3226	49	20	94.362274	974
5	1	1	1	82	3	923	3227	13	19	71.301567	7
5	1	1	1	82	4	958	3227	47	20	95.761650	702
5	1	1	1	82	5	1191	3227	26	21	55.296005	11
5	1	1	1	82	6	1243	3228	50	20	94.363411	020
5	1	1	1	82	7	1529	3229	29	18	34.983170	@l
5	1	1	1	82	8	1581	3228	50	20	94.571739	024
5	1	1	1	82	9	1867	3229	32	20	83.211555	38
5	1	1	1	82	10	1922	3229	46	20	90.580215	775
5	1	1	1	82	11	2207	3231	31	20	95.928429	90
5	1	1	1	82	12	2260	3232	49	20	87.128471	079
5	1	1	1	82	13	2544	3233	31	20	94.366524	49
5	1	1	1	82	14	2597	3234	49	19	94.366524	055
5	1	1	1	82	15	2739	3235	48	19	95.078255	696
4	1	1	1	83	0	604	3255	2183	29	-1	
5	1	1	1	83	1	604	3255	46	21	95.438210	127
5	1	1	1	83	2	673	3255	50	21	69.297585	$56
5	1	1	1	83	3	905	3257	30	20	94.797783	68
5	1	1	1	83	4	957	3257	50	19	94.051071	943
5	1	1	1	83	5	1190	3257	31	20	95.476593	45
5	1	1	1	83	6	1243	3256	47	21	93.026161	971
5	1	1	1	83	7	1512	3258	48	19	94.255470	499
5	1	1	1	83	8	1581	3257	50	21	93.281403	025
5	1	1	1	83	9	1848	3259	50	19	93.254784	489
5	1	1	1	83	10	1920	3259	47	19	93.254784	972
5	1	1	1	83	11	2188	3260	49	20	65.988281	885
5	1	1	1	83	12	2258	3262	49	18	95.642189	669
5	1	1	1	83	13	2526	3262	49	21	93.431664	386
5	1	1	1	83	14	2597	3263	51	19	93.431664	644
5	1	1	1	83	15	2740	3263	47	21	96.337067	697
4	1	1	1	84	0	620	3284	2166	27	-1	
5	1	1	1	84	1	620	3285	30	19	95.889702	64
5	1	1	1	84	2	674	3284	49	21	95.654167	553
5	1	1	1	84	3	906	3284	29	21	95.208824	37
5	1	1	1	84	4	959	3284	48	21	95.208824	554
5	1	1	1	84	5	1189	3285	31	20	96.181816	24
5	1	1	1	84	6	1245	3285	47	21	94.645920	109
5	1	1	1	84	7	1513	3287	46	20	96.734749	263
5	1	1	1	84	8	1583	3286	47	21	94.541214	270
5	1	1	1	84	9	1849	3288	49	18	95.704788	254
5	1	1	1	84	10	1921	3289	49	19	96.336472	900
5	1	1	1	84	11	2190	3289	47	19	94.439095	580
5	1	1	1	84	12	2260	3289	48	20	87.372047	826
5	1	1	1	84	13	2523	3291	51	20	91.970741	317
5	1	1	1	84	14	2598	3291	48	20	96.387047	556
5	1	1	1	84	15	2738	3293	48	18	91.694458	698
4	1	1	1	85	0	620	3314	2166	27	-1	
5	1	1	1	85	1	620	3314	30	20	92.939659	63
5	1	1	1	85	2	673	3314	50	20	52.026955	210
5	1	1	1	85	3	906	3314	31	21	92.054100	76
5	1	1	1	85	4	958	3315	47	20	94.346642	823
5	1	1	1	85	5	1189	3315	31	20	95.054695	27
5	1	1	1	85	6	1242	3316	49	18	94.477730	414
5	1	1	1	85	7	1474	3316	13	20	91.881836	2
5	1	1	1	85	8	1512	3316	47	20	77.694717	277
5	1	1	1	85	9	1583	3315	47	21	95.768944	594
5	1	1	1	85	10	1813	3317	13	19	91.757111	2
5	1	1	1	85	11	1848	3318	50	18	91.757111	249
5	1	1	1	85	12	1920	3317	47	20	95.369019	415
5	1	1	1	85	13	2152	3320	12	18	77.719109	3
5	1	1	1	85	14	2190	3319	48	19	77.719109	563
5	1	1	1	85	15	2260	3319	48	20	95.229477	069
5	1	1	1	85	16	2489	3320	11	20	72.996002	1
5	1	1	1	85	17	2524	3321	50	20	72.996002	285
5	1	1	1	85	18	2598	3321	48	20	95.641960	475
5	1	1	1	85	19	2737	3322	49	19	95.861679	699
4	1	1	1	86	0	676	3370	2112	33	-1	
5	1	1	1	86	1	676	3372	44	22	67.008781	(x)
5	1	1	1	86	2	960	3373	44	21	34.550682	{x}
5	1	1	1	86	3	1247	3370	42	33	52.462379	{xX}
5	1	1	1	86	4	1585	3375	43	21	79.776131	{x)
5	1	1	1	86	5	1923	3377	42	20	75.732513	(x)
5	1	1	1	86	6	2262	3378	43	20	50.396385	{x}
5	1	1	1	86	7	2600	3380	42	20	85.098785	(x)
5	1	1	1	86	8	2739	3381	49	20	63.799545	700
4	1	1	1	87	0	602	3403	2182	28	-1	
5	1	1	1	87	1	602	3404	48	20	95.510277	421
5	1	1	1	87	2	673	3404	50	20	92.795670	774
5	1	1	1	87	3	887	3403	48	21	94.446815	285
5	1	1	1	87	4	959	3404	45	20	96.406715	901
5	1	1	1	87	5	1173	3405	47	19	96.487160	168
5	1	1	1	87	6	1244	3405	47	20	96.487160	324
5	1	1	1	87	7	1476	3405	13	20	80.172516	32
5	1	1	1	87	8	1515	3405	44	20	83.344398	166
5	1	1	1	87	9	1584	3405	47	21	95.243721	108
5	1	1	1	87	10	1812	3406	12	20	80.519432	3
5	1	1	1	87	11	1848	3406	48	20	80.519432	041
5	1	1	1	87	12	1921	3407	48	19	88.127884	897
5	1	1	1	87	13	2153	3408	12	20	94.131432	5
5	1	1	1	87	14	2188	3408	49	21	94.131432	625
5	1	1	1	87	15	2260	3409	50	19	95.552544	570
5	1	1	1	87	16	2490	3410	11	19	90.021988	2
5	1	1	1	87	17	2524	3410	50	19	90.021988	459
5	1	1	1	87	18	2597	3411	48	19	87.067024	462
5	1	1	1	87	19	2740	3411	44	20	91.599922	TOL
4	1	1	1	88	0	675	3432	2111	27	-1	
5	1	1	1	88	1	675	3432	45	21	72.281143	(x)
5	1	1	1	88	2	961	3432	43	21	54.959583	(X}
5	1	1	1	88	3	1246	3432	42	21	61.874390	{x}
5	1	1	1	88	4	1584	3432	43	22	92.095840	tx)
5	1	1	1	88	5	1923	3434	41	22	48.041759	(x
5	1	1	1	88	6	2262	3436	42	22	68.587288	(x)
5	1	1	1	88	7	2599	3438	43	21	85.415962	(x}
5	1	1	1	88	8	2738	3440	48	19	85.289536	702
4	1	1	1	89	0	621	3462	2165	28	-1	
5	1	1	1	89	1	621	3462	29	20	92.268509	13
5	1	1	1	89	2	674	3462	50	21	92.268509	035
5	1	1	1	89	3	923	3463	12	19	92.518181	9
5	1	1	1	89	4	956	3463	51	20	92.518181	947
5	1	1	1	89	5	1207	3463	12	19	87.384613	7
5	1	1	1	89	6	1244	3464	47	19	94.427437	340
5	1	1	1	89	7	1515	3463	45	20	96.598686	109
5	1	1	1	89	8	1581	3464	51	19	95.010056	686
5	1	1	1	89	9	1851	3465	48	20	96.551003	106
5	1	1	1	89	10	1922	3465	47	20	95.185303	815
5	1	1	1	89	11	2190	3467	48	20	96.451492	206
5	1	1	1	89	12	2260	3467	50	21	93.181290	766
5	1	1	1	89	13	2541	3469	34	19	96.386719	97
5	1	1	1	89	14	2598	3469	49	20	95.582031	080
5	1	1	1	89	15	2739	3470	47	20	88.387634	703
4	1	1	1	90	0	622	3491	2167	27	-1	
5	1	1	1	90	1	622	3492	31	19	88.313820	14
5	1	1	1	90	2	673	3492	51	19	94.909195	946
5	1	1	1	90	3	909	3492	26	19	92.104370	14
5	1	1	1	90	4	958	3491	48	20	92.104370	311
5	1	1	1	90	5	1208	3491	13	20	96.426094	2
5	1	1	1	90	6	1245	3492	45	20	49.988689	581
5	1	1	1	90	7	1529	3492	31	21	96.199280	35
5	1	1	1	90	8	1583	3493	48	19	95.991272	668
5	1	1	1	90	9	1867	3494	31	19	83.723213	33
5	1	1	1	90	10	1919	3493	49	20	83.723213	412
5	1	1	1	90	11	2206	3496	29	19	88.116066	81
5	1	1	1	90	12	2260	3497	47	18	76.430161	841
5	1	1	1	90	13	2544	3499	30	18	93.027412	46
5	1	1	1	90	14	2599	3499	48	19	93.027412	173
5	1	1	1	90	15	2740	3499	49	19	84.808853	704
4	1	1	1	91	0	639	3520	2147	27	-1	
5	1	1	1	91	1	639	3520	13	19	86.978874	5
5	1	1	1	91	2	674	3520	49	21	86.978874	116
5	1	1	1	91	3	921	3521	15	19	93.449760	4
5	1	1	1	91	4	957	3520	49	21	93.605972	679
5	1	1	1	91	5	1206	3521	14	19	90.282837	3
5	1	1	1	91	6	1244	3521	47	20	42.094936	819
5	1	1	1	91	7	1528	3522	29	19	82.902519	51
5	1	1	1	91	8	1583	3522	49	20	76.290802	746
5	1	1	1	91	9	1867	3523	33	19	47.495651	4&
5	1	1	1	91	10	1922	3522	48	21	50.824455	788
5	1	1	1	91	11	2206	3524	30	21	95.718964	78
5	1	1	1	91	12	2260	3525	48	20	95.321335	255
5	1	1	1	91	13	2544	3526	30	20	95.866119	26
5	1	1	1	91	14	2597	3527	50	20	94.760536	509
5	1	1	1	91	15	2739	3528	47	19	92.929367	705
4	1	1	1	92	0	604	3550	2182	28	-1	
5	1	1	1	92	1	604	3550	48	21	94.861305	109
5	1	1	1	92	2	673	3550	50	20	94.861305	796
5	1	1	1	92	3	905	3551	32	20	95.055061	96
5	1	1	1	92	4	959	3551	47	20	95.727882	432
5	1	1	1	92	5	1190	3551	31	20	88.217125	19
5	1	1	1	92	6	1243	3551	47	19	65.444839	412
5	1	1	1	92	7	1512	3552	47	19	95.183205	339
5	1	1	1	92	8	1582	3553	49	18	95.183205	976
5	1	1	1	92	9	1848	3553	50	19	96.392754	333
5	1	1	1	92	10	1921	3553	46	20	77.725929	$51
5	1	1	1	92	11	2190	3555	46	19	53.939606	TLS
5	1	1	1	92	12	2259	3555	52	20	94.190796	487
5	1	1	1	92	13	2524	3557	50	20	96.055527	375
5	1	1	1	92	14	2598	3557	46	20	83.646248	$11
5	1	1	1	92	15	2740	3558	46	20	92.785362	706
4	1	1	1	93	0	603	3578	2184	29	-1	
5	1	1	1	93	1	603	3579	49	20	81.705673	194
5	1	1	1	93	2	673	3578	50	21	81.087692	987
5	1	1	1	93	3	891	3579	45	20	86.968307	141
5	1	1	1	93	4	960	3579	45	20	87.974823	162
5	1	1	1	93	5	1190	3579	29	20	87.084785	71
5	1	1	1	93	6	1245	3580	48	20	91.764099	790
5	1	1	1	93	7	1477	3580	12	20	93.144592	2
5	1	1	1	93	8	1512	3580	47	20	93.144592	973
5	1	1	1	93	9	1582	3581	50	19	93.456505	634
5	1	1	1	93	10	1814	3581	12	19	93.169632	2
5	1	1	1	93	11	1850	3582	47	19	93.169632	908
5	1	1	1	93	12	1920	3582	49	19	94.778305	974
5	1	1	1	93	13	2150	3584	15	18	71.261452	&
5	1	1	1	93	14	2187	3584	48	19	94.549583	431
5	1	1	1	93	15	2259	3583	49	20	56.398621	9892
5	1	1	1	93	16	2491	3586	9	20	89.955200	1
5	1	1	1	93	17	2525	3586	49	19	82.327652	458
5	1	1	1	93	18	2598	3585	49	21	75.416824	256
5	1	1	1	93	19	2739	3586	48	21	65.678619	707
4	1	1	1	94	0	621	3608	2164	29	-1	
5	1	1	1	94	1	621	3609	32	21	95.122368	29
5	1	1	1	94	2	673	3608	52	21	86.667732	450
5	1	1	1	94	3	907	3610	28	19	60.597118	11
5	1	1	1	94	4	959	3609	50	21	94.792595	656
5	1	1	1	94	5	1191	3610	29	19	84.986565	19
5	1	1	1	94	6	1244	3609	49	20	84.986565	774
5	1	1	1	94	7	1528	3610	33	20	95.973984	86
5	1	1	1	94	8	1582	3611	49	20	96.096634	419
5	1	1	1	94	9	1868	3612	31	20	90.669586	83
5	1	1	1	94	10	1920	3613	48	19	94.278229	621
5	1	1	1	94	11	2191	3614	46	19	95.291939	139
5	1	1	1	94	12	2261	3614	45	20	95.291939	781
5	1	1	1	94	13	2545	3616	30	19	94.013275	53
5	1	1	1	94	14	2596	3615	49	21	94.013275	362
5	1	1	1	94	15	2738	3617	47	20	95.569992	708
4	1	1	1	95	0	675	3636	2112	33	-1	
5	1	1	1	95	1	675	3638	45	21	18.954296	(x)
5	1	1	1	95	2	959	3639	44	21	28.232222	«xi
5	1	1	1	95	3	1247	3639	41	21	60.511108	(x)
5	1	1	1	95	4	1587	3636	42	33	53.681774	(xX)
5	1	1	1	95	5	1923	3641	43	21	66.906845	(x)
5	1	1	1	95	6	2262	3643	44	21	78.689888	(x}
5	1	1	1	95	7	2599	3645	43	21	79.552650	{X)
5	1	1	1	95	8	2740	3646	47	20	93.577797	709
4	1	1	1	96	0	621	3669	2166	26	-1	
5	1	1	1	96	1	621	3669	31	20	96.159775	10
5	1	1	1	96	2	675	3669	49	20	96.342216	169
5	1	1	1	96	3	922	3670	15	19	93.166481	9
5	1	1	1	96	4	959	3669	49	20	93.166481	264
5	1	1	1	96	5	1207	3670	12	20	86.834381	3
5	1	1	1	96	6	1243	3669	51	20	86.834381	030
5	1	1	1	96	7	1532	3669	28	20	93.222359	17
5	1	1	1	96	8	1584	3670	48	20	77.594124	818
5	1	1	1	96	9	1868	3671	31	20	96.272034	15
5	1	1	1	96	10	1922	3671	46	20	94.946564	719
5	1	1	1	96	11	2207	3673	29	20	90.520821	53
5	1	1	1	96	12	2260	3673	49	21	90.520821	012
5	1	1	1	96	13	2544	3675	29	20	87.629280	35
5	1	1	1	96	14	2598	3675	49	19	87.629280	194
5	1	1	1	96	15	2738	3675	49	20	93.451309	710
4	1	1	1	97	0	621	3696	2162	29	-1	
5	1	1	1	97	1	621	3697	30	20	96.428787	65
5	1	1	1	97	2	673	3696	50	21	95.936028	924
5	1	1	1	97	3	906	3698	31	19	93.426979	64
5	1	1	1	97	4	960	3697	46	20	76.216110	863
5	1	1	1	97	5	1206	3698	15	18	81.529190	&
5	1	1	1	97	6	1244	3697	46	21	95.174660	282
5	1	1	1	97	7	1514	3698	45	20	95.762589	198
5	1	1	1	97	8	1583	3698	46	20	94.617371	211
5	1	1	1	97	9	1850	3700	48	20	86.841995	194
5	1	1	1	97	10	1920	3700	48	20	92.366844	443
5	1	1	1	97	11	2190	3702	49	18	95.386261	526
5	1	1	1	97	12	2261	3702	48	20	95.386261	028
5	1	1	1	97	13	2525	3704	50	19	96.139854	327
5	1	1	1	97	14	2598	3703	47	21	93.026184	817
5	1	1	1	97	15	2739	3705	44	20	70.645370	711
4	1	1	1	98	0	295	3754	2490	29	-1	
5	1	1	1	98	1	295	3772	3	5	27.076521	;
5	1	1	1	98	2	620	3755	32	20	93.248039	46
5	1	1	1	98	3	675	3755	46	20	51.361561	541
5	1	1	1	98	4	906	3755	30	21	92.814262	26
5	1	1	1	98	5	957	3755	49	20	92.814262	291
5	1	1	1	98	6	1192	3754	29	21	94.054062	16
5	1	1	1	98	7	1244	3755	48	21	94.054062	320
5	1	1	1	98	8	1530	3755	30	22	94.964203	52
5	1	1	1	98	9	1582	3756	50	21	94.964203	919
5	1	1	1	98	10	1885	3758	15	20	95.580750	6
5	1	1	1	98	11	1921	3758	48	20	70.968918	O75
5	1	1	1	98	12	2190	3759	47	21	95.939972	150
5	1	1	1	98	13	2259	3760	49	19	95.939972	996
5	1	1	1	98	14	2542	3762	31	20	94.964622	98
5	1	1	1	98	15	2595	3762	51	20	64.575066	O77
5	1	1	1	98	16	2739	3764	46	19	81.967857	Tl2
4	1	1	1	99	0	1635	3874	32	19	-1	
5	1	1	1	99	1	1635	3874	32	19	96.831688	25
