source_file,page,source_table_id,row_in_table,state,municipality,category,category_inferred_from_ditto,lighting_system,lighting_system_inferred_from_ditto,directing_company,directing_company_inferred_from_ditto,inauguration_date,annual_government_expense
all_tables.pdf,69,tbl-170.md,7,Maranhão,Arceburgo,Villa,no,Electrica,yes,Particular,no,1914,7:200$
all_tables.pdf,69,tbl-170.md,8,Maranhão,Baependy,Cidade,no,Electrica,yes,Municipal,no,1911,3:200$
all_tables.pdf,69,tbl-170.md,9,Maranhão,Barbacena,Cidade,yes,Electrica,yes,Municipal,yes,1905,
all_tables.pdf,70,tbl-171.md,2,Minas Geraes,,Categorie do Município (Ville ou Village),no,système d'éclairage adopté,no,Entreprise directrice,no,Date de l'inauguration du service,Dépense annuelle du gouvernement
all_tables.pdf,70,tbl-172.md,1,Minas Geraes,Bello Horizonte,Cidade,no,Eléctrica,no,Estadual,no,,
all_tables.pdf,70,tbl-172.md,2,Minas Geraes,Bóa Vista do Tremedal,Cidade,yes,Kerozene,no,Municipal,no,1903,1:200$
all_tables.pdf,70,tbl-172.md,3,Minas Geraes,Bom Sucesso,Cidade,yes,Acetyleno,no,Municipal,yes,1895,2:175$
all_tables.pdf,70,tbl-172.md,4,Minas Geraes,Cabo Verde,Cidade,yes,Eléctrica,no,Municipal,yes,1912,30:000$
all_tables.pdf,70,tbl-172.md,5,Minas Geraes,Caethé,Cidade,yes,Eléctrica,yes,Municipal,yes,1914,
all_tables.pdf,70,tbl-172.md,6,Minas Geraes,Caldas,Cidade,yes,Eléctrica,yes,Particular,no,1916,19:061$
all_tables.pdf,70,tbl-172.md,7,Minas Geraes,Campanha,Cidade,yes,Eléctrica,yes,Particular,yes,1914,5:400$
all_tables.pdf,70,tbl-172.md,8,Minas Geraes,Campo Bello,Cidade,yes,Eléctrica,yes,Municipal,no,1913,1:500$
all_tables.pdf,70,tbl-172.md,9,Minas Geraes,Campos Gerais,Cidade,yes,Eléctrica,yes,Particular,no,1912,8:400$
all_tables.pdf,70,tbl-172.md,10,Minas Geraes,Capellinha,Villa,no,Kerozene,no,Particular,yes,1916,1:660$
all_tables.pdf,70,tbl-172.md,11,Minas Geraes,Caracol,Villa,yes,Eléctrica,no,Particular,yes,1911,7:340$
all_tables.pdf,70,tbl-172.md,12,Minas Geraes,Carangola,Cidade,no,Eléctrica,yes,Particular,yes,1911,22:459$
all_tables.pdf,70,tbl-172.md,13,Minas Geraes,Caratinga,Cidade,yes,Eléctrica,yes,Particular,yes,1920,14:400$
all_tables.pdf,70,tbl-172.md,14,Minas Geraes,Carmo do Rio Claro,Cidade,yes,Eléctrica,yes,Particular,yes,1916,10:214$
all_tables.pdf,70,tbl-172.md,15,Minas Geraes,Cassia,Cidade,yes,Eléctrica,yes,Particular,yes,1911,
all_tables.pdf,70,tbl-172.md,16,Minas Geraes,Cataguazes,Cidade,yes,Eléctrica,yes,Particular,yes,1908,22:620$
all_tables.pdf,70,tbl-172.md,17,Minas Geraes,Caxambá,Cidade,yes,Eléctrica,yes,Municipal,no,1911,19:316$
all_tables.pdf,70,tbl-172.md,18,Minas Geraes,Christina,Cidade,yes,Eléctrica,yes,Municipal,yes,1911,3:488$
all_tables.pdf,70,tbl-172.md,19,Minas Geraes,Conceição do Rio Verde,Villa,no,Eléctrica,yes,Particular,no,1919,
all_tables.pdf,70,tbl-172.md,20,Minas Geraes,Conceição do Serro,Cidade,no,Acetyleno,no,Municipal,no,1909,2:000$
all_tables.pdf,70,tbl-172.md,21,Minas Geraes,Conquista,Villa,no,Eléctrica,no,Municipal,yes,1908,90:000$
all_tables.pdf,70,tbl-172.md,22,Minas Geraes,Diamantina,Cidade,no,Eléctrica,yes,Particular,no,1912,12:000$
all_tables.pdf,70,tbl-172.md,23,Minas Geraes,Dóres da Bóa Esperança,Cidade,yes,Eléctrica,yes,Particular,yes,1920,8:000$
all_tables.pdf,70,tbl-172.md,24,Minas Geraes,Eloy Mendes,Villa,no,Eléctrica,yes,Particular,yes,1914,9:000$
all_tables.pdf,70,tbl-172.md,25,Minas Geraes,Entre Rios,Cidade,no,Eléctrica,yes,Particular,yes,1919,4:320$
all_tables.pdf,70,tbl-172.md,26,Minas Geraes,Formiga,Cidade,yes,Eléctrica,yes,Municipal,no,1907,17:727$
all_tables.pdf,70,tbl-172.md,27,Minas Geraes,Fortaleza,Villa,no,Acetyleno,no,Municipal,yes,1909,3:000$
all_tables.pdf,70,tbl-172.md,28,Minas Geraes,Fructal,Cidade,no,Eléctrica,no,Municipal,yes,1920,
all_tables.pdf,70,tbl-172.md,29,Minas Geraes,Guaranésia,Cidade,yes,Eléctrica,yes,Particular,no,1910,36:854$
all_tables.pdf,70,tbl-172.md,30,Minas Geraes,Guarany,Villa,no,Eléctrica,yes,Particular,yes,1918,4:367$
all_tables.pdf,70,tbl-172.md,31,Minas Geraes,Guarará,Villa,yes,Eléctrica,yes,Particular,yes,1918,6:796$
all_tables.pdf,70,tbl-172.md,32,Minas Geraes,Guaxupé,Cidade,no,Eléctrica,yes,Particular,yes,1913,18:000$
all_tables.pdf,70,tbl-172.md,33,Minas Geraes,Itabira,Cidade,yes,Eléctrica,yes,Municipal,no,1915,17:990$
all_tables.pdf,70,tbl-172.md,34,Minas Geraes,Itajubá,Cidade,yes,Eléctrica,yes,Particular,no,1914,16:000$
all_tables.pdf,72,tbl-174.md,1,Minas Geraes,Itapecerica,Cidade,no,Electrica,no,Municipal,no,1904,6:000$
all_tables.pdf,72,tbl-174.md,2,Minas Geraes,Jacutinga,Cidade,yes,Electrica,yes,Particular,no,1910,11:191$
all_tables.pdf,72,tbl-174.md,3,Minas Geraes,Jaguary,Cidade,yes,Electrica,yes,Municipal,no,1913,6:500$
all_tables.pdf,72,tbl-174.md,4,Minas Geraes,Januaria,Cidade,yes,Kerozene,no,Municipal,yes,1897,4:000$
all_tables.pdf,72,tbl-174.md,5,Minas Geraes,Juiz de Fóra,Cidade,yes,Electrica,no,Particular,no,1889,50:454$
all_tables.pdf,72,tbl-174.md,6,Minas Geraes,Lavras,Cidade,yes,Electrica,yes,Municipal,no,1909,29:214$
all_tables.pdf,72,tbl-174.md,7,Minas Geraes,Leopadina,Cidade,yes,Electrica,yes,Particular,no,1908,18:798$
all_tables.pdf,72,tbl-174.md,8,Minas Geraes,Lima Duarte,Cidade,yes,Electrica,yes,Particular,yes,1918,5:460$
all_tables.pdf,72,tbl-174.md,9,Minas Geraes,Manhuassú,Cidade,yes,Electrica,yes,Particular,yes,1918,12:000$
all_tables.pdf,72,tbl-174.md,10,Minas Geraes,Mar de Hespanha,Cidade,yes,Electrica,yes,Particular,yes,1918,
all_tables.pdf,72,tbl-174.md,11,Minas Geraes,Maria da Fé,Villa,no,Electrica,yes,Particular,yes,1915,
all_tables.pdf,72,tbl-174.md,12,Minas Geraes,Marianna,Cidade,no,Electrica,yes,Particular,yes,1912,
all_tables.pdf,72,tbl-174.md,13,Minas Geraes,Minas Novas,Cidade,yes,Kerozene,no,Municipal,no,1890,600$
all_tables.pdf,72,tbl-174.md,14,Minas Geraes,Monte Santo,Cidade,yes,Electrica,no,Particular,no,1911,14:000$
all_tables.pdf,72,tbl-174.md,15,Minas Geraes,Muzambinho,Cidade,yes,Electrica,yes,Particular,yes,1912,16:012$
all_tables.pdf,72,tbl-174.md,16,Minas Geraes,Oliveira,Cidade,yes,Electrica,yes,Municipal,no,1907,35:000$
all_tables.pdf,72,tbl-174.md,17,Minas Geraes,Ouro Fino,Cidade,yes,Electrica,yes,Particular,no,1911,21:961$
all_tables.pdf,72,tbl-174.md,18,Minas Geraes,Ouro Preto,Cidade,yes,Electrica,yes,Particular,yes,1906,15:409$
all_tables.pdf,72,tbl-174.md,19,Minas Geraes,Palma,Cidade,yes,Electrica,yes,Particular,yes,1920,4:920$
all_tables.pdf,72,tbl-174.md,20,Minas Geraes,Palmyra,Cidade,yes,Electrica,yes,Particular,yes,1912,14:712$
all_tables.pdf,72,tbl-174.md,21,Minas Geraes,Paracatú,Cidade,yes,Electrica,yes,Municipal,no,1918,8:400$
all_tables.pdf,72,tbl-174.md,22,Minas Geraes,Paraguassú,Villa,no,Electrica,yes,Particular,no,1913,7:200$
all_tables.pdf,72,tbl-174.md,23,Minas Geraes,Paraisopolis,Cidade,no,Electrica,yes,Particular,yes,1912,7:062$
all_tables.pdf,72,tbl-174.md,24,Minas Geraes,Patos,Cidade,yes,Electrica,yes,Municipal,no,1915,19:980$
all_tables.pdf,72,tbl-174.md,25,Minas Geraes,Peçanha,Cidade,yes,Kerozene,no,Municipal,yes,,2:000$
all_tables.pdf,72,tbl-174.md,26,Minas Geraes,Pedra Branca,Cidade,yes,Electrica,no,Particular,no,1918,
all_tables.pdf,72,tbl-174.md,27,Minas Geraes,Perdões,Villa,no,Electrica,yes,Municipal,no,1918,5:100$
all_tables.pdf,72,tbl-174.md,28,Minas Geraes,Pirapora,Cidade,no,Electrica,yes,Particular,no,1919,4:000$
all_tables.pdf,72,tbl-174.md,29,Minas Geraes,Pitanguy,Cidade,yes,Electrica,yes,Particular,yes,1914,9:600$
all_tables.pdf,72,tbl-174.md,30,Minas Geraes,Piumhy,Cidade,yes,Electrica,yes,Municipal,no,1919,9:000$
all_tables.pdf,72,tbl-174.md,31,Minas Geraes,Poços de Caldas,Cidade,yes,Electrica,yes,Particular,no,1906,40:427$
all_tables.pdf,72,tbl-174.md,32,Minas Geraes,Pomba,Cidade,yes,Electrica,yes,Particular,yes,1918,14:783$
all_tables.pdf,72,tbl-174.md,33,Minas Geraes,Ponte Nova,Cidade,yes,Electrica,yes,Municipal,no,1913,48:000$
all_tables.pdf,72,tbl-174.md,34,Minas Geraes,Pouso Alegre,Cidade,yes,Electrica,yes,Municipal,yes,1907,11:360$
all_tables.pdf,73,tbl-176.md,1,Minas Geraes,Queluz,Cidade,no,Eléctrica,no,Particular,no,1917,14:890$
all_tables.pdf,73,tbl-176.md,2,Minas Geraes,Rio Branco,Cidade,yes,Eléctrica,yes,Particular,yes,1912,19:080$
all_tables.pdf,73,tbl-176.md,3,Minas Geraes,Rio Novo,Cidade,yes,Eléctrica,yes,Particular,yes,1908,(I)
all_tables.pdf,73,tbl-176.md,4,Minas Geraes,Rio Piracicaba,Villa,no,Eléctrica,yes,Particular,yes,1920,(I)
all_tables.pdf,73,tbl-176.md,5,Minas Geraes,Rio Preto,Cidade,no,Eléctrica,yes,Particular,yes,1917,5:304$
all_tables.pdf,73,tbl-176.md,6,Minas Geraes,Sabará,Cidade,yes,Eléctrica,yes,Particular,yes,1917,(I)
all_tables.pdf,73,tbl-176.md,7,Minas Geraes,Sacramento,Cidade,yes,Eléctrica,yes,Municipal,no,1913,62:759$
all_tables.pdf,73,tbl-176.md,8,Minas Geraes,Salinas,Cidade,yes,Acetyleno,no,Municipal,yes,(I),2:709$
all_tables.pdf,73,tbl-176.md,9,Minas Geraes,Santa Barbara,Cidade,yes,Eléctrica,no,Particular,no,1914,6:000$
all_tables.pdf,73,tbl-176.md,10,Minas Geraes,Santa Luzia do Rio das Velhas,Cidade,yes,Eléctrica,yes,Municipal,no,1913,7:000$
all_tables.pdf,73,tbl-176.md,11,Minas Geraes,Santa Quiteria,Villa,no,Eléctrica,yes,Particular,no,1914,2:550$
all_tables.pdf,73,tbl-176.md,12,Minas Geraes,Santa Rita do Sapucahy,Cidade,no,Eléctrica,yes,Particular,yes,1912,18:970$
all_tables.pdf,73,tbl-176.md,13,Minas Geraes,Santo Antonio do Machado,Cidade,yes,Eléctrica,yes,Particular,yes,1913,(I)
all_tables.pdf,73,tbl-176.md,14,Minas Geraes,Santo Antonio do Monte,Cidade,yes,Eléctrica,yes,Municipal,no,1918,(I)
all_tables.pdf,73,tbl-176.md,15,Minas Geraes,São Francisco,Cidade,yes,Kerosene,no,Municipal,yes,1915,2:209$
all_tables.pdf,73,tbl-176.md,16,Minas Geraes,São Gonçalo do Sapucahy,Cidade,yes,Eléctrica,no,Particular,no,1918,22:430$
all_tables.pdf,73,tbl-176.md,17,Minas Geraes,São João d'El-Rey,Cidade,yes,Eléctrica,yes,Particular,yes,1900,2:172$
all_tables.pdf,73,tbl-176.md,18,Minas Geraes,São José d'Além Parahyba,Cidade,yes,Eléctrica,yes,Particular,yes,1909,(I)
all_tables.pdf,73,tbl-176.md,19,Minas Geraes,São José dos Botelhos,Villa,no,Eléctrica,yes,Particular,yes,1916,7:044$
all_tables.pdf,73,tbl-176.md,20,Minas Geraes,São Manoel,Villa,yes,Eléctrica,yes,Particular,yes,1919,(I)
all_tables.pdf,73,tbl-176.md,21,Minas Geraes,São Paulo do Muriahé,Cidade,no,Eléctrica,yes,Particular,yes,1910,11:652$
all_tables.pdf,73,tbl-176.md,22,Minas Geraes,São Sebastião do Paraíso,Cidade,yes,Eléctrica,yes,Particular,yes,1911,(I)
all_tables.pdf,73,tbl-176.md,23,Minas Geraes,Silvestre Ferraz,Villa,no,Eléctrica,yes,Particular,yes,1915,(I)
all_tables.pdf,73,tbl-176.md,24,Minas Geraes,Tiradentes,Cidade,no,Kerosene,no,Municipal,no,1889,2:000$
all_tables.pdf,73,tbl-176.md,25,Minas Geraes,Tres Corações do Rio Verde,Cidade,yes,Eléctrica,no,Particular,no,1914,12:955$
all_tables.pdf,73,tbl-176.md,26,Minas Geraes,Tres Pontas,Cidade,yes,Eléctrica,yes,Particular,yes,1913,8:172$
all_tables.pdf,73,tbl-176.md,27,Minas Geraes,Turvo,Cidade,yes,Eléctrica,yes,Municipal,no,1917,37:200$
all_tables.pdf,73,tbl-176.md,28,Minas Geraes,Uberabinha,Cidade,yes,Eléctrica,yes,Particular,no,1910,22:000$
all_tables.pdf,73,tbl-176.md,29,Minas Geraes,Varginha,Cidade,yes,Eléctrica,yes,Particular,yes,1914,10:269$
all_tables.pdf,73,tbl-176.md,30,Minas Geraes,Viçosa,Cidade,yes,Eléctrica,yes,Particular,yes,1918,21:082$
all_tables.pdf,73,tbl-176.md,31,Minas Geraes,Villa Braz,Cidade,yes,Eléctrica,yes,Particular,yes,1911,6:440$
all_tables.pdf,73,tbl-176.md,32,Minas Geraes,Villa de Cambuquira,Villa,no,Eléctrica,yes,Municipal,no,1910,18:645$
all_tables.pdf,73,tbl-176.md,33,Minas Geraes,Villa Jequitinhonha,Villa,yes,Acetyleno,no,Municipal,yes,(I),2:546$
all_tables.pdf,73,tbl-176.md,34,Minas Geraes,Villa Nova de Lima,Villa,yes,Eléctrica,no,Particular,no,1915,(I)
all_tables.pdf,73,tbl-176.md,35,Minas Geraes,Villa Nova de Rezende,Villa,yes,Eléctrica,yes,Municipal,no,1915,12:000$
all_tables.pdf,73,tbl-176.md,36,Minas Geraes,Villa Rezende Costa.,Villa,yes,Acetyleno,no,Municipal,yes,(I),5:000$
all_tables.pdf,74,tbl-177.md,2,Pará,,Categorie du Municipie (Ville ou Village),no,Système d'éclai- rage adopté,no,Entreprise directrice,no,Date de l'inaugu- ration du service,Dépense annuelle du gou- vernement
all_tables.pdf,74,tbl-178.md,1,Pará,Abasté.,Cidade,no,Kerozene,no,Municipal,no,,2:400$
all_tables.pdf,74,tbl-178.md,2,Pará,Acará.,Villa,no,Kerozene,yes,Municipal,yes,1887,1:853$
all_tables.pdf,74,tbl-178.md,3,Pará,Affuá.,Cidade,no,Kerozene,yes,Municipal,yes,1889,2:662$
all_tables.pdf,74,tbl-178.md,4,Pará,Alemquer.,Cidade,yes,Kerozene,yes,Municipal,yes,1894,4:000$
all_tables.pdf,74,tbl-178.md,5,Pará,Alta-mira.,Cidade,yes,Kerozene,yes,Municipal,yes,1914,609$
all_tables.pdf,74,tbl-178.md,6,Pará,,,no,Acetyleno,no,Municipal,yes,1908,816$
all_tables.pdf,74,tbl-178.md,7,Pará,AnaJás.,Cidade,yes,Kerozene,no,Municipal,yes,1892,
all_tables.pdf,74,tbl-178.md,8,Pará,Aveiro.,Villa,no,Kerozene,yes,Particular,no,,600$
all_tables.pdf,74,tbl-178.md,9,Pará,Bagre.,Villa,yes,Kerozene,yes,Municipal,no,1900,400$
all_tables.pdf,74,tbl-178.md,10,Pará,Bragança.,Cidade,no,Electrica,no,Particular,no,1918,18:000$
all_tables.pdf,74,tbl-178.md,11,Pará,Breves.,Cidade,yes,Kerozene,no,Municipal,no,1872,
all_tables.pdf,74,tbl-178.md,12,Pará,,,no,Acetyleno,no,Municipal,yes,1912,
all_tables.pdf,74,tbl-178.md,13,Pará,Cachoeira.,Cidade,yes,Electrica,no,Municipal,yes,1914,7:660$
all_tables.pdf,74,tbl-178.md,14,Pará,Cametá.,Cidade,yes,Kerozene,no,Municipal,yes,,6:000$
all_tables.pdf,74,tbl-178.md,15,Pará,Chaves.,Cidade,yes,Electrica,no,Municipal,yes,1914,9:500$
all_tables.pdf,74,tbl-178.md,16,Pará,Conceição do Araguaya.,Cidade,yes,Kerozene,no,Municipal,yes,1914,
all_tables.pdf,74,tbl-178.md,17,Pará,Curralinho.,Cidade,yes,Acetyleno,no,Municipal,yes,,2:400$
all_tables.pdf,74,tbl-178.md,18,Pará,Curuçá.,Cidade,yes,Kerozene,no,Municipal,yes,1888,2:000$
all_tables.pdf,74,tbl-178.md,19,Pará,Paro.,Cidade,yes,Kerozene,yes,Municipal,yes,,1:200$
all_tables.pdf,74,tbl-178.md,20,Pará,Gurupá.,Cidade,yes,Acetyleno,no,Municipal,yes,1907,537$
all_tables.pdf,74,tbl-178.md,21,Pará,Igarapé-assá.,Villa,no,Kerozene,no,Municipal,yes,1907,2:414$
all_tables.pdf,74,tbl-178.md,22,Pará,Igarapé-miry.,Cidade,no,Kerozene,yes,Municipal,yes,1888,1:204$
all_tables.pdf,74,tbl-178.md,23,Pará,Irituía.,Villa,no,Kerozene,yes,Municipal,yes,1890,1:500$
all_tables.pdf,74,tbl-178.md,24,Pará,Jurity.,Villa,yes,Kerozene,yes,Municipal,yes,1913,1:040$
all_tables.pdf,74,tbl-178.md,25,Pará,Macapá.,Cidade,no,Kerozene,yes,Municipal,yes,1892,6:577$
all_tables.pdf,74,tbl-178.md,26,Pará,Marabá.,Cidade,yes,Kerozene,yes,Municipal,yes,1913,2:400$
all_tables.pdf,74,tbl-178.md,27,Pará,Marapanim.,Cidade,yes,Kerozene,yes,Municipal,yes,1910,700$
all_tables.pdf,74,tbl-178.md,28,Pará,Maragão.,Cidade,yes,Electrica,no,Particular,no,1914,
all_tables.pdf,74,tbl-178.md,29,Pará,Melgaço.,Villa,no,Kerozene,no,Municipal,no,1890,780$
all_tables.pdf,74,tbl-178.md,30,Pará,Mocajuba.,Cidade,no,Kerozene,yes,Municipal,yes,1880,3:000$
all_tables.pdf,74,tbl-178.md,31,Pará,Mojó.,Villa,no,Kerozene,yes,Municipal,yes,,1:000$
all_tables.pdf,74,tbl-178.md,32,Pará,Monte Alegre.,Cidade,no,Kerozene,yes,Municipal,yes,1900,1:937$
all_tables.pdf,74,tbl-178.md,33,Pará,Montenegro.,Villa,no,Kerozene,yes,Municipal,yes,,560$
all_tables.pdf,74,tbl-178.md,34,Pará,Muaná.,Cidade,no,Kerozene,yes,Municipal,yes,,1:600$
all_tables.pdf,75,tbl-180.md,1,Pará,Obidos,Cidade,no,Kerozene,no,Municipal,no,1889,13:460$
all_tables.pdf,75,tbl-180.md,2,Pará,Ourém,Villa,no,Kerozene,yes,Municipal,yes,1896,800$
all_tables.pdf,75,tbl-180.md,3,Pará,Ponta de Pedras,Villa,yes,Acetyleno,no,Municipal,yes,1905,2:500$
all_tables.pdf,75,tbl-180.md,4,Pará,Portel,Villa,yes,Kerozene,no,Municipal,yes,1889,2:000$
all_tables.pdf,75,tbl-180.md,5,Pará,Porto de Mós,Cidade,no,Kerozene,yes,Municipal,yes,1890,500$
all_tables.pdf,75,tbl-180.md,6,Pará,Prainha,Villa,no,Kerozene,yes,Municipal,yes,,531$
all_tables.pdf,75,tbl-180.md,7,Pará,Quatipurú,Villa,yes,Acetyleno,no,Municipal,yes,,2:166$
all_tables.pdf,75,tbl-180.md,8,Pará,Salinas,Cidade,no,Kerozene,no,Municipal,yes,1889,307$
all_tables.pdf,75,tbl-180.md,9,Pará,Santarém,Cidade,yes,Electrica,no,Particular,no,1920,4:800$
all_tables.pdf,75,tbl-180.md,10,Pará,São Domingos da Bôa Vista,Villa,no,Kerozene,no,Municipal,no,1918,360$
all_tables.pdf,75,tbl-180.md,11,Pará,São João do Araguaya,Villa,yes,Kerozene,yes,Municipal,yes,1910,1:240$
all_tables.pdf,75,tbl-180.md,12,Pará,São Miguel do Guamá,Cidade,no,Kerozene,yes,Municipal,yes,,1:500$
all_tables.pdf,75,tbl-180.md,13,Pará,São Sebastião da Bôa Vista,Villa,no,Kerozene,yes,Municipal,yes,1919,461$
all_tables.pdf,75,tbl-180.md,14,Pará,Soure,Cidade,no,Acetyleno,no,Municipal,yes,1911,5:000$
all_tables.pdf,75,tbl-180.md,15,Pará,Sousel,Cidade,yes,Acetyleno,yes,Municipal,yes,1908,1:360$
all_tables.pdf,75,tbl-180.md,16,Pará,Vizeu,Cidade,yes,Kerozene,no,Municipal,yes,1899,1:200$
all_tables.pdf,75,tbl-181.md,1,Pará,Alagôa do Monteiro,Cidade,no,Alcool,no,Municipal,no,1905,1:200$
all_tables.pdf,75,tbl-181.md,2,Pará,Alagôa Nova,Villa,no,Electrica,no,Municipal,yes,1919,4:800$
all_tables.pdf,75,tbl-181.md,3,Pará,Areia,Cidade,no,Electrica,yes,Particular,no,1919,7:200$
all_tables.pdf,75,tbl-181.md,4,Pará,Cabaceiras,Villa,no,Acetyleno,no,Municipal,no,1918,1:200$
all_tables.pdf,75,tbl-181.md,5,Pará,Cabedello,Villa,yes,Kerozene,no,Municipal,yes,1909,
all_tables.pdf,75,tbl-181.md,6,Pará,Cajazeiras,Cidade,no,Kerozene,yes,Municipal,yes,1889,1:560$
all_tables.pdf,75,tbl-181.md,7,Pará,Campina Grande,Cidade,yes,Electrica,no,Particular,no,1920,
all_tables.pdf,75,tbl-181.md,8,Pará,Espírito Santo,Villa,no,Electrica,yes,Particular,yes,1915,7:500$
all_tables.pdf,75,tbl-181.md,9,Pará,Guarabira,Cidade,no,Electrica,yes,Particular,yes,1917,7:100$
all_tables.pdf,75,tbl-181.md,10,Pará,Ingá,Villa,no,Alcool,no,Municipal,no,1916,3:000$
all_tables.pdf,75,tbl-181.md,11,Pará,Itabayanna,Cidade,no,Electrica,no,Particular,no,1919,9:600$
all_tables.pdf,75,tbl-181.md,12,Pará,Mamanguape,Cidade,yes,Electrica,yes,Particular,yes,1918,8:400$
all_tables.pdf,75,tbl-181.md,13,Pará,Patos,Cidade,yes,Acetyleno,no,Municipal,no,1917,1:200$
all_tables.pdf,75,tbl-181.md,14,Pará,Pedras de Fogo,Villa,no,Kerozene,no,Municipal,yes,,755$
all_tables.pdf,75,tbl-181.md,15,Pará,Piancó,Villa,yes,Acetyleno,no,Municipal,yes,1918,2:000$
all_tables.pdf,75,tbl-181.md,16,Pará,Picuhy,Cidade,no,Acetyleno,yes,Municipal,yes,1913,2:500$
all_tables.pdf,77,tbl-183.md,1,Parahyba,Pilar,Villa,no,Kerozene,no,Municipal,no,1915,1:000$
all_tables.pdf,77,tbl-183.md,2,Parahyba,Princeza,Cidade,no,Alcool,no,Municipal,yes,1920,1:210$
all_tables.pdf,77,tbl-183.md,3,Parahyba,Santa Rita,Cidade,yes,Kerozene,no,Municipal,yes,1901,1:933$
all_tables.pdf,77,tbl-183.md,4,Parahyba,São João do Cariry,Cidade,yes,Acetyleno,no,Municipal,yes,1913,
all_tables.pdf,77,tbl-183.md,5,Parahyba,São José de Piranhas,Villa,no,Kerozene,no,Municipal,yes,1917,933$
all_tables.pdf,77,tbl-183.md,6,Parahyba,Serraria,Villa,yes,Kerozene,yes,Municipal,yes,1900,774$
all_tables.pdf,77,tbl-183.md,7,Parahyba,Soledade,Villa,yes,Acetyleno,no,Municipal,yes,1914,500$
all_tables.pdf,77,tbl-183.md,8,Parahyba,Souza,Cidade,no,Kerozene,no,Municipal,yes,1904,1:000$
all_tables.pdf,77,tbl-183.md,9,Parahyba,Teixeira,Villa,no,Acetyleno,no,Municipal,yes,1911,1:200$
all_tables.pdf,77,tbl-183.md,10,Parahyba,Umbuzeiro,Villa,yes,Acetyleno,yes,Municipal,yes,1908,
all_tables.pdf,77,tbl-184.md,1,Parahyba,Antonina,Cidade,no,Electrica,no,Particular,no,1905,
all_tables.pdf,77,tbl-184.md,2,Parahyba,Araucaria,Villa,no,Electrica,yes,Particular,yes,1907,4:400$
all_tables.pdf,77,tbl-184.md,3,Parahyba,Campo Largo,Cidade,no,Electrica,yes,Particular,yes,1911,5:360$
all_tables.pdf,77,tbl-184.md,4,Parahyba,Castro,Cidade,yes,Electrica,yes,Particular,yes,1911,
all_tables.pdf,77,tbl-184.md,5,Parahyba,Curityba,Cidade,yes,Electrica,yes,Particular,yes,1889,175:000$
all_tables.pdf,77,tbl-184.md,6,Parahyba,Deodoro,Villa,no,Electrica,yes,Particular,yes,1913,2:000$
all_tables.pdf,77,tbl-184.md,7,Parahyba,Foz do Iguassé,Cidade,no,Electrica,yes,Particular,yes,1910,13:600$
all_tables.pdf,77,tbl-184.md,8,Parahyba,Guarakessaba,Villa,no,Kerozene,no,Municipal,no,,1:524$
all_tables.pdf,77,tbl-184.md,9,Parahyba,Guarapuava,Cidade,no,Electrica,no,Particular,no,1911,12:000$
all_tables.pdf,77,tbl-184.md,10,Parahyba,Guaratuba,Villa,no,Kerozene,no,Municipal,no,1910,500$
all_tables.pdf,77,tbl-184.md,11,Parahyba,Iraty,Villa,yes,Electrica,no,Particular,no,1918,10:166$
all_tables.pdf,77,tbl-184.md,12,Parahyba,Jacarésinho,Cidade,no,Electrica,yes,Particular,yes,1917,5:920$
all_tables.pdf,77,tbl-184.md,13,Parahyba,Jaguariahyva,Cidade,yes,Kerozene,no,Municipal,no,1907,1:600$
all_tables.pdf,77,tbl-184.md,14,Parahyba,Lapa,Cidade,yes,Electrica,no,Municipal,yes,1909,15:000$
all_tables.pdf,77,tbl-184.md,15,Parahyba,Palmas,Cidade,yes,Electrica,yes,Particular,no,1916,
all_tables.pdf,77,tbl-184.md,16,Parahyba,Palmeira,Cidade,yes,Electrica,yes,Municipal,no,1914,11:000$
all_tables.pdf,77,tbl-184.md,17,Parahyba,Paranaguá,Cidade,yes,Electrica,yes,Particular,no,1903,
all_tables.pdf,77,tbl-184.md,18,Parahyba,Pirahy,Villa,no,Electrica,yes,Particular,yes,1915,2:621$
all_tables.pdf,77,tbl-184.md,19,Parahyba,Ponta Grossa,Cidade,no,Electrica,yes,Particular,yes,1904,
all_tables.pdf,77,tbl-184.md,20,Parahyba,Prudentopolis,Villa,no,Electrica,yes,Particular,yes,1912,7:200$
all_tables.pdf,77,tbl-184.md,21,Parahyba,Ribeirão Claro,Cidade,no,Electrica,yes,Particular,yes,1919,3:500$
all_tables.pdf,77,tbl-184.md,22,Parahyba,Rio Negro,Cidade,yes,Electrica,yes,Particular,yes,1910,9:000$
all_tables.pdf,78,tbl-186.md,1,Paraná,Santo Antonio de Imbituva,Cidade,no,Electrica,no,Particular,no,1914,7:200$
all_tables.pdf,78,tbl-186.md,2,Paraná,São José da Bôa Vista,Cidade,yes,Electrica,yes,Particular,yes,1917,3:000$
all_tables.pdf,78,tbl-186.md,3,Paraná,São José dos Pinhaes,Cidade,yes,Electrica,yes,Particular,yes,1909,5:000$
all_tables.pdf,78,tbl-186.md,4,Paraná,São Matheus,Cidade,yes,Electrica,yes,Particular,yes,1914,3:600$
all_tables.pdf,78,tbl-186.md,5,Paraná,Teixeira Soares,Villa,no,Electrica,yes,Particular,yes,1912,
all_tables.pdf,78,tbl-186.md,6,Paraná,União da Victoria,Cidade,no,Electrica,yes,Particular,yes,1908,2:472$
