order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_commercialization_1980,salaries_withdrawals_other_compensation_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,commercialization_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_commercialization_1985,salaries_withdrawals_other_compensation_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,commercialization_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
699,MAJOR GERCINO,21,51,5,1 484,23 883,23 883,17,18,30,3,158 716,3 191 955,3 191 955,74,75,mistral_table,mistral_table,no
700,MAJOR VIEIRA,38,91,20,3 937,89 439,89 024,33,36,77,33,401 285,8 903 012,8 903 012,74,75,mistral_table,mistral_table,no
701,MARACAJA,35,99,33,9 710,151 312,149 291,35,37,114,53,683 996,20 189 872,20 011 962,74,75,mistral_table,mistral_table,no
702,MARAVILNA,129,449,209,34 591,791 644,785 825,137,159,685,371,4 491 895,107 272 681,104 160 321,76,77,mistral_table,mistral_table,no
703,MASSARANCUBA,71,165,49,10 642,181 093,162 414,65,70,179,94,1 243 477,22 154 113,21 474 611,76,77,mistral_table,mistral_table,no
704,MATOS COSTA,14,24,7,1 672,28 195,27 670,12,15,28,10,115 861,2 597 734,2 597 734,76,77,mistral_table,mistral_table,no
705,MELEIRO,53,141,23,5 849,114 267,113 738,61,63,129,46,899 114,18 186 056,18 165 117,76,77,mistral_table,mistral_table,no
706,MODELO,49,202,51,10 282,231 146,229 138,61,70,287,162,1 332 358,41 974 703,40 881 886,76,77,mistral_table,mistral_table,no
707,MONDAI,125,516,176,32 306,742 700,723 207,119,143,510,259,3 122 654,79 629 196,77 411 279,76,77,mistral_table,mistral_table,no
708,MONTE CASTELO,36,117,49,5 500,133 184,128 748,45,46,138,56,667 377,12 286 306,11 830 117,76,77,mistral_table,mistral_table,no
709,MORRO DA FUMAÇA,49,123,32,9 715,163 369,162 779,61,65,216,107,1 493 655,22 368 208,21 952 358,76,77,mistral_table,mistral_table,no
710,NAVEGANTES,54,275,186,22 279,339 802,339 729,93,96,346,172,3 228 032,40 615 343,40 430 511,76,77,mistral_table,mistral_table,no
711,NOVA ERECHIM,13,104,53,7 259,198 735,191 619,19,23,132,50,736 154,27 004 825,25 695 544,76,77,mistral_table,mistral_table,no
712,NOVA TRENTO,49,140,46,6 470,120 859,120 849,62,65,194,70,1 138 629,15 217 868,15 211 868,76,77,mistral_table,mistral_table,no
713,NOVA VENEZA,46,96,14,5 645,89 854,88 312,35,36,95,39,455 878,8 861 031,8 831 958,76,77,mistral_table,mistral_table,no
714,ORLEANS,92,276,81,19 832,375 877,372 346,108,119,371,153,1 852 897,51 496 224,49 557 210,76,77,mistral_table,mistral_table,no
715,OTACILIO COSTA,-,-,-,-,-,pq,69,81,252,122,7 322 099,122 015 417,121 673 601,76,77,tesseract_por_review,mistral_table,no
716,OURO,19,82,36,8 824,152 131,149 452,29,37,199,123,1 032 299,17 873 392,17 392 513,76,77,mistral_table,mistral_table,no
717,PALHOCA,197,420,113,26 833,459 983,458 793,225,233,619,242,3 417 392,69 017 936,68 482 115,76,77,mistral_table,mistral_table,no
718,PALMA SOLA,35,139,33,7 273,219 212,218 073,40,44,153,69,617 868,14 463 853,14 253 094,76,77,mistral_table,mistral_table,no
719,PALMITOS,88,477,208,42 858,1 210 300,1 175 407,114,129,589,326,4 155 101,123 719 107,111 317 864,76,77,mistral_table,mistral_table,no
720,PAPANDUVA,88,253,67,12 816,416 739,411 788,87,91,473,298,2 140 507,52 114 930,52 091 035,76,77,mistral_table,mistral_table,no
721,PAULO LOPES,41,75,27,6 625,137 477,137 477,45,46,120,27,487 638,12 542 445,12 484 554,76,77,mistral_table,mistral_table,no
722,PEDRAS GRANDES,26,38,2,2 305,27 003,26 823,25,25,46,4,383 928,2 938 311,2 921 311,76,77,mistral_table,mistral_table,no
723,PENHA,58,152,61,9 152,148 451,148 451,54,56,111,43,714 648,11 590 794,11 557 243,76,77,mistral_table,mistral_table,no
724,PERITIBA,12,42,17,3 090,62 540,57 930,16,18,67,33,374 110,6 518 324,6 463 764,76,77,mistral_table,mistral_table,no
725,PETROLANDIA,24,51,15,3 001,77 278,76 672,28,31,83,31,366 745,11 203 322,10 628 034,76,77,mistral_table,mistral_table,no
726,PIÇARRAS,40,157,84,15 617,468 819,468 649,43,46,236,90,2 002 208,50 028 012,48 545 359,76,77,mistral_table,mistral_table,no
727,PINHALZINHO,60,357,127,26 785,663 503,652 500,82,96,416,203,2 702 752,77 573 484,75 084 377,76,77,mistral_table,mistral_table,no
728,PINHEIRO PRETO,8,16,6,1 579,23 724,23 724,12,12,22,5,120 157,2 180 348,2 174 157,76,77,mistral_table,mistral_table,no
729,PIRATUBA,30,89,29,5 624,111 226,109 572,27,31,88,39,565 100,9 447 484,9 214 267,76,77,mistral_table,mistral_table,no
730,POMERODE,71,348,197,30 877,587 328,574 033,90,99,437,262,3 531 981,54 211 407,53 740 990,76,77,mistral_table,mistral_table,no
731,PONTE ALTA,19,68,22,2 421,65 433,65 433,14,16,52,26,285 228,9 731 037,9 731 037,76,77,mistral_table,mistral_table,no
732,PONTE SERRADA,56,214,77,13 470,278 716,278 282,66,70,205,72,863 160,21 679 736,21 405 391,76,77,mistral_table,mistral_table,no
733,PORTO BELO,54,156,56,7 929,163 621,163 111,71,74,301,164,1 398 349,29 875 280,29 766 685,76,77,mistral_table,mistral_table,no
734,PORTO UNIÃO,145,627,289,57 978,1 155 785,1 143 495,156,170,725,424,5 177 359,109 655 599,109 219 725,76,77,mistral_table,mistral_table,no
735,POUSO REDONDO,42,156,54,10 896,247 160,245 141,37,42,141,58,773 331,18 362 379,17 978 276,76,77,mistral_table,mistral_table,no
736,PRAIA GRANDE,51,143,42,13 166,142 356,138 568,63,67,128,38,835 806,11 196 480,11 087 730,76,77,mistral_table,mistral_table,no
737,PRESIDENTE CASTELO BRANCO,6,11,1,456,22 121,22 063,8,8,18,8,115 791,1 765 955,1 677 075,76,77,mistral_table,mistral_table,no
738,PRESIDENTE GETULIO,61,293,139,27 048,428 395,417 322,57,65,297,180,2 069 310,50 105 808,48 016 633,76,77,mistral_table,mistral_table,no
739,PRESIDENTE MEREU,9,24,6,1 541,20 917,20 507,11,12,40,16,191 522,3 131 871,3 101 871,76,77,mistral_table,mistral_table,no
740,QUILOMBO,95,314,124,21 502,471 996,468 189,93,107,401,137,2 327 985,52 703 965,52 486 822,76,77,mistral_table,mistral_table,no
741,RANCHO QUEINADO,18,28,-,2 515,10 999,10 999,19,21,37,3,183 193,2 404 400,2 389 400,76,77,mistral_table,mistral_table,no
742,RIO DAS ANTAS,14,39,22,2 855,64 387,64 387,11,13,38,25,238 224,7 565 463,7 332 570,76,77,mistral_table,mistral_table,no
743,RIO DO CAMPO,29,75,14,4 139,78 825,75 560,34,37,101,40,703 657,13 824 718,13 553 558,76,77,mistral_table,mistral_table,no
744,RIO DO OESTE,23,93,36,6 996,107 125,105 859,40,44,152,62,695 934,11 387 604,11 232 840,76,77,mistral_table,mistral_table,no
745,RIO DOS CEDROS,32,123,50,7 665,148 787,147 076,34,37,126,69,720 472,13 317 856,13 194 430,76,77,mistral_table,mistral_table,no
746,RIO DO SUL,292,2 190,1 225,297 660,4 906 378,4 888 720,322,392,2 619,1 678,27 717 489,446 301 124,436 459 715,76,77,mistral_table,mistral_table,no
747,RIO FORTUNA,9,23,2,2 755,65 976,61 461,14,15,51,16,230 075,7 339 391,7 191 836,78,79,mistral_table,mistral_table,no
748,RIO NEGRINHO,131,615,363,68 371,955 369,939 893,148,167,588,317,4 202 705,66 558 076,65 001 869,78,79,mistral_table,mistral_table,no
749,RODEIO,39,83,32,7 234,139 054,138 811,47,51,115,41,854 844,14 489 677,14 488 036,78,79,mistral_table,mistral_table,no
750,ROMELANDIA,37,123,32,7 279,174 026,172 351,37,43,137,65,780 774,16 750 466,16 553 000,78,79,mistral_table,mistral_table,no
751,SALETE,19,50,18,3 114,66 434,65 749,29,37,73,29,480 256,11 502 512,11 329 982,78,79,mistral_table,mistral_table,no
752,SALTO VELOSO,23,80,34,5 677,74 277,73 811,19,21,81,50,444 865,6 037 743,6 018 289,78,79,mistral_table,mistral_table,no
753,SANTA CECILIA,68,236,115,15 300,357 104,353 906,59,63,210,115,1 078 916,25 541 735,25 217 343,78,79,mistral_table,mistral_table,no
754,SANTA ROSA DE LIMA,7,12,-,764,3 174,3 064,8,9,14,2,45 019,705 448,705 448,78,79,mistral_table,mistral_table,no
755,SANTO AMARO DA IMPERATRIZ,67,231,60,22 179,349 593,348 193,68,72,234,109,1 607 103,28 647 558,28 490 898,78,79,mistral_table,mistral_table,no
756,SÃO BENTO DO SUL,216,1 001,586,123 918,2 056 831,2 032 880,248,289,1 368,840,12 493 000,198 691 431,193 241 581,78,79,mistral_table,mistral_table,no
757,SÃO BONIFACIO,21,64,6,1 271,43 796,43 281,19,23,51,15,296 036,3 369 987,3 354 987,78,79,mistral_table,mistral_table,no
758,SÃO CARLOS,65,244,98,20 629,441 046,436 912,65,85,304,168,1 976 772,49 986 876,49 024 505,78,79,mistral_table,mistral_table,no
759,SÃO DOMINGOS,58,231,86,13 680,663 251,651 671,78,84,279,117,1 718 013,60 841 445,59 894 247,78,79,mistral_table,mistral_table,no
760,SÃO FRANCISCO DO SUL,171,570,256,44 532,734 052,733 261,135,154,569,334,3 724 101,57 493 300,57 445 743,78,79,mistral_table,mistral_table,no
761,SÃO JOÃO BATISTA,82,201,48,12 852,285 181,284 768,70,75,255,148,2 855 801,38 390 127,38 040 127,78,79,mistral_table,mistral_table,no
762,SÃO JOÃO DO SUL,51,116,5,4 405,57 067,56 540,72,74,173,89,2 143 805,15 474 352,15 394 552,78,79,mistral_table,mistral_table,no
763,SÃO JOAQUIM,150,564,245,37 711,723 767,714 821,146,163,552,308,4 722 334,81 084 215,80 563 428,78,79,mistral_table,mistral_table,no
764,SÃO JOSE DO CEDRO,79,312,118,19 041,659 218,653 478,86,95,373,206,2 335 576,54 378 198,53 483 913,78,79,mistral_table,mistral_table,no
765,SÃO JOSE DO CERRITO,57,88,6,3 323,64 852,64 852,40,41,98,20,294 184,6 068 381,6 005 276,78,79,mistral_table,mistral_table,no
766,SÃO LOURENÇO DO OESTE,135,720,204,35 301,1 185 751,1 178 062,116,136,569,306,3 400 292,81 033 833,80 259 923,78,79,mistral_table,mistral_table,no
767,SÃO LUDGERO,20,71,11,2 011,61 737,60 937,37,39,108,32,360 566,9 170 092,8 945 201,78,79,mistral_table,mistral_table,no
768,SÃO MARTINHO,12,37,7,2 797,38 373,38 373,17,19,29,3,136 777,1 592 099,1 551 999,78,79,mistral_table,mistral_table,no
769,SÃO MIGUEL D'OESTE,211,1 227,554,135 717,3 465 300,3 420 391,248,280,1 722,1 060,14 085 635,362 350 487,356 771 534,78,79,mistral_table,mistral_table,no
770,SAUDADES,37,145,51,13 993,368 611,357 650,34,46,282,177,2 602 771,60 314 452,55 967 302,78,79,mistral_table,mistral_table,no
771,SCHROEDER,15,46,13,2 889,37 824,37 824,16,17,56,27,230 656,2 021 890,1 992 045,78,79,mistral_table,mistral_table,no
772,SEARA,55,281,154,21 767,493 185,488 652,55,62,262,158,2 193 482,44 373 693,44 294 638,78,79,mistral_table,mistral_table,no
773,SIDEROPOLIS,62,158,49,10 075,140 290,138 291,55,60,152,70,961 578,17 144 503,17 141 055,78,79,mistral_table,mistral_table,no
774,SOMBRIO,130,296,87,19 402,266 284,265 736,210,222,612,274,5 050 548,54 846 908,54 800 508,78,79,mistral_table,mistral_table,no
775,TAIO,102,333,133,19 800,451 735,445 544,97,111,489,256,3 011 076,66 078 738,64 656 467,78,79,mistral_table,mistral_table,no
776,TANGARA,40,170,81,16 402,349 034,347 077,64,68,279,111,2 840 773,41 542 419,41 158 346,78,79,mistral_table,mistral_table,no
777,TIJUCAS,84,195,56,13 743,427 311,424 667,109,121,324,152,2 166 688,45 777 788,45 458 883,78,79,mistral_table,mistral_table,no
778,TIMBE DO SUL,31,90,31,4 307,70 225,69 334,31,32,111,47,431 586,8 979 838,8 904 336,78,79,mistral_table,mistral_table,no
779,TIMBO,134,681,380,67 006,1 147 664,1 133 140,145,165,824,547,6 041 610,113 139 271,110 044 768,78,79,mistral_table,mistral_table,no
780,TRES BARRAS,41,100,25,5 642,75 254,75 254,35,39,101,51,597 068,12 324 275,12 320 441,78,79,mistral_table,mistral_table,no
781,TREZE DE MAIO,29,51,11,4 069,48 103,47 616,39,39,59,9,330 894,5 283 505,5 255 694,78,79,mistral_table,mistral_table,no
782,TREZE TILIAS,24,83,21,3 243,87 872,85 916,22,24,64,26,472 360,7 583 395,7 539 656,78,79,mistral_table,mistral_table,no
783,TROMBUDO CENTRAL,32,76,35,7 326,91 720,91 720,35,40,108,58,630 152,10 919 442,10 892 914,78,79,mistral_table,mistral_table,no
784,TUBARÃO,636,2 898,1 511,291 242,6 862 161,6 804 949,625,687,3 653,2 279,28 617 828,557 235 630,543 927 861,78,79,mistral_table,mistral_table,no
785,TURVO,89,200,56,11 446,274 708,273 484,116,118,343,113,1 396 921,38 977 196,38 144 274,78,79,mistral_table,mistral_table,no
786,URUBICI,68,223,61,8 976,207 924,207 747,86,89,286,108,1 007 050,22 637 181,22 420 092,78,79,mistral_table,mistral_table,no
787,URUSSANGA,129,380,152,27 748,491 125,489 748,134,143,556,308,3 446 516,68 166 432,67 074 475,78,79,mistral_table,mistral_table,no
788,VARGEÃO,15,52,17,3 312,76 707,74 540,14,16,42,12,160 959,6 160 403,5 970 475,78,79,mistral_table,mistral_table,no
789,VIDAL RAMOS,41,104,27,6 700,89 730,86 279,37,40,143,66,679 974,10 896 448,10 895 448,78,79,mistral_table,mistral_table,no
790,VIDEIRA,163,896,460,86 203,2 152 345,2 135 588,168,235,1 581,1 108,12 291 778,706 146 854,702 809 495,78,79,mistral_table,mistral_table,no
791,WITMARSUM,8,29,14,2 634,46 396,46 282,10,11,40,16,276 568,6 649 068,6 637 690,78,79,mistral_table,mistral_table,no
792,XANKERE,200,1 210,644,106 228,3 083 722,3 050 852,251,281,1 716,777,12 640 896,316 728 638,307 113 420,80,81,mistral_table,mistral_table,no
793,XAVANTINA,17,57,19,3 793,75 491,73 608,15,16,56,28,276 854,7 249 446,7 134 330,80,81,mistral_table,mistral_table,no
794,XAXIM,128,482,168,34 378,674 383,672 346,148,168,591,263,3 877 265,81 362 283,80 128 402,80,81,mistral_table,mistral_table,no
795,RIO GRANDE DO SUL,57 219,282 307,143 803,34 086 056,706 507 285,698 241 399,57 670,65 838,351 322,206 060,3 526 559 652,66 684 502 334,65 356 241 553,80,81,mistral_table,mistral_table,no
796,COMERCIO VAREJISTA,52 751,224 102,120 136,23 492 868,418 878 145,414 093 038,53 971,60 802,288 764,172 963,2 553 014 385,39 125 075 501,38 423 932 768,80,81,mistral_table,mistral_table,no
797,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",26 199,50 390,7 975,3 121 956,42 464 840,42 194 561,25 650,26 650,56 217,14 968,329 141 081,4 296 134 033,4 254 409 857,80,81,mistral_table,mistral_table,no
798,"PROD. FARMACÊUTICOS, ODONT. E VETER",2 295,11 825,7 864,1 421 984,25 091 789,24 732 630,2 392,3 019,13 496,8 894,125 001 867,1 851 494 045,1 823 233 291,80,81,mistral_table,mistral_table,no
799,"TECIDOS, VESTUÁRIO E ARMARINHO",8 878,40 671,25 506,4 192 744,49 842 374,49 689 537,9 229,10 730,51 146,33 334,417 128 800,4 439 626 021,4 402 970 395,80,81,mistral_table,mistral_table,no
800,MAG. E APARELHOS ELETR. USO DOMEST,1 975,17 669,12 119,2 289 126,41 353 479,41 016 736,1 423,2 291,18 835,12 473,197 506 528,2 604 460 660,2 550 326 145,80,81,mistral_table,mistral_table,no
801,"FERRAGENS, MAT. ELETR. E ELECTRONICO",2 782,19 456,10 827,2 454 671,39 909 318,39 302 686,3 674,4 181,26 639,16 319,262 808 883,3 411 891 481,3 341 247 958,80,81,mistral_table,mistral_table,no
802,"VEICULOS NOVOS E USADOS, PECAS",1 945,13 830,7 349,2 252 266,53 390 358,52 292 069,3 219,3 573,25 619,14 222,342 244 191,6 024 725 487,5 774 391 507,80,81,mistral_table,mistral_table,no
803,MAG. E EQUIP. DE USO INDUSTRIAL,836,6 710,3 471,1 320 251,22 193 320,21 563 135,880,1 067,8 430,5 109,123 293 799,2 035 392 878,1 946 959 332,80,81,mistral_table,mistral_table,no
804,COMBUSTÍVEIS E LUBRIFICANTES,990,13 110,8 572,1 436 350,51 203 152,50 608 477,1 812,2 116,16 036,11 598,157 100 365,4 892 363 273,4 826 579 038,80,81,mistral_table,mistral_table,no
805,"PAPELARIAS, LIVRARIAS",892,3 892,2 123,436 010,4 407 898,4 363 890,949,1 056,3 886,2 206,33 398 042,314 988 758,312 148 498,80,81,mistral_table,mistral_table,no
806,MERC. EM GERAL - INC. ALIMENTÍCIOS,2 010,30 564,24 916,2 726 788,85 464 052,85 194 883,956,1 725,42 556,36 647,323 333 221,6 643 085 853,6 613 386 549,80,81,mistral_table,mistral_table,no
807,MERC. EM GERAL - EXC. ALIMENTÍCIOS,262,5 778,4 455,703 320,11 967 110,11 876 592,133,349,12 484,10 304,121 763 744,1 633 005 399,1 623 955 554,80,81,mistral_table,mistral_table,no
808,ARTIGOS DIVERSOS,2 763,9 539,4 714,1 086 703,11 078 517,10 785 457,3 293,3 673,12 469,6 501,113 037 362,918 040 898,896 472 838,80,81,mistral_table,mistral_table,no
809,ARTIGOS USADOS,269,678,245,60 499,511 938,504 561,361,372,949,388,7 256 502,59 866 715,57 851 806,80,81,mistral_table,mistral_table,no
810,COMERCIO ATACADISTA,3 788,42 125,22 967,6 576 013,297 629 140,284 146 361,3 699,4 624,50 806,32 256,715 949 822,27 504 222 213,26 932 308 785,80,81,mistral_table,mistral_table,no
811,PRODUTOS EXTRATIVOS E AGROPECUARIOS,509,10 094,5 709,1 333 883,85 251 575,83 296 124,575,825,12 056,8 114,149 635 120,7 969 981 320,7 769 773 569,80,81,mistral_table,mistral_table,no
812,"PROD. ALIMENTÍCIOS, BEBIDAS E FUMO",887,14 412,7 717,1 755 983,59 809 133,59 282 597,1 653,1 971,17 769,11 626,195 044 346,5 803 261 899,5 744 748 875,80,81,mistral_table,mistral_table,no
813,"PROD. FARMACÊUTICOS, ODONT. E VETER",241,9 478,1 828,711 084,15 215 403,14 959 097,297,371,4 198,2 660,72 827 824,1 541 696 978,1 508 225 081,80,81,mistral_table,mistral_table,no
814,"TECIDOS, VESTUÁRIO E ARMARINHO",182,5 518,862,262 492,6 906 279,6 276 592,166,192,1 963,1 253,27 132 661,979 292 580,1 796 367 024,80,81,mistral_table,mistral_table,no
815,MAG. E APARELHOS ELETR. USO DOMEST,31,258,168,37 395,448 785,442 539,24,26,385,236,7 675 933,75 634 872,73 487 003,80,81,mistral_table,mistral_table,no
816,"FERRAGENS, MAT. ELETR. E ELECTRONICO",292,6 550,2 144,927 557,19 305 854,19 037 416,270,327,4 686,2 334,86 388 247,1 516 819 617,1 499 342 809,80,81,mistral_table,mistral_table,no
817,"VEICULOS NOVOS E USADOS, PECAS",88,340,679,298 914,6 246 969,6 150 661,1066,118,1 886,1 123,15 272 751,596 346 294,589 442 215,80,81,mistral_table,mistral_table,no
818,MAG. E EQUIP. DE USO INDUSTRIAL,96,5 978,465,272 299,5 887 035,5 777 719,148,198,2 368,1 198,32 052 569,849 612 184,822 095 654,80,81,mistral_table,mistral_table,no
819,COMBUSTÍVEIS E LUBRIFICANTES,83,1192,720,310 774,70 857 427,70 909 663,52,114,1 367,1 173,21 296 044,6 500 222 651,6 460 885 787,80,81,mistral_table,mistral_table,no
820,"PAPELARIAS, LIVRARIAS",75,766,395,149 550,2 875 920,2 846 131,81,101,837,535,15 873 933,294 826 043,292 201 600,80,81,mistral_table,mistral_table,no
821,MERC. EM GERAL - INC. ALIMENTÍCIOS,219,957,1 441,251 474,10 456 581,10 415 950,28,50,1 101,835,16 972 354,750 717 769,741 047 976,80,81,mistral_table,mistral_table,no
822,MERC. EM GERAL - EXC. ALIMENTÍCIOS,26,316,171,58 680,943 317,926 707,9,14,208,148,4 389 974,151 070 547,149 500 884,80,81,mistral_table,mistral_table,no
823,ARTIGOS DIVERSOS,126,775,392,156 675,2 501 745,2 425 833,157,171,1 173,611,17 511 444,358 822 862,349 922 407,80,81,mistral_table,mistral_table,no
824,ARTIGOS USADOS,90,491,276,49 270,1 427 419,1 421 142,141,146,809,410,6 876 622,115 916 597,115 276 637,80,81,mistral_table,mistral_table,no
825,REGIÃO METROPOLITANA,16 599,105 805,57 477,15 635 713,297 695 493,294 038 231,15 846,18 322,132 559,80 661,1 574 457 211,26 774 214 004,26 322 045 272,80,81,mistral_table,mistral_table,no
826,COMÉRCIO VAREJISTA,14 926,76 680,46 987,9 719 901,156 426 872,154 698 809,14 566,16 633,105 231,68 299,1 056 891 473,14 828 736 547,14 593 114 247,80,81,mistral_table,mistral_table,no
827,"PROD. ALIMENTÍCIOS, BEBIDAS E FUMO",7 151,14 211,2 315,1 096 014,13 649 901,13 585 737,6 746,6 966,15 679,4 591,110 694 408,1 351 206 800,1 342 663 944,80,81,mistral_table,mistral_table,no
828,"PROD. FARMACÊUTICOS, ODONT. E VETER",579,3 591,2 649,431 610,4 698 536,4 667 567,680,906,4 649,3 273,43 974 743,426 521 163,423 713 501,80,81,mistral_table,mistral_table,no
829,"TECIDOS, VESTUÁRIO E ARMARINHO",2 528,15 138,10 412,1 839 702,19 579 163,19 487 377,2 361,2 936,20 027,14 651,190 173 840,1 901 516 834,1 881 673 051,80,81,mistral_table,mistral_table,no
830,MAG. E APARELHOS ELETR. USO DOMEST,558,6 677,4 625,951 244,15 595 413,15 485 759,400,655,7 270,4 515,87 704 716,979 677 083,938 690 064,80,81,mistral_table,mistral_table,no
831,"FERRAGENS, MAT. ELETR. E ELECTRONICO",991,7 324,4 036,1 086 951,17 095 065,16 820 523,1 201,1 342,9 221,5 542,105 724 716,1 344 563 733,1 327 343 917,80,81,mistral_table,mistral_table,no
832,"VEICULOS NOVOS E USADOS, PECAS",526,4 150,2 325,840 467,20 954 409,20 613 753,825,914,7 747,4 140,127 250 335,2 373 837 840,2 297 924 150,80,81,mistral_table,mistral_table,no
833,MAG. E EQUIP. DE USO INDUSTRIAL,212,5 235,1 220,578 054,7 210 844,6 882 055,229,253,2 088,1 149,34 437 569,449 996 146,420 904 722,80,81,mistral_table,mistral_table,no
834,COMBUSTÍVEIS E LUBRIFICANTES,434,3 639,2 449,469 412,16 237 347,16 002 627,368,431,4 759,3 634,53 756 763,1 423 401 821,1 404 199 795,80,81,mistral_table,mistral_table,no
835,"PAPELARIAS, LIVRARIAS",342,1 894,1 038,250 795,2 345 151,2 323 717,338,378,1 725,1 039,18 298 779,180 661 929,179 261 549,80,81,mistral_table,mistral_table,no
836,MERC. EM GERAL - INC. ALIMENTÍCIOS,413,11 522,10 340,1 094 511,25 106 598,25 080 183,173,357,19 239,16 681,146 750 263,2 926 247 764,2 919 612 035,80,81,mistral_table,mistral_table,no
837,MERC. EM GERAL - EXC. ALIMENTÍCIOS,,,,,,,19,95,6 978,5 688,70 332 677,916 411 755,912 993 302,80,81,mistral_table_partial,mistral_table,yes
838,ARTIGOS DIVERSOS,960,4 195,2 306,597 939,6 268 252,6 093 168,1 065,1 239,5 379,3 193,63 983 515,525 758 997,515 456 344,80,81,mistral_table,mistral_table,no
839,ARTIGOS USADOS,154,347,103,34 010,268 312,263 812,161,162,470,203,3 809 029,28 934 682,28 677 873,80,81,mistral_table,mistral_table,no
840,COMÉRCIO ATACADISTA,1 383,17 855,9 919,3 552 100,141 268 621,139 339 422,1 280,1 501,20 073,12 021,351 082 052,11 911 621 183,11 628 831 025,80,81,mistral_table,mistral_table,no
841,PRODUTOS EXTRATIVOS E AGROPECUARIOS,37,423,208,108 027,14 836 661,13 880 224,66,71,632,233,14 445 980,761 216 630,756 485 481,80,81,mistral_table,mistral_table,no
842,"PROD. ALIMENTÍCIOS, BEBIDAS E FUMO",516,5 076,2 799,746 775,29 118 193,28 792 764,414,475,5 885,3 791,72 148 774,2 413 944 834,2 396 037 680,80,81,mistral_table,mistral_table,no
843,"PROD. FARMACÊUTICOS, ODONT. E VETER",133,2 420,1 381,546 057,10 229 218,10 153 016,125,163,2 648,1 739,51 477 360,993 692 664,970 974 275,80,81,mistral_table,mistral_table,no
844,"TECIDOS, VESTUÁRIO E ARMARINHO",127,1 212,670,228 640,5 509 548,5 487 960,101,118,1 498,924,22 312 419,882 034 611,700 438 001,80,81,mistral_table,mistral_table,no
845,MAG. E APARELHOS ELETR. USO DOMEST,19,175,111,30 136,390 916,385 342,16,18,352,225,7 387 746,69 653 167,67 608 598,80,81,mistral_table,mistral_table,no
846,"FERRAGENS, MAT. ELETR. E ELECTRONICO",183,3 145,1 509,710 566,15 590 177,15 385 115,153,188,3 312,1 608,70 909 541,236 458 886,227 113 891,80,81,mistral_table,mistral_table,no
847,"VEICULOS NOVOS E USADOS, PECAS",64,1 088,561,254 160,5 306 424,5 222 763,60,71,1 269,779,22 499 435,425 371 920,422 244 179,80,81,mistral_table,mistral_table,no
848,MAG. E EQUIP. DE USO INDUSTRIAL,64,798,357,236 260,5 220 479,5 114 629,79,91,1 197,527,31 025 407,497 983 946,483 536 356,80,81,mistral_table,mistral_table,no
849,COMBUSTÍVEIS E LUBRIFICANTES,36,517,504,219 047,42 592 017,42 559 868,12,26,700,612,17 531 255,3 603 543 547,3 586 533 053,80,81,mistral_table,mistral_table,no
850,"PAPELARIAS, LIVRARIAS",19,693,364,140 640,2 739 422,2 712 158,58,73,691,433,14 287 254,267 786 110,265 186 888,80,81,mistral_table,mistral_table,no
851,MERC. EM GERAL - INC. ALIMENTÍCIOS,15,964,859,137 478,6 092 680,6 082 981,4,4,312,299,5 958 671,251 660 761,251 549 888,80,81,mistral_table,mistral_table,no
852,MERC. EM GERAL - EXC. ALIMENTÍCIOS,13,142,88,29 975,412 666,408 417,4,6,88,70,1 892 282,106 022 314,107 570 612,80,81,mistral_table,mistral_table,no
853,ARTIGOS DIVERSOS,75,583,307,128 658,1 947 028,1 872 195,,,,,,,,80,81,mistral_table,mistral_table_partial,yes
854,ARTIGOS USADOS,40,319,201,35 681,1 283 193,1 281 990,72,76,560,274,4 579 130,94 726 747,94 296 666,80,81,mistral_table,mistral_table,no
855,PORTO ALEGRE,8 922,75 240,42 081,12 319 284,202 310 366,199 223 094,7 610,9 216,90 316,55 677,1 181 714 180,16 564 132 168,16 276 633 330,80,81,mistral_table,mistral_table,no
856,COMÉRCIO VAREJISTA,7 676,52 200,33 616,7 113 970,111 210 778,109 876 199,6 766,8 068,88 390,46 536,745 398 609,9 884 139 112,9 701 766 826,80,81,mistral_table,mistral_table,no
857,"PROD. ALIMENTÍCIOS, BEBIDAS E FUMO",3 094,6 636,1 505,618 801,7 801 468,7 765 454,2 555,2 671,7 250,2 789,60 761 400,740 248 295,795 076 985,80,81,mistral_table,mistral_table,no
858,"PROD. FARMACÊUTICOS, ODONT. E VETER",356,2 464,1 864,301 813,3 568 232,3 548 923,390,530,2 895,2 153,39 785 823,292 139 447,288 881 017,80,81,mistral_table,mistral_table,no
859,"TECIDOS, VESTUÁRIO E ARMARINHO",1 380,10 788,7 920,420 310,14 921 759,14 859 370,1 103,1 481,13 841,10 763,142 254 709,1 424 162 171,1 407 524 959,80,81,mistral_table,mistral_table,no
860,MAG. E APARELHOS ELETR. USO DOMEST,370,4 993,3 302,715 271,10 837 165,10 748 852,377,428,5 312,2 834,66 745 373,631 736 071,594 744 352,80,81,mistral_table,mistral_table,no
