order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_production_1980,salaries_withdrawals_other_compensation_1980_mil_cruzeiros,gross_production_value_1980_mil_cruzeiros,industrial_transformation_value_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_production_1985,salaries_withdrawals_other_compensation_1985_mil_cruzeiros,gross_production_value_1985_mil_cruzeiros,industrial_transformation_value_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
563,AGUA DOCE,31,480,400,35,030,449 935,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
564,AGUAS DE CHAPECO,7,48,30,3,519,13 621,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
565,AGUAS MORNAS,10,101,83,6,700,31 320,5,5,22,10,67 866,296 866,141 922,22,23,mistral_table,mistral_table,no
566,ALFREDO MAGNER,15,76,50,4,539,26 099,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
567,ANCHISTA,28,238,149,15,189,129 084,28,28,15 5,99,587 604,6 192 595,3 521 599,22,23,mistral_table,pdf_text_layout,no
568,ANGELINA,18,92,56,4,510,14 812,7,7,53,39,290 434,862 000,598 887,22,23,mistral_table,mistral_table,no
569,ANITA GARIBALDI,21,170,106,7,183,36 871,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
570,ANITAPOLIS,22,211,96,16,827,93 196,16,16,82,AS,703 05S,1 936 '47,", 2S5 4 17",22,23,mistral_table,pdf_text_layout,no
571,ANTÔNIO CARLOS,25,143,66,6,294,25 705,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
572,ARAQUARI,17,362,297,34,593,183 975,9,11,A66,AO\,408 711,28 011 4 61,1 6 914 752,22,23,mistral_table,pdf_text_layout,no
573,ARARANQUA,142,1,346,898,101,235 829,137,145,3 113,2 710,11 770 474,154 284 229,70 292 751,22,23,mistral_table,pdf_text_layout,no
574,ARMAZEM,17,166,112,10,408,100 314,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
575,ARROIO TRINTA,14,116,66,6,858,32 526,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
576,ASCURRA,34,594,511,59,514,391 804,,,,,,,,22,23,mistral_table,mistral_table_partial,yes
577,ATALANTA,6,23,15,1,337,3 433,6,6,31,22,171 $26,1 559 11 5,1 210 699,22,23,mistral_table,pdf_text_layout,no
578,AURORA,6,31,24,2,301,21 641,7,8,39,24,168 398,0 99 372,731 303,22,23,mistral_table,pdf_text_layout,no
579,BALNEARIO CAMBORIU,60,584,430,48 012,642 306,244 376,66,72,481,321,2 931 061,25 128 922,12 557 739,24,25,mistral_table,mistral_table,no
580,BARRA VELHA,54,170,92,19 076,102 529,50 842,24,24,111,64,549 359,5 548 557,2 298 857,24,25,mistral_table,mistral_table,no
581,BENEDITO NOVO,78,1 558,1 357,106 804,436 296,306 556,70,74,743,635,3 982 824,18 015 791,11 164 080,24,25,mistral_table,mistral_table,no
582,BIGUAÇU,41,799,563,88 256,1 128 216,457 028,31,37,781,626,7 640 693,135 308 916,41 479 155,24,25,mistral_table,mistral_table,no
583,BOM JARDIM DA SERRA,23,552,481,40 217,715 733,341 515,7,9,158,150,881 292,8 483 752,-7 107 039,24,25,mistral_table,mistral_table,no
584,BOM RETIRO,22,235,180,11 619,68 581,44 898,15,16,102,73,566 777,3 473 037,2 676 270,24,25,mistral_table,mistral_table,no
585,BOTUVERA,29,269,191,16 031,119 445,88 655,21,21,174,123,948 871,4 337 079,3 119 944,24,25,mistral_table,mistral_table,no
586,BRAÇO DO NORTE,61,649,485,38 236,504 352,290 024,56,56,792,644,5 622 295,65 708 001,37 821 996,24,25,mistral_table,mistral_table,no
587,BRUSQUE,230,10 335,8 161,1 350 938,12 554 588,4 719 987,195,234,9 499,8 169,132 340 625,1 645 220 030,706 819 088,24,25,mistral_table,mistral_table,no
588,CAÇADOR,151,5 398,4 686,508 356,4 512 042,2 262 159,92,125,7 153,6 570,61 001 985,574 384 729,305 822 838,24,25,mistral_table,mistral_table,no
589,CAIBI,21,174,102,10 063,111 433,75 619,15,15,123,92,536 926,4 249 259,1 811 264,24,25,mistral_table,mistral_table,no
590,CAMBORIU,49,364,242,25 065,185 928,67 293,51,52,405,303,3 856 479,20 854 168,12 535 550,24,25,mistral_table,mistral_table,no
591,CAMPO ALEGRE,55,812,606,80 603,615 803,268 496,39,45,668,541,4 653 905,39 129 300,20 328 378,24,25,mistral_table,mistral_table,no
592,CAMPO BELO DO SUL,11,261,211,17 090,204 231,78 865,5,6,295,275,3 332 984,35 517 867,20 220 550,24,25,mistral_table,mistral_table,no
593,CAMPO ERE,44,399,284,25 599,196 936,116 013,46,54,322,216,1 519 714,8 542 977,5 683 249,24,25,mistral_table,mistral_table,no
594,CAMPOS NOVOS,72,1 930,1 489,185 368,2 170 461,1 085 702,46,63,1 636,1 474,11 435 055,132 152 482,61 038 493,24,25,mistral_table,mistral_table,no
595,CANELINHA,55,820,573,71 230,472 253,328 362,66,66,700,563,3 752 712,25 649 304,13 968 802,24,25,mistral_table,mistral_table,no
596,CANOINHAS,121,4 107,3 445,394 826,3 795 505,1 837 003,75,94,4 611,4 217,33 955 492,230 171 615,114 434 714,24,25,mistral_table,mistral_table,no
597,CAFINZAL,49,1 549,1 346,110 733,1 226 200,394 957,44,55,1 878,1 558,17 860 956,420 248 208,155 353 620,24,25,mistral_table,mistral_table,no
598,CATANDUVAS,31,1 481,1 346,175 496,2 639 677,1 208 991,10,26,2 158,1 853,17 521 570,424 133 583,164 820 641,24,25,mistral_table,mistral_table,no
599,CAXAMBU DO SUL,12,80,55,4 441,16 204,11 259,12,13,39,19,260 252,1 385 166,1 038 358,24,25,mistral_table,mistral_table,no
600,CONCORDIA,117,3 830,2 970,550 662,10 765 538,2 199 916,95,108,4 349,3 563,51 053 976,1 334 977 983,346 647 785,24,25,mistral_table,mistral_table,no
601,CORONEL FREITAS,47,354,215,20 935,168 378,110 494,33,34,222,142,1 260 433,6 684 977,4 223 773,24,25,mistral_table,mistral_table,no
602,CORUPA,50,790,678,67 402,399 755,216 401,43,45,943,833,8 044 801,39 830 477,26 107 453,24,25,mistral_table,mistral_table,no
603,CORREIA PINTO,-,-,-,-,-,-,13,21,1 052,759,24 667 231,349 225 246,143 154 386,24,25,mistral_table,mistral_table,no
604,CUNHA PORÃ,49,457,312,31 220,155 699,102 037,50,53,381,300,2 324 058,10 266 318,6 994 814,24,25,mistral_table,mistral_table,no
605,CURITIBANOS,114,2 625,2 197,215 281,1 949 328,1 043 909,80,97,2 230,1 954,17 482 306,137 463 736,84 666 359,24,25,mistral_table,mistral_table,no
606,DESCANSO,34,295,210,15 102,102 928,78 380,25,30,214,148,829 220,8 780 307,4 389 012,24,25,mistral_table,mistral_table,no
607,DIONISIO CERQUEIRA,13,65,40,4 158,50 860,45 120,8,11,40,16,408 617,581 765,462 869,24,25,mistral_table,mistral_table,no
608,DONA EMMA,15,133,104,12 955,89 022,54 349,13,13,113,87,835 226,5 558 251,2 857 295,24,25,mistral_table,mistral_table,no
609,ERVAL VELHO,13,140,98,10 392,50 164,26 210,14,14,148,92,694 207,4 515 698,2 186 072,24,25,mistral_table,mistral_table,no
610,FACHINAL DOS QUEDES,18,663,578,51 131,389 178,245 474,11,16,499,429,2 895 258,31 349 988,21 470 531,24,25,mistral_table,mistral_table,no
611,FRAIBURGO,34,1 014,830,128 240,1 477 576,466 396,15,33,1 509,1 378,16 074 742,160 405 202,54 179 524,24,25,mistral_table,mistral_table,no
612,GALVÃO,14,99,64,4 923,35 319,18 152,13,13,47,18,190 000,1 477 739,1 012 234,24,25,mistral_table,mistral_table,no
613,GAROPABA,9,28,10,1 871,11 553,5 774,7,7,44,31,213 896,2 616 138,1 835 728,24,25,mistral_table,mistral_table,no
614,GARUVA,33,327,271,21 599,106 048,51 801,28,31,483,419,3 017 305,15 307 055,5 912 638,24,25,mistral_table,mistral_table,no
615,GASPAR,135,4 366,3 635,523 581,7 699 453,2 698 508,114,132,4 249,3 056,47 924 731,844 943 249,389 247 766,24,25,mistral_table,mistral_table,no
616,GOVERNADOR CELSO RAMOS,11,344,307,19 180,141 777,66 195,12,12,233,212,2 666 310,17 662 812,6 840 398,24,25,mistral_table,mistral_table,no
617,GRÃO PARA,28,157,103,8 570,39 289,23 665,15,15,75,37,262 669,1 606 858,1 066 546,24,25,mistral_table,mistral_table,no
618,GRAVATAL,12,98,54,8 747,39 297,32 647,13,13,62,41,269 138,1 106 998,551 248,24,25,mistral_table,mistral_table,no
619,GUABIRUBA,43,584,479,43 629,297 312,127 624,44,44,575,476,3 796 485,32 717 925,14 805 654,24,25,mistral_table,mistral_table,no
620,GUARACIABA,34,282,181,14 658,109 682,70 111,33,34,225,169,1 082 422,5 850 334,4 142 003,24,25,mistral_table,mistral_table,no
621,GUARAMIRIM,53,1 009,770,108 918,1 219 572,431 045,60,69,1 535,1 189,12 527 325,174 890 878,82 797 581,24,25,mistral_table,mistral_table,no
622,GUARUJA DO SUL,19,136,91,9 199,34 436,24 850,9,10,64,54,380 484,1 705 330,1 280 146,24,25,mistral_table,mistral_table,no
623,HERVAL D'OESTE,28,636,488,65 508,966 593,305 291,18,23,701,519,8 517 543,211 370 465,76 052 655,24,25,mistral_table,mistral_table,no
624,IBICARE,12,75,51,5 490,27 269,12 512,8,8,61,47,338 824,2 775 706,1 447 609,24,25,mistral_table,mistral_table,no
625,IBIRAMA,97,2 766,2 381,271 471,1 458 936,860 267,62,77,2 766,2 532,24 127 678,147 361 735,92 084 229,24,25,mistral_table,mistral_table,no
626,ICARA,82,1 402,1 025,124 336,755 942,350 742,65,73,962,832,8 187 356,59 168 047,36 133 532,26,27,mistral_table,mistral_table,no
627,ILNOTA,27,551,387,69 167,2 999 657,1 178 688,11,14,473,391,6 891 974,269 872 436,137 258 495,26,27,mistral_table,mistral_table,no
628,IMARUI,23,140,77,13 082,61 570,36 977,24,25,126,81,651 302,3 324 165,2 241 410,26,27,mistral_table,mistral_table,no
629,IMBITUBA,34,1 631,1 376,327 793,2 313 485,1 260 572,23,29,1 483,1 177,30 952 588,403 015 565,185 487 866,26,27,mistral_table,mistral_table,no
630,IMBUIA,7,38,25,2 735,13 763,8 061,3,3,9,3,55 220,236 707,155 127,26,27,mistral_table,mistral_table,no
631,INDAIAL,144,4 394,3 640,420 004,3 948 717,1 855 177,99,115,4 344,3 910,38 335 239,334 696 053,137 612 112,26,27,mistral_table,mistral_table,no
632,IPIRA,8,58,45,3 465,17 178,10 544,5,6,20,12,89 698,249 092,163 568,26,27,mistral_table,mistral_table,no
633,IPUMIRIM,12,94,60,10 148,78 365,53 512,9,10,159,125,1 106 634,8 103 034,5 222 762,26,27,mistral_table,mistral_table,no
634,IRANI,11,180,152,12 988,146 676,119 159,8,8,52,38,240 117,1 387 618,994 026,26,27,mistral_table,mistral_table,no
635,IRINESPOLIS,14,123,98,8 934,32 655,24 454,11,11,103,80,534 156,2 368 458,1 698 289,26,27,mistral_table,mistral_table,no
636,ITA,14,59,21,5 107,15 446,9 645,13,15,71,41,361 279,1 597 747,1 126 629,26,27,mistral_table,mistral_table,no
637,ITAIOPOLIS,78,960,696,67 966,531 085,309 999,42,55,765,669,4 187 474,32 713 735,21 389 357,26,27,mistral_table,mistral_table,no
638,ITAPEMA,8,40,22,2 734,12 886,8 226,12,12,53,30,272 064,2 362 239,1 436 535,26,27,mistral_table,mistral_table,no
639,ITAPIRANGA,60,856,648,73 576,1 505 776,347 769,58,65,1 178,955,9 048 430,199 766 505,33 729 536,26,27,mistral_table,mistral_table,no
640,ITUPORANGA,44,362,261,26 427,144 221,85 413,38,39,379,308,2 284 258,24 107 628,9 147 319,26,27,mistral_table,mistral_table,no
641,JABORA,9,89,64,6 798,30 146,13 525,5,5,101,89,505 389,3 220 283,2 057 748,26,27,mistral_table,mistral_table,no
642,JACINTO MACHADO,25,150,83,8 445,100 284,32 338,21,22,203,104,1 454 784,15 838 359,5 583 764,26,27,mistral_table,mistral_table,no
643,JAQUARUNA,82,611,298,24 585,88 546,57 312,113,113,704,407,1 989 255,17 404 125,12 270 104,26,27,mistral_table,mistral_table,no
644,JARAGUA DO SUL,295,14 100,11 432,1 717 654,18 124 602,7 660 257,242,299,15 956,13 344,199 748 893,2 476 785 959,1 141 875 827,26,27,mistral_table,mistral_table,no
645,JOAÇABA,128,2 560,2 054,334 786,5 313 975,1 569 266,74,98,2 357,1 904,26 977 809,559 612 784,229 235 557,26,27,mistral_table,mistral_table,no
646,LACERDOPLOIS,11,70,49,4 487,25 551,13 227,9,10,52,32,535 876,4 617 997,1 882 135,26,27,mistral_table,mistral_table,no
647,LAQUNA,31,795,674,66 944,427 509,226 597,26,33,592,486,4 191 251,41 282 195,16 288 527,26,27,mistral_table,mistral_table,no
648,LAURENTINO,24,176,94,13 159,230 291,137 343,24,27,172,103,949 766,15 066 516,7 252 386,26,27,mistral_table,mistral_table,no
649,LAURO MULLER,38,1 067,899,159 441,726 395,365 767,29,38,1 423,1 217,19 563 870,103 153 369,66 025 471,26,27,mistral_table,mistral_table,no
650,LEBON REGIS,21,346,274,34 841,284 567,135 408,12,14,296,275,1 289 382,24 443 264,8 462 955,26,27,mistral_table,mistral_table,no
651,LEOBERTO LEAL,5,26,16,1 344,5 936,3 672,3,3,40,37,191 341,502 269,285 753,26,27,mistral_table,mistral_table,no
652,LONTRAS,25,437,351,35 343,209 360,121 431,19,20,209,167,1 204 570,6 737 571,4 284 584,26,27,mistral_table,mistral_table,no
653,LUIZ ALVES,53,484,334,41 148,176 305,109 097,44,48,533,443,4 147 740,16 111 557,9 813 886,26,27,mistral_table,mistral_table,no
654,MAFRA,158,2 671,2 149,262 159,1 811 797,961 168,97,112,2 538,2 226,20 978 091,154 380 605,80 427 269,26,27,mistral_table,mistral_table,no
655,MAJOR GERCINO,22,99,52,4 333,17 271,8 785,13,13,35,14,130 688,1 368 157,858 433,26,27,mistral_table,mistral_table,no
656,MAJOR VIEIRA,10,96,71,4 949,22 529,12 084,7,9,45,25,120 193,440 078,358 880,26,27,mistral_table,mistral_table,no
657,MARACAJA,22,139,106,14 024,93 506,43 242,19,21,146,94,1 209 375,10 698 351,4 937 763,26,27,mistral_table,mistral_table,no
658,MARAVILHA,58,508,349,36 795,486 245,193 430,49,51,337,212,2 376 926,39 605 169,15 774 628,26,27,mistral_table,mistral_table,no
659,MASSARANDUBA,47,471,338,43 605,558 941,230 229,45,48,654,548,5 200 038,59 018 149,21 822 970,26,27,mistral_table,mistral_table,no
660,MATOS COSTA,15,185,157,14 741,110 236,65 444,7,16,308,285,1 679 544,10 054 651,7 114 550,26,27,mistral_table,mistral_table,no
661,MELEIRO,33,325,253,17 261,158 490,68 213,29,29,227,184,1 254 988,21 738 819,6 843 925,26,27,mistral_table,mistral_table,no
662,MODELO,24,214,150,10 836,75 067,50 870,18,18,165,130,813 666,4 731 205,3 420 870,26,27,mistral_table,mistral_table,no
663,MONDAI,55,499,346,33 310,200 851,122 619,54,57,395,276,2 236 430,14 461 093,6 639 794,26,27,mistral_table,mistral_table,no
664,MONTE CASTELE,10,84,66,4 836,25 822,15 437,7,11,142,122,585 686,12 767 649,6 161 181,26,27,mistral_table,mistral_table,no
665,MORRO DA FUMAÇA,96,1 603,1 325,127 787,862 401,627 605,73,79,1 615,1 445,14 984 917,136 337 951,64 396 313,26,27,mistral_table,mistral_table,no
666,NAVEGANTES,27,443,196,52 828,161 290,92 367,27,29,916,821,11 102 900,100 698 725,63 475 110,26,27,mistral_table,mistral_table,no
667,NOVA ERECHIM,2,(C),(B),(X),(B),(X),7,7,26,15,101 235,743 096,437 631,26,27,mistral_table,mistral_table,no
668,NOVA TRENTO,36,135,56,8 780,62 795,33 421,38,38,209,129,1 008 401,4 599 105,2 543 356,26,27,mistral_table,mistral_table,no
669,NOVA VENEZA,67,492,313,34 294,333 342,148 418,60,62,702,559,4 113 822,53 698 286,24 922 281,26,27,mistral_table,mistral_table,no
670,ORLEANS,81,924,656,80 171,438 597,221 924,52,58,761,606,5 041 898,42 401 090,18 065 675,26,27,mistral_table,mistral_table,no
671,OTACILIO COSTA,-,-,-,-,-,-,20,27,778,567,17 290 891,464 347 482,148 830 100,26,27,mistral_table,mistral_table,no
672,OURO,15,123,94,9 212,58 975,39 906,6,9,78,59,439 428,3 510 581,1 610 639,26,27,mistral_table,mistral_table,no
673,PALHOÇA,70,1 053,811,66 221,481 281,213 594,51,56,881,736,5 356 135,73 692 294,26 131 307,28,29,mistral_table,mistral_table,no
674,PALMA SOLA,17,287,173,21 828,182 174,135 970,10,15,261,178,1 728 036,10 068 796,7 308 959,28,29,mistral_table,mistral_table,no
675,PALMITOS,44,244,148,14 813,84 347,55 647,34,37,185,129,1 105 944,7 012 459,3 458 659,28,29,mistral_table,mistral_table,no
676,PAPANDUVA,31,452,359,31 774,244 540,143 894,25,30,503,433,3 483 564,11 517 357,6 110 057,28,29,mistral_table,mistral_table,no
677,PAULO LOPES,22,140,93,8 733,53 211,28 502,17,19,133,97,644 629,2 463 818,1 132 105,28,29,mistral_table,mistral_table,no
678,PEDRAS GRANDES,29,285,222,25 168,119 060,67 815,21,26,422,387,4 801 920,19 196 525,12 319 804,28,29,mistral_table,mistral_table,no
679,PENHA,7,383,305,44 765,408 153,140 800,4,8,382,343,2 268 050,52 214 567,23 080 130,28,29,mistral_table,mistral_table,no
680,PERITIBA,4,30,22,1 672,7 820,4 792,6,7,57,39,256 877,3 428 971,578 145,28,29,mistral_table,mistral_table,no
681,PETROLANDIA,7,55,39,3 566,42 024,14 920,12,13,77,57,388 405,4 738 044,3 344 871,28,29,mistral_table,mistral_table,no
682,PIÇARRAS,20,88,47,6 921,22 694,14 793,6,6,23,9,77 477,526 121,405 170,28,29,mistral_table,mistral_table,no
683,PINHALZINHO,51,438,293,29 487,136 877,93 554,54,60,404,287,2 172 423,18 915 699,9 639 540,28,29,mistral_table,mistral_table,no
684,PINHEIRO PRETO,16,202,123,14 698,144 765,64 615,14,17,173,113,1 103 648,14 091 843,9 367 096,28,29,mistral_table,mistral_table,no
685,PIRATUBA,13,48,26,3 449,8 796,4 250,13,14,28,5,105 452,437 196,240 081,28,29,mistral_table,mistral_table,no
686,POMERODE,89,3 046,2 675,313 672,1 736 328,959 275,70,75,3 706,3 366,35 084 487,189 160 670,118 956 717,28,29,mistral_table,mistral_table,no
687,PONTE ALTA,8,76,53,2 910,9 344,5 400,7,9,66,54,330 982,1 701 506,1 037 580,28,29,mistral_table,mistral_table,no
688,PONTE SERRADA,61,1 307,1 120,100 316,1 301 105,830 005,35,49,944,789,5 372 262,56 896 415,36 837 433,28,29,mistral_table,mistral_table,no
689,PORTO BELO,11,76,50,5 353,28 694,13 860,18,19,175,136,1 159 448,22 446 696,13 805 394,28,29,mistral_table,mistral_table,no
690,PORTO UNIÃO,69,1 377,1 125,115 660,973 600,447 972,50,60,1 233,1 091,8 252 816,58 858 039,30 687 278,28,29,mistral_table,mistral_table,no
691,POU SO REDONDO,36,394,282,29 935,394 111,135 535,39,43,314,215,2 175 210,44 309 019,14 650 241,28,29,mistral_table,mistral_table,no
692,PRAIA GRANDE,27,188,127,13 288,125 242,43 788,16,16,95,73,640 514,8 927 038,2 366 110,28,29,mistral_table,mistral_table,no
693,PRESIDENTE CASTELO BRANCO,2,(B),(A),(X),(B),(X),2,2,(A),(A),(X),(A),(X),28,29,mistral_table,mistral_table,no
694,PRESIDENTE GETULIO,35,1 033,862,69 312,642 487,372 712,29,33,769,677,5 588 082,81 140 220,25 823 945,28,29,mistral_table,mistral_table,no
695,PRESIDENTE NEREU,11,78,50,4 516,19 836,14 590,3,4,8,3,24 072,155 460,130 630,28,29,mistral_table,mistral_table,no
696,QUILOMBO,41,318,200,20 473,137 341,82 953,33,35,277,204,1 488 039,10 279 827,7 780 489,28,29,mistral_table,mistral_table,no
697,RANCHO QUEIMADO,6,54,43,4 147,12 472,5 716,6,6,65,56,482 745,2 353 147,1 394 419,28,29,mistral_table,mistral_table,no
698,RIO DAS ANTAS,10,158,139,10 706,58 099,36 693,8,10,139,123,767 909,6 997 943,1 929 623,28,29,mistral_table,mistral_table,no
699,RIO DO CAMPO,11,209,168,15 283,74 698,53 780,14,20,198,166,1 150 291,6 357 495,4 786 001,28,29,mistral_table,mistral_table,no
700,RIO DO OESTE,26,248,175,17 856,164 806,67 463,31,32,219,142,1 453 450,14 478 388,6 599 742,28,29,mistral_table,mistral_table,no
701,RIO DOS CEDROS,55,733,536,51 230,457 510,218 010,98,102,818,632,4 526 883,34 005 938,18 456 944,28,29,mistral_table,mistral_table,no
702,RIO DO SUL,167,3 578,2 872,351 645,2 489 884,1 055 628,119,141,3 847,3 034,35 858 759,327 997 948,170 718 483,28,29,mistral_table,mistral_table,no
703,RIO FORTUNA,7,171,150,12 438,57 104,37 856,8,9,118,90,1 075 639,4 195 993,3 234 344,28,29,mistral_table,mistral_table,no
704,RIO NEGRINHO,141,4 218,3 568,466 785,2 984 733,1 668 950,107,120,4 947,4 406,39 357 283,332 953 173,193 545 416,28,29,mistral_table,mistral_table,no
705,RODEIO,36,1 835,1 649,155 296,649 681,399 002,31,35,1 735,1 662,13 951 094,65 807 448,38 940 832,28,29,mistral_table,mistral_table,no
706,ROMELANDIA,25,176,107,11 230,71 789,55 508,22,24,115,70,627 436,3 810 021,2 611 160,28,29,mistral_table,mistral_table,no
707,SALETE,21,619,505,50 048,350 704,158 884,15,22,690,631,5 020 388,35 080 806,21 491 591,28,29,mistral_table,mistral_table,no
708,SALTO YELOSO,17,399,324,42 244,728 161,174 703,7,9,240,211,1 995 557,64 822 896,13 277 917,28,29,mistral_table,mistral_table,no
709,SANTA CECILIA,44,1 657,1 458,130 126,1 450 612,750 545,22,36,1 326,1 253,9 158 126,124 276 991,67 322 762,28,29,mistral_table,mistral_table,no
710,SANTA ROSA DE LIMA,16,83,53,5 853,21 032,15 020,13,13,32,10,97 523,394 139,313 467,28,29,mistral_table,mistral_table,no
711,SANTO AMARO DA IMPERATRIZ,27,200,119,19 775,85 622,59 781,13,14,153,126,696 585,3 271 019,1 730 682,28,29,mistral_table,mistral_table,no
712,SÃO BENTO DO SUL,227,10 554,9 093,1 367 033,9 430 055,5 439 124,178,226,11 901,10 265,136 089 605,1 141 045 843,633 109 509,28,29,mistral_table,mistral_table,no
713,SÃO BONIFACIO,32,196,109,8 342,40 260,30 876,21,23,103,64,526 018,2 457 248,1 829 122,28,29,mistral_table,mistral_table,no
714,SÃO CARLOS,30,261,174,18 157,243 326,67 755,25,29,180,118,1 211 046,36 158 724,1 513 365,28,29,mistral_table,mistral_table,no
715,SÃO DOMINGOS,23,352,282,23 619,175 589,84 445,24,32,213,171,1 241 052,7 941 212,4 282 366,28,29,mistral_table,mistral_table,no
716,SÃO FRANCISCO DO SUL,34,584,461,82 454,4 001 224,655 046,15,17,485,404,5 514 545,510 680 482,-42 499 681,28,29,mistral_table,mistral_table,no
717,SÃO JOÃO BATISTA,107,1 048,633,102 469,4 091 389,1 672 590,124,125,1 661,1 287,13 857 522,347 320 404,184 949 573,28,29,mistral_table,mistral_table,no
718,SÃO JOÃO DO SUL,25,44,21,7 703,50 902,18 670,15,15,60,33,676 660,4 478 476,1 758 106,28,29,mistral_table,mistral_table,no
719,SÃO JOAQUIM,64,929,747,80 502,891 290,497 236,36,42,498,422,4 175 893,24 075 493,14 810 956,28,29,mistral_table,mistral_table,no
720,SÃO JOSE DO CEDRO,49,525,391,47 396,210 544,123 173,37,39,301,238,1 791 596,8 135 841,5 796 066,30,31,mistral_table,mistral_table,no
721,SÃO JOSE DO CERRITO,8,93,74,4 181,35 983,16 579,5,5,41,30,117 301,1 210 581,830 566,30,31,mistral_table,mistral_table,no
722,SÃO LOURENÇO DO OESTE,60,663,420,35 988,385 540,184 523,48,52,497,373,2 578 209,36 914 942,15 971 810,30,31,mistral_table,mistral_table,no
723,SÃO LUDGERO,16,211,155,12 647,82 911,52 195,17,19,208,154,1 400 509,15 086 271,6 530 351,30,31,mistral_table,mistral_table,no
724,SÃO MARTINHO,17,55,10,2 627,10 385,6 469,9,9,23,8,168 894,538 080,302 678,30,31,mistral_table,mistral_table,no
725,SÃO MIGUEL D'OESTE,102,1 271,961,96 268,2 201 662,824 390,89,100,1 420,1 069,10 063 123,270 611 736,40 182 174,30,31,mistral_table,mistral_table,no
726,SAUDADES,21,130,86,7 754,53 930,20 121,20,21,180,130,967 466,10 669 179,6 511 780,30,31,mistral_table,mistral_table,no
727,SCHROEDER,16,546,457,49 832,232 222,149 273,11,14,505,453,4 388 759,12 305 921,9 427 746,30,31,mistral_table,mistral_table,no
728,SEARA,37,700,511,65 641,1 711 175,204 163,23,26,961,834,8 016 564,325 474 756,149 574 621,30,31,mistral_table,mistral_table,no
729,SIDEROPOLIS,30,1 463,1 317,279 373,1 168 260,641 567,21,28,2 389,2 204,43 179 764,248 088 308,171 678 064,30,31,mistral_table,mistral_table,no
730,SOMBRID,92,633,421,41 908,295 622,142 071,130,138,2 702,2 351,11 605 226,72 046 808,31 378 842,30,31,mistral_table,mistral_table,no
731,TAIO,77,1 101,825,79 490,611 124,314 013,56,71,1 370,1 235,9 575 829,79 880 494,49 763 583,30,31,mistral_table,mistral_table,no
732,TANGARA,27,331,240,40 161,306 475,151 450,24,27,280,204,2 582 506,30 470 477,14 661 207,30,31,mistral_table,mistral_table,no
733,TIJUCAS,39,1 039,822,82 232,1 112 735,697 184,39,40,1 161,948,15 133 472,147 743 710,91 471 716,30,31,mistral_table,mistral_table,no
734,TIMBE DO SUL,16,110,73,6 178,58 020,20 469,26,26,115,61,568 440,7 823 142,4 153 524,30,31,mistral_table,mistral_table,no
735,TIMBO,148,4 599,3 969,540 192,4 040 848,1 865 892,108,118,4 849,4 352,48 783 040,465 944 298,257 276 770,30,31,mistral_table,mistral_table,no
736,TRES BARRAS,30,944,804,169 196,3 723 365,1 214 800,13,26,846,699,15 544 549,331 556 455,76 591 116,30,31,mistral_table,mistral_table,no
737,TREZE DE MAIO,22,146,89,8 790,165 990,66 690,24,25,158,105,1 362 765,24 275 844,12 265 924,30,31,mistral_table,mistral_table,no
738,TREZE TILLAS,13,164,117,10 950,311 206,87 726,13,14,151,85,1 449 312,35 717 769,13 671 393,30,31,mistral_table,mistral_table,no
739,TROMBUDO CENTRAL,35,511,420,57 666,560 724,195 410,29,35,749,657,7 104 329,124 416 466,55 576 330,30,31,mistral_table,mistral_table,no
740,TUSARÃO,202,4 386,3 384,590 624,5 921 366,2 710 358,176,203,5 004,3 865,61 171 246,542 438 705,181 920 675,30,31,mistral_table,mistral_table,no
741,TURVO,47,212,130,14 016,133 806,59 125,27,29,213,117,1 540 611,38 629 050,13 071 795,30,31,mistral_table,mistral_table,no
742,URUBICI,41,543,417,37 055,242 572,138 511,83,83,475,251,1 481 350,12 370 661,8 790 996,30,31,mistral_table,mistral_table,no
743,URUSSANGA,85,4 925,4 095,696 541,5 317 713,3 430 529,62,77,4 787,3 916,65 461 960,459 671 147,276 718 516,30,31,mistral_table,mistral_table,no
744,VARGEÃO,8,92,62,6 586,60 278,20 380,5,5,50,33,237 353,4 911 896,2 861 884,30,31,mistral_table,mistral_table,no
745,VIDAL RAMOS,19,148,121,12 345,58 096,38 255,12,14,75,50,355 621,2 383 695,798 180,30,31,mistral_table,mistral_table,no
746,VIDEIRA,113,3 354,2 672,491 436,10 330 593,2 780 548,72,93,2 990,2 849,33 709 307,1 700 361 364,498 448 848,30,31,mistral_table,mistral_table,no
747,MITMARSUM,8,52,32,4 045,19 062,12 643,8,8,47,32,263 337,1 145 346,808 231,30,31,mistral_table,mistral_table,no
