order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_service_activity_1980,salaries_withdrawals_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_service_activity_1985,salaries_withdrawals_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
584,DIONISIO CERQUEIRA,29,107,40,5 995,25 414,29,32,82,26,356 177,1 644 081,120,121,mistral_table,mistral_table,no
585,DONA EMMA,12,28,3,1 129,4 380,?,?,16,-,32 524,262 945,120,121,mistral_table,mistral_table,no
586,ERVAL VELHO,13,31,8,1 477,6 280,10,10,28,8,95 502,542 617,120,121,mistral_table,mistral_table,no
587,FACHINAL DOS QUEDES,36,67,9,1 934,11 760,32,32,73,20,273 391,1 965 505,120,121,mistral_table,mistral_table,no
588,FRAIBURGO,63,331,125,53 815,119 544,65,65,475,369,8 789 054,28 553 695,120,121,mistral_table,mistral_table,no
589,GALVÃO,43,110,21,3 881,19 152,20,20,37,3,135 476,973 730,120,121,mistral_table,mistral_table,no
590,GAROPABA,11,36,10,1 986,8 132,17,17,69,32,322 528,2 875 180,120,121,mistral_table,mistral_table,no
591,GARUVA,26,77,33,7 081,38 371,37,39,117,43,759 731,3 306 086,120,121,mistral_table,mistral_table,no
592,GASPAR,126,513,279,36 810,116 804,117,120,342,161,2 260 737,12 570 198,120,121,mistral_table,mistral_table,no
593,GOVERNADOR CELSO RAMOS,5,11,-,452,2 996,18,18,41,13,217 783,1 147 324,120,121,mistral_table,mistral_table,no
594,GRÃO PARA,10,31,9,1 631,7 165,12,12,20,3,52 120,273 121,120,121,mistral_table,mistral_table,no
595,GRAVATAL,30,320,206,21 523,147 422,23,23,345,289,2 603 218,11 812 248,120,121,mistral_table,mistral_table,no
596,QUABIRUBA,11,24,7,1 101,3 540,16,16,37,15,212 463,1 119 046,120,121,mistral_table,mistral_table,no
597,QUARACIABA,33,96,31,3 273,13 259,19,20,46,16,138 715,787 091,120,121,mistral_table,mistral_table,no
598,QUARAMIRIM,40,82,19,6 590,27 071,46,46,137,48,759 845,3 726 751,120,121,mistral_table,mistral_table,no
599,GUARUJA DO SUL,23,59,10,2 553,11 025,19,19,34,6,153 356,1 427 315,122,123,mistral_table,mistral_table,no
600,HERVAL D'OESTE,51,151,59,11 614,44 031,42,44,131,59,941 474,3 439 629,122,123,mistral_table,mistral_table,no
601,IBICARE,5,21,12,830,3 993,7,7,18,8,135 888,580 872,122,123,mistral_table,mistral_table,no
602,IBIRAMA,83,225,74,16 370,73 792,116,121,271,94,1 497 863,7 313 550,122,123,mistral_table,mistral_table,no
603,IÇARA,65,228,104,13 999,48 411,91,93,284,141,1 821 200,11 036 640,122,123,mistral_table,mistral_table,no
604,ILHOTA,12,40,16,1 725,12 534,6,6,9,1,17 400,107 423,122,123,mistral_table,mistral_table,no
605,IMARUI,11,34,10,1 612,8 718,11,11,57,44,153 227,640 363,122,123,mistral_table,mistral_table,no
606,IMBITUBA,68,755,524,151 951,329 918,75,80,862,638,21 779 444,38 764 615,122,123,mistral_table,mistral_table,no
607,IMBUIA,7,25,7,982,5 250,16,16,31,2,62 373,738 659,122,123,mistral_table,mistral_table,no
608,INDAIAL,150,711,462,48 322,123 369,163,163,606,376,4 329 436,13 308 665,122,123,mistral_table,mistral_table,no
609,IPIRA,11,19,1,711,3 443,7,7,9,-,22 024,225 151,122,123,mistral_table,mistral_table,no
610,IPUMIRIM,12,32,7,2 026,6 788,20,20,47,12,197 046,1 187 715,122,123,mistral_table,mistral_table,no
611,IRANI,27,62,16,3 710,14 182,32,32,78,37,398 678,2 900 506,122,123,mistral_table,mistral_table,no
612,IRINEOPOLIS,11,17,2,1 184,4 283,15,15,27,5,99 547,798 854,122,123,mistral_table,mistral_table,no
613,ITA,14,30,5,1 574,6 517,17,17,31,7,145 809,820 811,122,123,mistral_table,mistral_table,no
614,ITAIOPOLIS,51,122,37,7 507,26 434,58,58,121,27,759 315,2 719 202,122,123,mistral_table,mistral_table,no
615,ITAPEMA,61,526,382,40 578,177 541,27,29,589,527,3 482 859,15 482 412,122,123,mistral_table,mistral_table,no
616,ITAPIRANGA,74,254,135,17 788,60 773,74,75,181,62,933 081,4 854 941,122,123,mistral_table,mistral_table,no
617,ITUPORANGA,72,189,69,12 688,60 338,85,87,175,53,820 666,5 367 434,122,123,mistral_table,mistral_table,no
618,JABORA,11,52,6,2 316,28 443,14,14,28,6,65 234,640 297,122,123,mistral_table,mistral_table,no
619,JACINTO MACHADO,28,80,25,4 989,17 142,33,33,86,32,256 318,1 652 875,122,123,mistral_table,mistral_table,no
620,JAGUARUNA,34,104,20,4 062,20 793,82,82,265,101,802 021,4 728 675,122,123,mistral_table,mistral_table,no
621,JARAGUA DO SUL,222,926,499,92 502,380 052,271,278,940,471,8 237 230,33 527 005,122,123,mistral_table,mistral_table,no
622,JOAÇABA,226,1 811,1 397,123 983,373 708,204,213,1 895,1 523,11 060 671,33 511 211,122,123,mistral_table,mistral_table,no
623,LACERDOPOLIS,10,21,8,1 515,3 605,7,7,18,4,200 647,587 843,122,123,mistral_table,mistral_table,no
624,LAGUNA,115,774,479,63 267,238 836,150,151,855,542,4 076 133,18 834 888,122,123,mistral_table,mistral_table,no
625,LAURENTINO,24,46,7,2 065,9 655,23,24,50,17,175 564,1 553 968,122,123,mistral_table,mistral_table,no
626,LAURO MULLER,47,95,30,6 505,32 669,39,40,87,25,352 670,2 910 647,122,123,mistral_table,mistral_table,no
627,LEBON REGIS,14,46,7,1 813,8 165,20,20,39,17,269 800,1 238 550,122,123,mistral_table,mistral_table,no
628,LEOBERTO LEAL,4,7,-,208,1 625,4,4,9,2,28 000,136 000,122,123,mistral_table,mistral_table,no
629,LONTRAS,29,62,8,4 337,15 904,32,32,77,29,313 536,1 404 608,122,123,mistral_table,mistral_table,no
630,LUIZ ALVES,19,34,8,2 921,10 251,13,13,24,8,160 364,871 457,122,123,mistral_table,mistral_table,no
631,MAFRA,168,620,347,51 748,172 455,119,119,324,148,2 324 576,8 473 055,122,123,mistral_table,mistral_table,no
632,MAJOR GERCINO,6,13,-,359,2 388,4,4,8,-,20 264,99 445,122,123,mistral_table,mistral_table,no
633,MAJOR VIEIRA,8,14,4,452,1 684,9,9,21,8,106 223,476 748,122,123,mistral_table,mistral_table,no
634,MARACAJA,14,54,21,5 127,24 759,27,27,64,32,342 625,1 576 787,122,123,mistral_table,mistral_table,no
635,MARAVILHA,53,131,57,8 121,44 899,85,87,233,88,999 707,4 806 464,122,123,mistral_table,mistral_table,no
636,MASSARANDUBA,10,30,20,2 920,7 102,39,39,107,60,650 936,3 943 215,122,123,mistral_table,mistral_table,no
637,MATOS COSTA,8,10,-,414,2 873,8,8,12,2,52 405,660 751,122,123,mistral_table,mistral_table,no
638,MELEIRO,20,55,21,3 809,14 123,33,33,65,20,637 286,2 416 629,122,123,mistral_table,mistral_table,no
639,MOSELO,34,101,19,2 367,20 381,46,48,103,28,256 479,1 653 456,122,123,mistral_table,mistral_table,no
640,MONDAI,76,172,37,8 152,30 642,71,71,154,42,657 759,3 439 081,122,123,mistral_table,mistral_table,no
641,MONTE CASTELO,26,60,15,2 013,9 748,24,24,45,13,242 040,1 097 931,122,123,mistral_table,mistral_table,no
642,MORRO DA FUMAÇA,33,95,45,7 997,23 471,45,46,126,64,665 889,3 518 276,122,123,mistral_table,mistral_table,no
643,NAVEGANTES,42,87,24,9 680,31 284,61,63,229,113,2 440 649,7 499 295,122,123,mistral_table,mistral_table,no
644,NOVA ERECHIM,10,24,7,1 594,8 614,25,25,80,30,493 280,1 505 897,122,123,mistral_table,mistral_table,no
645,NOVA TRENTO,12,40,10,2 563,10 278,22,22,44,9,221 917,934 341,122,123,mistral_table,mistral_table,no
646,NOVA VENEZA,20,41,7,1 964,8 739,,,,,,,124,125,mistral_table,mistral_table_partial,yes
647,ORLEANS,74,206,75,11 771,46 773,64,67 187,81,565 481,4,284 020,124,125,mistral_table,mistral_table,no
648,OTACÍLIO COSTA,-,-,-,-,-,61,62 175,89,886 731,4,645 225,124,125,mistral_table,mistral_table,no
649,OURO,17,48,18,4 161,12 284,34,34,62,14,246 180,13971 097,124,125,mistral_table,tesseract_por_review,no
650,PALHOÇA,64,212,93,16 983,85 107,,,,,,,124,125,mistral_table,missing,yes
651,PALMA SOLA,15,55,21,2 344,12 602,10,11,23,2,46 634,404 261,124,125,mistral_table,mistral_table,no
652,PALMITOS,91,306,102,14 646,72 222,63,65 167,49,691 086,3,482 787,124,125,mistral_table,mistral_table,no
653,PAPANDUVA,36,97,27,3 953,20 897,,,,,,,124,125,mistral_table,mistral_table_partial,yes
654,PAULO LOPES,11,39,20,2 049,8 850,12,12,48,26,206 696,964 675,124,125,mistral_table,mistral_table,no
655,PEDRAS GRANDES,7,23,7,930,5 023,8,9,18,5,133 051,598 077,124,125,mistral_table,mistral_table,no
656,PENHA,25,82,37,5 009,26 015,20,20,48,23,199 188,801 787,124,125,mistral_table,mistral_table,no
657,PERITIBA,6,12,3,994,5 407,8,8,15,5,44 166,291 673,124,125,mistral_table,mistral_table,no
658,PETROLANDIA,15,27,2,888,5 691,,,,,,,124,125,mistral_table,mistral_table_partial,yes
659,PIÇARRAS,28,216,145,19 678,92 718,34,35,170 102,543 578,2,391 441,124,125,mistral_table,mistral_table,no
660,PINHALZINHO,51,178,70,8 333,33 108,94,94 226,82,781 093,4,962 990,124,125,mistral_table,mistral_table,no
661,PINHEIRO PRETO,3,9,2,289,1 847,8,8,16,3,60 717,433 358,124,125,mistral_table,mistral_table,no
662,PIRATUBA,24,57,15,2 924,12 791,,,,,,,124,125,mistral_table,mistral_table_partial,yes
663,POMERODE,61,335,226,26 956,76 791,,,,,,,124,125,mistral_table,missing,yes
664,PONTE ALTA,30,86,17,2 093,9 424,16,16,29,3,118 405,781 527,124,125,mistral_table,mistral_table,no
665,PONTE SERRADA,51,183,67,8 170,49 722,49,49 143,51,479 548,3,958 174,124,125,mistral_table,mistral_table,no
666,PORTO BELO,34,102,22,3 980,20 269,84,84,300 129,987 425,5,655 454,124,125,mistral_table,mistral_table,no
667,PORTO UNIÃO,107,401,237,34 482,119 294,,,,,,,124,125,mistral_table,missing,yes
668,POUSO REDONDO,43,101,33,3 637,18 122,,,,,,,124,125,mistral_table,mistral_table_partial,yes
669,PRAIA GRANDE,28,67,19,9 122,25 999,,,,,,,124,125,mistral_table,mistral_table_partial,yes
670,PRESIDENTE CASTELO BRANCO,6,14,2,426,2 239,5,5,8,-,44 546,340 648,124,125,mistral_table,mistral_table,no
671,PRESIDENTE GETULIO,29,90,27,4 892,22 746,,,,,,,124,125,mistral_table,mistral_table_partial,yes
672,PRESIDENTE MEREU,10,33,4,727,4 742,9,9,22,3,49 929,493 294,124,125,mistral_table,mistral_table,no
673,QUILOMBO,45,100,29,5 445,27 260,43,43 106,23,415 450,2,504 798,124,125,mistral_table,mistral_table,no
674,RANCHO QUEIMADO,5,11,2,1 243,2 895,5,5,8,1,55 876,266 786,124,125,mistral_table,mistral_table,no
675,RIO DAS ANTAS,11,16,2,718,6 660,11,11,12,-,43 704,420 635,124,125,mistral_table,mistral_table,no
676,RIO DO CAMPO,24,41,3,1 626,9 271,,,,,,,124,125,mistral_table,mistral_table_partial,yes
677,RIO DO OESTE,31,80,14,2 942,14 908,44,45 107,25,478 500,2,412 641,124,125,mistral_table,mistral_table,no
678,RIO DOS CEDROS,21,91,50,4 659,18 262,,,,,,,124,125,mistral_table,mistral_table_partial,yes
679,RIO DO SUL,301,1 649,1 121,122 887,381 909,,,,,,,124,125,mistral_table,missing,yes
680,RIO FORTUNA,4,11,1,496,2 370,4,4,8,-,13 458,186 081,124,125,mistral_table,mistral_table,no
681,RIO NEGRINHO,97,723,551,51 311,185 006,122 124,330 158,2,046 759,0,626 133,124,125,mistral_table,tesseract_por_review,no
682,RODEIO,28,48,15,3 187,29 209,,,,,,,124,125,mistral_table,mistral_table_partial,yes
683,ROMELANDIA,22,53,6,2 244,11 468,,,,,,,124,125,mistral_table,mistral_table_partial,yes
684,SALETE,19,41,4,1 234,6 820,,,,,,,124,125,mistral_table,mistral_table_partial,yes
685,SALTO VELOSO,13,36,11,779,5 406,11,11,33,8,97 640,447 475,124,125,mistral_table,mistral_table,no
686,SANTA CECÍLIA,50,153,78,10 093,46 948,39,40 130,67,497 797,3,428 435,124,125,mistral_table,mistral_table,no
687,SANTA ROSA DE LIMA,1,(A),(A),(X),(A),,,,,,,124,125,mistral_table,missing,yes
688,SANTO AMARO DA IMPERATRIZ,29,111,22,9 835,37 151,,,,,,,124,125,mistral_table,missing,yes
689,SÃO BENTO DO SUL,177,547,266,64 389,232 432,,,,,,,124,125,mistral_table,missing,yes
690,SÃO BONIFÁCIO,7,22,1,623,4 693,,,,,,,124,125,mistral_table,mistral_table_partial,yes
691,SÃO CARLOS,47,132,42,7 738,38 982,,,,,,,124,125,mistral_table,mistral_table_partial,yes
692,SÃO DOMINGOS,45,142,40,6 647,27 204,58,58 104,32,572 512,3,507 642,124,125,mistral_table,mistral_table,no
693,SÃO FRANCISCO DO SUL,161,668,362,66 577,379 077,119,128,448,236,3 372 808,29 401 613,126,127,mistral_table,mistral_table,no
694,SÃO JOÃO BATISTA,40,106,31,7 772,26 982,,,,,,,126,127,mistral_table,missing,yes
695,SÃO JOÃO DO SUL,9,19,5,1 217,5 217,,,,,,,126,127,mistral_table,missing,yes
696,SÃO JOAQUIM,80,286,149,21 600,69 236,94,97,243,123,1 676 435,7 735 580,126,127,mistral_table,mistral_table,no
697,SÃO JOSE DO CEDRO,60,183,74,10 986,40 607,43,43,100,39,488 277,3 293 829,126,127,mistral_table,mistral_table,no
698,SÃO JOSE DO CERRITO,8,17,1,444,2 518,25,25,48,5,103 274,767 150,126,127,mistral_table,mistral_table,no
699,SÃO LOURENÇO DO OESTE,68,237,68,11 066,44 238,107,109,272,93,1 379 059,7 573 379,126,127,mistral_table,mistral_table,no
700,SÃO LUDGERO,5,17,6,636,3 775,22,22,60,16,143 626,1 322 464,126,127,mistral_table,mistral_table,no
701,SÃO MARTINHO,5,18,7,940,3 874,7,7,11,2,33 799,239 533,126,127,mistral_table,mistral_table,no
702,SÃO NIGUEL D'OESTE,199,699,355,49 326,190 827,164,168,594,342,3 870 177,14 309 933,126,127,mistral_table,mistral_table,no
703,SAUDADES,18,49,17,2 604,11 266,24,24,46,7,153 269,1 084 526,126,127,mistral_table,mistral_table,no
704,SCHROEDER,5,14,7,1 042,2 282,9,9,32,15,148 652,574 703,126,127,mistral_table,mistral_table,no
705,SEARA,55,143,27,7 073,33 362,58,59,129,53,647 222,4 908 940,126,127,mistral_table,mistral_table,no
706,SIDEROPOLIS,29,83,25,4 411,24 006,38,38,81,25,285 854,2 778 582,126,127,mistral_table,mistral_table,no
707,SOMBRIO,52,165,93,16 353,57 171,121,121,331,171,2 652 302,10 282 780,126,127,mistral_table,mistral_table,no
708,TAIO,78,211,64,11 541,47 894,83,88,213,82,908 550,6 238 400,126,127,mistral_table,mistral_table,no
709,TANGARA,28,93,37,7 322,30 701,15,15,36,9,104 239,969 790,126,127,mistral_table,mistral_table,no
710,TIJUCAS,23,56,17,3 445,29 675,34,36,80,28,636 843,3 546 532,126,127,mistral_table,mistral_table,no
711,TIMBE DO SUL,8,15,1,1 203,4 006,22,22,62,25,316 637,1 908 162,126,127,mistral_table,mistral_table,no
712,TIMBO,111,504,332,39 253,119 074,115,115,371,210,2 150 320,7 612 697,126,127,mistral_table,mistral_table,no
713,TRES BARRAS,69,362,251,26 137,64 671,57,57,279,202,1 088 042,4 034 262,126,127,mistral_table,mistral_table,no
714,TREZE DE MAIO,6,11,1,1 016,4 032,7,7,11,1,36 576,257 606,126,127,mistral_table,mistral_table,no
715,TREZE TILIAS,10,36,11,1 246,5 866,11,11,27,7,214 572,961 286,126,127,mistral_table,mistral_table,no
716,TROMBUDO CENTRAL,32,66,23,5 016,24 372,42,42,98,38,355 225,1 430 464,126,127,mistral_table,mistral_table,no
717,TUBARÃO,352,1 598,985,148 267,537 788,351,367,1 796,1 209,11 608 359,53 586 869,126,127,mistral_table,mistral_table,no
718,TURVO,31,81,33,5 196,24 503,88,88,307,155,1 351 497,5 432 601,126,127,mistral_table,mistral_table,no
719,URUBICI,36,80,7,3 067,17 872,121,123,336,107,916 131,5 641 352,126,127,mistral_table,mistral_table,no
720,URUSSANGA,82,272,133,19 341,93 822,100,103,490,299,8 911 846,43 436 557,126,127,mistral_table,mistral_table,no
721,VARGEÃO,8,20,7,936,5 333,11,11,28,11,77 693,949 419,126,127,mistral_table,mistral_table,no
722,VIDAL RAMOS,7,19,3,914,7 330,13,13,32,5,96 220,1 197 666,126,127,mistral_table,mistral_table,no
723,VIDEIRA,167,633,359,52 329,215 422,157,166,649,433,7 553 523,22 957 918,126,127,mistral_table,mistral_table,no
724,WITMARSUM,15,30,4,1 580,7 579,12,12,30,1,91 228,704 616,126,127,mistral_table,mistral_table,no
725,XANXERE,153,592,296,40 121,205 679,156,160,548,274,2 977 232,14 996 436,126,127,mistral_table,mistral_table,no
726,XAVANTINA,10,22,-,944,4 612,16,16,37,9,138 196,827 169,126,127,mistral_table,mistral_table,no
727,XAXIM,71,214,59,15 937,99 810,78,79,169,45,631 698,4 979 132,126,127,mistral_table,mistral_table,no
728,RIO GRANDE DO SUL,30 035,156 959,100 330,17 999 681,68 952 768,31 521,32 952,162 997,107 081,1 669 552 927,6 090 530 917,126,127,mistral_table,mistral_table,no
729,ALOJAMENTO E ALIMENTAÇÃO,12 022,42 900,21 499,2 899 758,15 864 901,11 813,12 131,43 151,22 591,254 118 503,1 272 785 036,126,127,mistral_table,mistral_table,no
730,ALOJAMENTO,1 191,9 469,6 430,790 299,3 414 459,953,997,9 294,7 257,75 484 714,310 886 275,126,127,mistral_table,mistral_table,no
731,ALIMENTAÇÃO,10 831,33 431,15 069,2 109 459,12 450 442,10 860,11 134,33 857,15 334,178 631 789,961 898 761,126,127,mistral_table,mistral_table,no
732,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",7 549,27 638,16 026,3 024 685,10 316 335,7 670,7 842,23 482,12 361,212 407 561,643 631 253,126,127,mistral_table,mistral_table,no
733,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",7 549,27 638,16 026,3 024 685,10 316 335,7 670,7 842,23 482,12 361,212 407 561,643 631 253,126,127,mistral_table,mistral_table,no
734,"PESSOAIS, DE HIGIENE E ESTETICA PESSOAL",1 470,4 981,2 832,476 441,1 505 784,1 486,1 629,5 359,3 067,41 800 958,120 283 828,126,127,mistral_table,mistral_table,no
735,PESSOAIS,879,3 521,2 090,314 012,1 141 870,797,928,3 165,1 791,23 410 843,79 665 088,126,127,mistral_table,mistral_table,no
736,HIGIENE E DE ESTETICA PESSOAL,591,1 460,742,182 429,363 914,689,703,2 194,1 276,18 390 115,40 618 740,126,127,mistral_table,mistral_table,no
737,"RADIODIFUSÃO, TELEVISÃO E DIVERSÕES",690,6 834,4 563,1 010 921,4 887 441,623,754,7 803,5 620,106 789 020,506 448 654,126,127,mistral_table,mistral_table,no
738,RADIODIFUSÃO E TELEVISÃO,182,4 727,3 346,841 968,4 082 968,152,209,5 257,3 955,90 188 675,434 450 195,126,127,mistral_table,mistral_table,no
739,DIVERSÕES,508,2 107,1 217,168 953,804 473,471,545,2 546,1 665,16 600 345,71 998 459,126,127,mistral_table,mistral_table,no
740,AUXILIARES DIVERSOS,7 204,68 627,52 059,9 702 794,32 136 447,8 903,9 535,77 796,60 106,995 450 213,3 354 020 344,126,127,mistral_table,mistral_table,no
741,AUX. DA AGROPECUÁRIA E REFLORESTAMENTO,222,3 169,2 061,737 795,2 076 630,257,279,4 848,3 587,61 522 637,239 364 420,126,127,mistral_table,mistral_table,no
742,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",1 507,7 757,4 401,1 367 242,8 210 634,2 838,2 989,12 278,6 849,215 198 539,1 089 217 303,126,127,mistral_table,mistral_table,no
743,"AUX. FINANC., SEGUROS E CAPITALIZAÇÃO",147,971,619,166 352,854 050,167,189,953,801,14 867 472,95 972 724,126,127,mistral_table,mistral_table,no
744,AUXILIARES DOS TRANSPORTES,850,5 838,4 300,983 931,4 327 772,,,,,,,128,129,mistral_table,missing,yes
745,"AUX. CONSTRUÇÃO, OBRAS, GEODESIA, ETC",403,3 340,2 349,541 960,2 017 114,308 322,3 004,2 325,45 081,312 133,480 102,128,129,mistral_table,tesseract_por_review,no
746,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",260,9 107,8 229,530 025,1 117 343,,,,,,,128,129,mistral_table,missing,yes
747,AUX. PRESTADOS A EMPRESAS E PESSOAS,3 470,35 156,27 842,4 894 501,12 121 528,,,,,,,128,129,mistral_table,missing,yes
748,AUXILIARES DA SAÚDE,545,3 289,2 258,481 588,1 413 076,638 655,3 610,2 332,41 349,570 129,174 249,128,129,mistral_table,tesseract_por_review,no
749,"COMPRA, VENDA, ADMINISTRAÇÃO BENS IMÓVEIS",1 100,5 979,3 351,885 082,4 239 860,,,,,,,128,129,mistral_table,missing,yes
750,COMPRA E VENDA DE BENS IMÓVEIS,663,2 714,1 192,445 405,2 190 370,,,,,,,128,129,mistral_table,missing,yes
751,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",437,3 265,2 159,439 677,2 049 490,,,,,,,128,129,mistral_table,missing,yes
752,REGIÃO METROPOLITANA,10 202,83 431,60 058,11 317 385,42 666 270,9 926,10 122,. . UI,64 109,1 076 11' U7,3 UI IH 911,128,129,mistral_table,pdf_text_layout,no
753,ALGUAMENTO E ALIMENTAÇÃO,3 291,16 459,10 381,1 406 929,7 179 795,,,,,,,128,129,mistral_table,pdf_text_layout_partial,yes
754,ALGUAMENTO,279,3 181,2 300,338 100,1 285 220,243,250,· 3 611,3 021,31 7U 007,"1 ""5 s 10 501",128,129,mistral_table,pdf_text_layout,no
755,ALIMENTAÇÃO,3 012,13 278,8 081,1 068 829,5 894 575,,,,,,,128,129,mistral_table,pdf_text_layout_partial,yes
756,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",2 195,9 924,6 154,1 294 183,4 455 366,2 131,2 1H,1 529,5 115,t5 533 021,217 1IO 971,128,129,mistral_table,pdf_text_layout,no
757,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",2 195,9 924,6 154,1 294 183,4 455 366,101 121,724 497,12,561 688,85,771 339,128,129,mistral_table,tesseract_por_review,no
758,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",661,2 926,1 845,292 098,914 651,,,,,,,128,129,mistral_table,missing,yes
759,PESSOAIS,393,2 125,1 393,202 492,694 970,,,,,,,128,129,mistral_table,missing,yes
760,HIGIENE E DE ESTÉTICA PESSOAL,268,801,452,89 606,219 681,,,,,,,128,129,mistral_table,missing,yes
761,"RADIOIDIFUSÃO, TELEVISÃO E DIVERSÕES",211,2 999,1 963,602 076,1 033 531,,,,,,,128,129,mistral_table,missing,yes
762,RADIOIDIFUSÃO E TELEVISÃO,37,2 119,1 409,517 376,2 564 888,,,,,,,128,129,mistral_table,missing,yes
763,DIVERSÕES,174,880,554,84 700,438 843,"""º",1 201,na,1 112,"º""",42 672 . 13•,128,129,mistral_table,pdf_text_layout,no
764,AUXILIARES DIVERSOS,3 215,46 870,37 124,7 062 746,23 802 975,,,,,,,128,129,mistral_table,missing,yes
765,AUX. DA AGROPECUARIA E REFLORESTAMENTO,36,2 082,1 369,563 392,1 294 054,,,,,,,128,129,mistral_table,pdf_text_layout_partial,yes
766,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",930,5 893,3 565,1 084 785,6 987 687,180 248,2 633,1 937,47 812,490 178,818 995,128,129,mistral_table,tesseract_por_review,no
767,"AUX. FINANCIA, SEGUROS E CAPITALIZAÇÃO",98,790,541,132 982,712 560,,,,,,,128,129,mistral_table,missing,yes
768,AUXILIARES DOS TRANSPORTES,238,12 978,2 265,515 064,2 365 772,,,,,,,128,129,mistral_table,missing,yes
769,"AUX. CONSTRUÇÃO, OBRAS, GEODESIA, ETC",181,1 980,1 410,378 009,1 287 414,,,,,,,128,129,mistral_table,missing,yes
770,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",154,7 099,6 380,414 667,822 212,151,155,1 571,• 224,4 6 333 03,16 911 UI,128,129,mistral_table,pdf_text_layout,no
771,AUX. PRESTADOS A EMPRESAS E PESSOAS,1 343,24 137,20 183,3 683 669,9 466 877,6,'º',67 3IO,S2 354,ao 714 511,"2 ' "" , . . 5 10",128,129,mistral_table,pdf_text_layout,no
772,AUXILIARES DA SAÚDE,235,1 911,1 407,287 977,884 128,,,,,,,128,129,mistral_table,missing,yes
773,"COMPRA, VENDA, ADMINISTRAÇÃO BENS IMÓVEIS",629,4 253,2 591,659 353,3 211 952,516,su,3 03,2 32t,41 713 511,135 •9t 121,128,129,mistral_table,pdf_text_layout,no
774,COMPRA E VENDA DE BENS IMÓVEIS,349,1 650,795,295 988,1 427 177,193,205,720,30,' (M7 242,32 I02 7t l,128,129,mistral_table,pdf_text_layout,no
775,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",280,2 603,1 796,363 365,1 784 775,,,,,,,128,129,mistral_table,pdf_text_layout_partial,yes
776,PORTO ALEGRE,6 957,68 507,50 910,9 572 289,35 935 181,,,,,,,128,129,mistral_table,missing,yes
777,ALGUAMENTO E ALIMENTAÇÃO,2 141,12 337,8 221,1 100 664,5 422 132,,,,,,,128,129,mistral_table,pdf_text_layout_partial,yes
778,ALGUAMENTO,214,2 829,2 064,308 229,1 186 690,,,,,,,128,129,mistral_table,missing,yes
779,ALIMENTAÇÃO,1 927,9 508,6 157,792 435,4 235 442,,,,,,,128,129,mistral_table,missing,yes
780,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",1 371,6 698,4 229,912 518,3 068 857,,,,,,,128,129,mistral_table,missing,yes
781,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",371,6 698,4 229,912 518,3 068 857,,,,,,,128,129,mistral_table,missing,yes
782,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",540,2 480,1 567,248 037,769 484,,,,,,,128,129,mistral_table,missing,yes
783,PESSOAIS,308,1 758,1 152,166 623,569 750,,,,,,,128,129,mistral_table,missing,yes
784,HIGIENE E DE ESTÉTICA PESSOAL,232,722,415,81 414,199 734,,,,,,,128,129,mistral_table,missing,yes
785,"RADIOIDIFUSÃO, TELEVISÃO E DIVERSÕES",149,2 678,1 774,561 970,2 980 484,115 147,3 463,2 270,67 777,072 305,445 337,128,129,mistral_table,tesseract_por_review,no
786,RADIOIDIFUSÃO E TELEVISÃO,29,1 987,1 314,492 747,2 625 504,,,,,,,128,129,mistral_table,missing,yes
787,DIVERSÕES,120,691,460,69 223,354 980,,,,,,,128,129,mistral_table,missing,yes
788,AUXILIARES DIVERSOS,2 347,40 949,32 931,6 196 793,20 925 880,,,,,,,128,129,mistral_table,missing,yes
789,AUX. DA AGROPECUARIA E REFLORESTAMENTO,29,1 596,900,497 933,1 143 921,,,,,,,128,129,mistral_table,missing,yes
790,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",751,5 164,3 211,919 800,6 159 265,,,,,,,128,129,mistral_table,missing,yes
791,"AUX. FINANCIA, SEGUROS E CAPITALIZAÇÃO",83,702,486,117 990,625 227,,,,,,,128,129,mistral_table,missing,yes
792,AUXILIARES DOS TRANSPORTES,204,2 687,2 029,454 984,2 016 437,,,,,,,128,129,mistral_table,missing,yes
