order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_commercialization_1980,salaries_withdrawals_other_compensation_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,commercialization_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_commercialization_1985,salaries_withdrawals_other_compensation_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,commercialization_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
799,SANTA EFIGENIA DE MINAS,12,21,2,806,7 590,7 590,15,15,20,-,52 645,441 095,441 095,114,115,mistral_table,mistral_table,no
800,SANTA FE DE MINAS,7,14,1,652,5 390,5 390,6,7,10,-,64 074,1 100 180,1 100 180,114,115,mistral_table,mistral_table,no
801,SANTA JULIANA,30,69,14,4 218,78 670,78 670,34,41,93,36,422 549,25 673 371,25 670 391,114,115,mistral_table,mistral_table,no
802,SANTA LUZIA,165,525,218,35 008,728 577,721 139,245,273,717,307,4 019 698,74 345 140,73 958 098,114,115,mistral_table,mistral_table,no
803,SANTA MARGARIDA,49,91,17,6 664,124 785,124 523,41,41,113,34,515 472,29 014 074,28 998 923,114,115,mistral_table,mistral_table,no
804,SANTA MARIA DE ITABIRA,29,120,50,8 378,179 836,179 829,27,32,99,56,603 378,11 872 133,11 767 315,114,115,mistral_table,mistral_table,no
805,SANTA MARIA DO SALTO,27,55,15,2 664,37 029,36 492,28,28,53,13,231 865,2 506 693,2 469 063,114,115,mistral_table,mistral_table,no
806,SANTA MARIA DO SUAQUI,72,216,87,12 713,209 574,205 949,148,148,386,214,1 656 544,25 511 149,25 511 149,114,115,mistral_table,mistral_table,no
807,SANTANA DA VARGEM,26,41,1,2 256,86 446,86 446,24,24,49,11,287 472,5 427 387,5 427 387,114,115,mistral_table,mistral_table,no
808,SANTANA DE CATAGUASES,14,22,-,797,6 989,6 989,10,10,14,-,41 059,576 164,576 164,114,115,mistral_table,mistral_table,no
809,SANTANA DE PIRAPAMA,25,40,3,1 421,37 292,37 292,29,30,59,9,234 925,4 280 545,4 280 545,116,117,mistral_table,mistral_table,no
810,SANTANA DO DESERTO,12,22,3,1 067,8 640,8 640,12,12,22,9,98 646,1 673 064,1 632 464,116,117,mistral_table,mistral_table,no
811,SANTANA DO GARAMBEU,3,3,-,144,828,828,4,4,5,-,53 594,269 284,269 284,116,117,mistral_table,mistral_table,no
812,SANTANA DO JACARE,31,63,-,2 296,27 588,27 588,32,32,82,31,312 185,2 436 196,2 409 445,116,117,mistral_table,mistral_table,no
813,SANTANA DO MANHUAÇU,24,41,-,2 548,30 241,29 901,41,43,102,23,273 038,6 816 785,6 811 385,116,117,mistral_table,mistral_table,no
814,SANTANA DO RIACHO,8,16,-,415,2 960,2 960,5,5,8,1,32 400,646 572,646 572,116,117,mistral_table,mistral_table,no
815,SANTANA DOS MONTES,20,30,-,1 128,8 580,8 580,15,15,20,-,77 716,505 142,505 142,116,117,mistral_table,mistral_table,no
816,SANTA RITA DE CALDAS,45,116,37,5 379,109 061,108 045,54,57,130,36,569 906,11 141 455,10 616 422,116,117,mistral_table,mistral_table,no
817,SANTA RITA DE JACUTINGA,29,48,5,2 667,53 376,53 376,47,48,99,37,292 733,3 147 715,3 147 715,116,117,mistral_table,mistral_table,no
818,SANTA RITA DO IBITIPOCA,16,18,-,806,7 424,7 424,15,15,21,-,54 798,907 463,907 463,116,117,mistral_table,mistral_table,no
819,SANTA RITA DO ITUETO,17,31,3,915,12 610,12 610,11,11,13,-,42 857,689 558,689 558,116,117,mistral_table,mistral_table,no
820,SANTA RITA DO SAPUCAI,152,401,188,27 372,790 660,788 636,140,155,449,224,2 196 645,52 294 087,51 743 837,116,117,mistral_table,mistral_table,no
821,SANTA ROSA DA SERRA,17,28,1,1 678,14 321,14 321,18,18,37,4,97 116,1 917 701,1 860 770,116,117,mistral_table,mistral_table,no
822,SANTA VITORIA,160,414,89,22 167,413 622,400 905,129,138,429,185,2 189 391,43 903 710,43 254 796,116,117,mistral_table,mistral_table,no
823,SANTO ANTONIO DO AMPARO,72,150,41,10 845,463 427,457 723,66,73,198,96,1 105 850,62 458 445,62 358 554,116,117,mistral_table,mistral_table,no
824,SANTO ANTONIO DO AVENTUREIRO,6,12,5,800,9 671,9 671,5,7,12,6,66 782,1 026 438,1 026 438,116,117,mistral_table,mistral_table,no
825,SANTO ANTONIO DO GRAMA,23,39,7,1 148,19 307,19 097,29,29,50,2,148 231,2 681 914,2 680 882,116,117,mistral_table,mistral_table,no
826,SANTO ANTONIO DO ITAMBE,7,12,-,867,7 737,7 737,7,7,10,2,75 063,756 652,729 152,116,117,mistral_table,mistral_table,no
827,SANTO ANTONIO DO JACINTO,75,95,5,3 498,32 054,32 054,76,80,141,24,567 451,5 233 549,5 229 549,116,117,mistral_table,mistral_table,no
828,SANTO ANTONIO DO MONTE,106,203,66,12 919,366 188,366 188,132,134,275,102,1 315 724,33 494 979,33 237 149,116,117,mistral_table,mistral_table,no
829,SANTO ANTONIO DO RIO ABAIXO,7,13,-,336,2 662,2 662,5,5,8,-,37 251,403 518,403 518,116,117,mistral_table,mistral_table,no
830,SANTO HIPOLITO,12,13,1,765,5 061,5 061,13,13,18,-,52 097,745 691,745 691,116,117,mistral_table,mistral_table,no
831,SANTOS DUMONT,196,721,397,48 966,899 999,893 783,188,207,758,459,4 335 669,77 390 214,77 128 933,116,117,mistral_table,mistral_table,no
832,SÃO BENTO ABADE,6,6,-,252,1 802,1 802,7,7,8,-,25 720,636 376,636 376,116,117,mistral_table,mistral_table,no
833,SÃO BRAS DO SUAÇUI,20,35,2,2 222,22 407,22 407,20,21,39,10,128 004,2 925 494,2 925 494,116,117,mistral_table,mistral_table,no
834,SÃO DOMINGOS DO PRATA,86,274,82,17 836,300 150,299 096,83,89,298,110,1 274 000,25 385 901,24 836 050,116,117,mistral_table,mistral_table,no
835,SÃO FRANCISCO,224,461,73,17 518,327 780,323 188,223,232,517,134,1 852 044,44 987 872,44 390 807,116,117,mistral_table,mistral_table,no
836,SÃO FRANCISCO DE PAULA,26,45,4,1 374,15 029,15 029,21,23,31,8,124 902,3 639 243,3 596 844,116,117,mistral_table,mistral_table,no
837,SÃO FRANCISCO DE SALES,19,41,3,1 146,45 522,45 422,27,27,69,12,765 838,6 008 010,6 004 910,116,117,mistral_table,mistral_table,no
838,SÃO FRANCISCO DO GLORIA,34,57,7,2 247,48 298,47 078,24,25,61,17,198 208,29 213 147,29 126 384,116,117,mistral_table,mistral_table,no
839,SÃO GERALDO,59,141,8,6 171,43 730,43 730,58,59,137,22,431 975,7 965 813,7 965 813,116,117,mistral_table,mistral_table,no
840,SÃO GERALDO DA PIEDADE,8,11,-,418,4 441,4 441,15,15,27,8,129 008,1 446 613,1 446 613,116,117,mistral_table,mistral_table,no
841,SÃO GONÇALO DO ABAETE,46,108,27,6 849,301 792,293 318,39,39,103,35,492 562,22 044 138,21 388 378,116,117,mistral_table,mistral_table,no
842,SÃO GONÇALO DO PARA,42,78,10,3 735,66 517,63 725,46,46,81,19,319 218,6 220 123,6 177 399,116,117,mistral_table,mistral_table,no
843,SÃO GONÇALO DO RIO ABAIXO,27,77,24,3 979,75 265,63 745,23,24,79,41,416 036,5 193 696,4 390 339,116,117,mistral_table,mistral_table,no
844,SÃO GONÇALO DO SAPUCAI,125,388,164,28 716,859 120,855 614,132,140,436,189,2 574 216,85 007 377,84 600 886,116,117,mistral_table,mistral_table,no
845,SÃO GOTARDO,125,532,222,39 942,2 794 176,2 766 568,158,177,779,422,4 343 715,90 540 812,89 777 147,116,117,mistral_table,mistral_table,no
846,SÃO JOÃO BATISTA DO GLORIA,34,62,2,2 406,50 372,50 312,28,29,34,3,155 233,3 978 662,3 976 452,116,117,mistral_table,mistral_table,no
847,SÃO JOÃO DA MATA,21,27,4,1 410,17 293,17 073,13,15,32,6,77 943,2 047 672,2 047 672,116,117,mistral_table,mistral_table,no
848,SÃO JOÃO DA PONTE,126,254,28,7 756,194 069,192 599,114,116,257,61,821 920,13 623 757,13 434 508,116,117,mistral_table,mistral_table,no
849,SÃO JOÃO DEL REI,416,1 654,904,131 535,2 897 643,2 878 677,426,473,2 059,1 331,12 370 385,242 842 809,240 613 340,116,117,mistral_table,mistral_table,no
850,SÃO JOÃO DO ORIENTE,35,48,3,1 844,47 811,47 811,46,46,116,29,489 567,9 630 409,9 617 889,116,117,mistral_table,mistral_table,no
851,SÃO JOÃO DO PARAÍSO,84,164,9,4 756,39 060,38 768,59,59,113,15,299 613,7 353 035,7 269 893,116,117,mistral_table,mistral_table,no
852,SÃO JOÃO EVANGELISTA,71,213,48,9 591,232 269,229 404,62,66,238,128,1 151 492,13 444 407,13 401 007,116,117,mistral_table,mistral_table,no
853,SÃO JOÃO NEPOMUCENO,120,368,161,22 119,392 322,391 800,129,132,493,261,2 041 980,34 839 134,34 264 239,116,117,mistral_table,mistral_table,no
854,SÃO JOSE DA SAFIRA,16,23,-,918,12 149,12 149,12,12,28,8,87 875,1 747 428,1 747 428,118,119,mistral_table,mistral_table,no
855,SÃO JOSE DA VARGINHA,4,4,-,312,2 123,2 123,8,8,16,5,62 557,1 071 066,1 071 066,118,119,mistral_table,mistral_table,no
856,SÃO JOSE DO ALEGRE,12,15,1,627,9 952,9 952,16,16,28,6,84 372,1 047 418,1 047 418,118,119,mistral_table,mistral_table,no
857,SÃO JOSE DO DIVINO,26,34,4,1 242,12 196,12 161,13,13,26,13,140 556,1 871 500,1 871 500,118,119,mistral_table,mistral_table,no
858,SÃO JOSE DO GOIABAL,28,53,10,2 445,50 618,50 418,19,23,49,12,222 676,3 921 015,3 917 015,118,119,mistral_table,mistral_table,no
859,SÃO JOSE DO JACURI,37,68,9,2 260,36 315,36 292,42,42,97,16,419 878,4 902 581,4 882 766,118,119,mistral_table,mistral_table,no
860,SÃO JOSE DO MANTIMENTO,9,15,-,342,2 595,2 595,9,9,16,-,32 445,420 389,420 389,118,119,mistral_table,mistral_table,no
861,SÃO LOURENÇO,344,1 024,345,73 057,1 398 515,1 394 419,336,366,1 222,569,7 472 719,134 760 792,132 612 331,118,119,mistral_table,mistral_table,no
862,SÃO MIGUEL DO ANTA,27,34,2,1 776,17 412,17 366,29,29,48,11,228 163,3 198 849,3 101 011,118,119,mistral_table,mistral_table,no
863,SÃO PEDRO DA UNIÃO,27,37,3,1 737,38 956,37 149,21,23,41,15,270 144,5 713 018,5 681 612,118,119,mistral_table,mistral_table,no
864,SÃO PEDRO DOS FERROS,56,152,49,6 887,256 023,254 878,54,58,204,46,1 019 877,19 574 952,19 497 791,118,119,mistral_table,mistral_table,no
865,SÃO PEDRO DO SUACUI,34,82,5,2 647,163 600,163 600,30,30,83,40,351 695,12 382 780,12 271 780,118,119,mistral_table,mistral_table,no
866,SÃO ROMÃO,60,91,12,5 629,60 391,60 391,61,63,149,14,538 472,8 467 711,8 459 851,118,119,mistral_table,mistral_table,no
867,SÃO ROQUE DE MINAS,27,46,10,1 899,64 348,64 321,32,33,86,20,235 393,7 583 511,7 583 511,118,119,mistral_table,mistral_table,no
868,SÃO SEBASTIÃO DA BELA VISTA,19,40,6,1 072,34 990,34 646,15,17,40,15,208 837,7 243 706,6 989 776,118,119,mistral_table,mistral_table,no
869,SÃO SEBASTIÃO DO MARANHÃO,28,61,18,2 836,23 468,23 215,43,43,72,16,190 793,2 831 544,2 831 544,118,119,mistral_table,mistral_table,no
870,SÃO SEBASTIÃO DO OESTE,13,15,-,660,5 994,5 994,13,13,25,3,54 655,626 044,626 044,118,119,mistral_table,mistral_table,no
871,SÃO SEBASTIÃO DO PARAÍSO,296,1 212,517,97 286,4 379 220,4 364 147,315,349,1 531,782,10 422 342,380 890 332,372 504 745,118,119,mistral_table,mistral_table,no
872,SÃO SEBASTIÃO DO RIO PRETO,3,7,-,195,2 953,2 953,5,5,5,-,18 455,232 251,232 251,118,119,mistral_table,mistral_table,no
873,SÃO SEBASTIÃO DO RIO VERDE,5,12,3,596,7 383,7 383,5,6,12,5,49 237,980 420,980 420,118,119,mistral_table,mistral_table,no
874,SÃO TIAGO,68,112,14,4 305,79 004,79 004,58,58,118,21,349 715,5 880 735,5 847 691,118,119,mistral_table,mistral_table,no
875,SÃO TOMAS DE AQUINO,41,94,33,6 382,119 229,118 953,36,39,109,35,441 292,17 607 318,17 566 790,118,119,mistral_table,mistral_table,no
876,SÃO TOME DAS LETRAS,21,41,1,1 227,13 703,12 920,17,19,28,3,112 827,2 974 235,2 974 235,118,119,mistral_table,mistral_table,no
877,SÃO VICENTE DE MINAS,41,104,22,6 589,161 586,159 940,41,43,106,44,648 716,10 713 974,10 214 708,118,119,mistral_table,mistral_table,no
878,SAPUCAI-MIRIM,23,32,3,1 542,33 649,33 649,18,18,31,2,108 424,2 632 373,2 609 733,118,119,mistral_table,mistral_table,no
879,SARDOA,8,8,-,378,2 098,2 098,13,13,19,3,46 550,756 315,754 315,118,119,mistral_table,mistral_table,no
880,SENADOR CORTES,5,5,-,240,1 201,1 201,7,7,10,-,26 383,327 598,327 598,118,119,mistral_table,mistral_table,no
881,SENADOR FIRMINO,19,39,12,2 161,51 287,50 787,28,29,56,12,232 728,4 549 609,4 548 924,118,119,mistral_table,mistral_table,no
882,SENADOR JOSE BENTO,5,11,-,186,2 836,2 836,2,2,(A),(A),(X),(A),(A),118,119,mistral_table,mistral_table,no
883,SENADOR MODESTINO GONÇALVES,16,22,-,864,6 740,6 740,13,13,21,3,76 408,1 456 941,1 313 362,118,119,mistral_table,mistral_table,no
884,SENHORA DE OLIVEIRA,15,24,-,720,12 911,12 911,23,23,39,6,115 595,2 608 575,2 608 575,118,119,mistral_table,mistral_table,no
885,SENHORA DO PORTO,14,48,6,2 392,11 456,11 456,12,12,25,5,94 184,2 157 658,2 079 482,118,119,mistral_table,mistral_table,no
886,SENHORA DOS REMEDIOS,17,30,4,1 576,18 581,18 462,24,25,55,8,170 526,3 135 512,3 113 493,118,119,mistral_table,mistral_table,no
887,SERICITA,30,46,6,2 228,22 996,22 996,34,35,66,6,234 040,2 676 948,2 676 948,118,119,mistral_table,mistral_table,no
888,SERITINGA,6,15,5,855,17 137,17 137,8,9,17,6,71 373,1 022 455,1 022 455,118,119,mistral_table,mistral_table,no
889,SERRA AZUL DE MINAS,10,10,-,466,4 452,4 452,11,11,24,4,56 780,1 208 332,1 189 602,118,119,mistral_table,mistral_table,no
890,SERRA DA SAUDADE,,,,,,,3,3,7,-,16 389,222 852,222 852,118,119,mistral_table_partial,mistral_table,yes
891,SERRA DOS AIMORES,34,56,11,2 644,61 822,61 472,44,45,103,21,327 105,8 041 395,7 981 480,118,119,mistral_table,mistral_table,no
892,SERRA DO SALITRE,31,74,14,2 698,37 377,37 377,39,40,101,31,363 976,22 592 040,22 578 540,118,119,mistral_table,mistral_table,no
893,SERRANIA,27,58,17,2 700,89 329,89 329,25,29,46,20,218 450,9 781 783,9 774 874,118,119,mistral_table,mistral_table,no
894,SERRANOS,6,11,4,530,13 143,13 098,8,8,15,3,50 842,1 005 189,1 005 189,118,119,mistral_table,mistral_table,no
895,SERRO,86,201,66,12 990,219 405,219 405,73,76,182,64,841 826,18 901 270,18 807 982,118,119,mistral_table,mistral_table,no
896,SILVEIRANIA,6,10,-,385,3 672,3 622,9,9,16,2,38 019,298 887,298 887,118,119,mistral_table,mistral_table,no
897,SILVIANOPOLIS,27,58,14,2 819,61 990,60 921,25,26,64,11,293 825,5 298 431,5 294 734,118,119,mistral_table,mistral_table,no
898,SIMÃO PEREIRA,12,17,1,662,15 352,15 352,10,11,22,5,93 349,1 869 818,1 869 818,118,119,mistral_table,mistral_table,no
899,SIMONESIA,41,104,19,7 539,89 580,87 948,54,54,111,31,601 692,10 826 484,10 822 484,120,121,mistral_table,mistral_table,no
900,SOBRALIA,29,32,-,1 356,13 809,13 809,27,28,40,5,120 192,1 702 656,1 678 120,120,121,mistral_table,mistral_table,no
901,SOLEDADE DE MINAS,24,40,9,2 678,35 721,35 721,16,18,35,7,116 238,3 082 491,3 082 491,120,121,mistral_table,mistral_table,no
902,TABULEIRO,25,47,9,1 901,28 880,28 742,23,24,56,17,157 573,3 006 760,3 005 514,120,121,mistral_table,mistral_table,no
903,TAIOBEIRAS,122,313,90,13 869,319 308,319 308,137,144,333,93,1 131 004,30 137 362,30 120 112,120,121,mistral_table,mistral_table,no
904,TAPIRA,9,23,3,714,18 669,17 110,8,8,17,7,64 103,1 782 198,1 782 198,120,121,mistral_table,mistral_table,no
905,TAPIRAI,8,13,-,432,3 687,3 687,10,10,12,-,45 506,550 987,550 987,120,121,mistral_table,mistral_table,no
906,TAQUARAÇU DE MINAS,7,8,-,583,6 263,6 263,10,10,16,-,48 800,633 973,633 973,120,121,mistral_table,mistral_table,no
907,TARUMIRIM,85,123,12,5 289,118 078,118 078,109,110,151,23,558 854,10 334 823,10 334 823,120,121,mistral_table,mistral_table,no
908,TEIXEIRAS,53,134,32,6 562,161 675,161 364,51,59,130,52,559 112,11 710 048,11 583 340,120,121,mistral_table,mistral_table,no
909,TIMOTEO,254,1 076,531,106 322,3 384 046,3 381 378,238,272,1 198,755,6 817 587,122 188 091,121 059 185,120,121,mistral_table,mistral_table,no
910,TIRADENTES,30,49,7,2 866,45 330,45 330,30,34,58,17,220 772,4 688 646,4 648 146,120,121,mistral_table,mistral_table,no
911,TIROS,61,124,28,4 532,79 616,79 616,48,52,119,37,344 649,9 789 587,9 789 587,120,121,mistral_table,mistral_table,no
912,TOCANTINS,79,228,67,13 278,205 914,205 443,85,92,232,95,1 343 310,22 425 466,22 346 617,120,121,mistral_table,mistral_table,no
913,TOLEDO,12,21,2,688,11 911,11 590,13,13,16,2,50 368,1 951 658,1 951 658,120,121,mistral_table,mistral_table,no
914,TOMBOIS,54,141,53,9 543,238 042,237 194,56,59,165,60,728 046,18 236 368,18 064 096,120,121,mistral_table,mistral_table,no
915,TRES CORAÇÕES,312,1 093,492,74 503,2 103 893,2 092 410,354,396,1 441,887,8 478 144,179 213 315,177 337 811,120,121,mistral_table,mistral_table,no
916,TRES MARIAS,69,195,66,13 526,344 942,344 707,85,92,283,130,1 694 935,39 675 063,39 425 820,120,121,mistral_table,mistral_table,no
917,TRES PONTAS,273,792,339,71 185,3 148 147,3 140 315,273,306,1 123,668,7 975 323,663 630 765,657 694 089,120,121,mistral_table,mistral_table,no
918,TUMIRITINGA,18,34,1,876,13 080,12 925,14,14,25,2,98 393,1 189 338,1 189 338,120,121,mistral_table,mistral_table,no
919,TUPACIQUARA,172,415,151,31 123,761 119,758 737,158,170,514,260,2 908 945,73 039 369,72 683 921,120,121,mistral_table,mistral_table,no
920,TURMALINA,74,140,24,6 224,133 628,133 628,79,81,150,35,498 689,14 867 898,14 839 948,120,121,mistral_table,mistral_table,no
921,TURVOLANDIA,7,18,8,1 050,22 697,22 204,9,10,19,9,55 442,1 193 800,1 193 800,120,121,mistral_table,mistral_table,no
922,UBA,487,1 919,892,222 853,4 729 616,4 713 053,463,515,2 525,1 553,26 252 844,519 932 847,517 504 302,120,121,mistral_table,mistral_table,no
923,UBAI,64,112,7,3 174,28 937,28 811,40,41,99,13,258 877,5 439 121,5 052 021,120,121,mistral_table,mistral_table,no
924,UMBURATIBA,7,13,1,360,2 693,2 677,15,15,23,2,293 400,1 542 520,1 371 120,120,121,mistral_table,mistral_table,no
925,UNAI,405,1 057,367,69 414,1 889 417,1 877 719,438,473,1 437,639,7 553 931,217 467 304,213 367 939,120,121,mistral_table,mistral_table,no
926,URUCANIA,34,52,15,3 469,47 273,47 273,35,40,83,40,367 907,14 876 292,14 846 147,120,121,mistral_table,mistral_table,no
927,VARGEM BONITA,13,18,-,600,11 905,11 905,13,14,22,1,38 292,1 082 581,1 082 581,120,121,mistral_table,mistral_table,no
928,VARGINHA,550,2 392,1 052,271 201,6 397 843,6 379 717,564,681,3 253,1 879,27 481 482,1 651 330 628,1 642 866 143,120,121,mistral_table,mistral_table,no
929,VARZEA DA PALMA,88,320,126,20 317,347 778,347 113,100,108,363,162,2 382 365,47 263 590,46 961 482,120,121,mistral_table,mistral_table,no
930,VARZELANDIA,91,162,21,5 020,91 636,90 844,118,120,240,64,1 318 887,10 314 742,10 133 142,120,121,mistral_table,mistral_table,no
931,VAZANTE,76,203,46,7 056,178 672,178 672,100,104,298,147,1 268 639,24 208 910,23 998 796,120,121,mistral_table,mistral_table,no
932,VERISSIMO,9,15,3,1 173,33 470,33 470,9,10,21,7,104 633,1 919 717,1 918 217,120,121,mistral_table,mistral_table,no
933,VESPASIANO,94,312,135,16 949,439 163,437 767,96,105,351,174,1 548 286,39 404 326,39 402 290,120,121,mistral_table,mistral_table,no
934,VIÇOSA,269,896,432,59 281,1 562 148,1 555 601,346,367,1 436,807,7 621 038,129 406 910,127 663 357,120,121,mistral_table,mistral_table,no
935,VIEIRAS,15,20,-,790,8 488,8 488,16,16,30,1,65 213,1 479 718,1 479 718,120,121,mistral_table,mistral_table,no
936,VILA MATIAS,10,15,2,611,8 748,9 748,6,5,15,3,39 643,1 443 075,1 432 675,120,121,mistral_table,mistral_table,no
937,VIRGEM DA LAPA,35,51,7,2 832,53 111,53 111,41,42,109,26,324 961,7 609 017,7 324 369,120,121,mistral_table,mistral_table,no
938,VIRGINIA,16,32,10,1 722,42 732,42 670,27,28,66,19,480 023,6 494 115,6 466 945,120,121,mistral_table,mistral_table,no
939,VIRGINOPOLIS,26,68,27,4 105,92 810,92 810,28,30,85,28,368 429,7 610 244,7 545 659,120,121,mistral_table,mistral_table,no
940,VIRGOLANDIA,28,69,5,1 949,35 571,35 571,21,21,31,4,136 492,2 438 177,2 435 477,120,121,mistral_table,mistral_table,no
941,VISCONDE DO RIO BRANCO,230,637,205,33 808,632 690,628 739,222,234,637,270,2 742 998,50 592 978,50 206 790,120,121,mistral_table,mistral_table,no
942,VOLTA GRANDE,20,45,20,2 921,69 614,69 614,22,24,61,24,492 745,6 782 419,6 781 411,120,121,mistral_table,mistral_table,no
943,WENCESLAU BRAZ,2,(A),(A),(X),(A),(A),3,3,4,-,16 728,470 193,470 193,120,121,mistral_table,mistral_table,no
944,ESPINITO SANTO,10 172,44 856,21 641,3 920 446,151 195 215,150 335 724,10 916,12 380,59 978,34 733,416 497 540,14 337 536 757,14 186 524 764,122,123,mistral_table,pdf_text_layout,no
945,COMERCIO VAREJISTA,9 703,39 439,19 444,3 082 616,66 506 203,65 868 866,10 517,11 812,52 607,30 860,325 287 671 871,374 572 745,329 403,122,123,mistral_table,pdf_text_layout,no
946,"PROD. ALIMENTICIOS, BEBIDAS E FUMO",4 669,9 983,2 446,500 186,10 921 106,10 892 357,4 761,5 033,11 594,3 867,47 620 102 954,497 357 948,123 363,122,123,mistral_table,pdf_text_layout,no
947,"PROD. FARMACÊUTICOS, ODONT. E VETER",599,2 167,1 082,177 862,2 808 029,2 802 075,,,,,,,,122,123,mistral_table,mistral_table_partial,yes
948,"TECIDOS, VESTUÁRIO E ARMARINHO",1 823,7 136,4 154,467 235,5 887 341,5 874 698,,,,,,,,122,123,mistral_table,mistral_table_partial,yes
949,MAQ. E APARELHOS ELETR. USO DOMEST,360,2 577,1 545,243 480,4 599 735,4 556 221,318 459,4 482,3 195,36 768,650 553,566 884 547,945 700,122,123,mistral_table,pdf_text_layout,no
950,"FERRAGENS, MAT. ELETR. E ELETRÔNICO",624,3 604,1 813,328 010,7 156 417,7 091 157,731 828,4 660,2 920,32 297,821 666,681 843 655,426 684,122,123,mistral_table,pdf_text_layout,no
951,"VEÍCULOS NOVOS E USADOS, PECAS",422,3 564,1 790,410 309,10 199 997,9 890 047,,,,,,,,122,123,mistral_table,mistral_table_partial,yes
952,MAQ. E EQUIP. DE USO INDUSTRIAL,79,751,398,118 229,2 245 275,2 213 754,125 147,1 SOS,771,14 272,895 352,788 089 340,496 242,122,123,mistral_table,pdf_text_layout,no
953,COMBUSTÍVEIS E LUBRIFICANTES,293,2 222,1 377,198 914,9 167 279,9 086 728,290 329,2 957,2 154,23,341 414,914 144 700 904,853 065,122,123,mistral_table,pdf_text_layout,no
