order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_service_activity_1980,salaries_withdrawals_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_service_activity_1985,salaries_withdrawals_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
1493,BREJO GRANDE,1,(A),(A),(X),(A),,,,,,,226,227,mistral_table,pdf_text_layout_partial,yes
1494,CAMPO DO BRITO,4,9,2,408,3 239,,,,,,,226,227,mistral_table,pdf_text_layout_partial,yes
1495,CANHOBA,-,-,-,-,-,,,,,,,226,227,mistral_table,missing,yes
1496,CANINDE DE SÃO FRANCISCO,1,(B),(A),(X),(B),,,,,,,226,227,mistral_table,pdf_text_layout_partial,yes
1497,CAPELA,21,85,54,5 228,21 328,14,14,62,37,316 773,844 106,226,227,mistral_table,pdf_text_layout,no
1498,CARIRA,39,125,37,3 388,11 480,31,32,94,34,468 22S,1 608 800,226,227,mistral_table,pdf_text_layout,no
1499,CARMOPOLIS,8,39,21,2 370,14 272,8,8,19,5,41 851,276 77S,226,227,mistral_table,pdf_text_layout,no
1500,CEDRO DE SÃO JOÃO,4,7,2,330,830,20,20,61,29,197 900,227 900,226,227,mistral_table,pdf_text_layout,no
1501,CRISTINAPOLIS,7,18,9,940,5 233,11,12,36,24,214 860,S01 925,226,227,mistral_table,pdf_text_layout,no
1502,CUMBE,1,(A),(A),(X),(A),,,,,,,226,227,mistral_table,missing,yes
1503,DIVINA PASTORA,2,(B),(A),(X),(A),,,,,,,226,227,mistral_table,missing,yes
1504,ESTÂNCIA,85,292,169,19 533,67 144,116,120,409,261,3 164 103,9 156 738,226,227,mistral_table,pdf_text_layout,no
1505,FEIRA NOVA,1,(A),(A),(X),(A),,,,,,,226,227,mistral_table,missing,yes
1506,FREI PAULO,22,74,18,3 731,12 916,,,,,,,226,227,mistral_table,missing,yes
1507,GARARU,5,16,2,338,3 460,,,,,,,226,227,mistral_table,pdf_text_layout_partial,yes
1508,GRACHO CARDOSO,3,6,2,332,1 540,1S,1S,3S,19,69 860,S46 990,226,227,mistral_table,pdf_text_layout,no
1509,ILHA DAS FLORES,2,(B),(A),(X),(A),,,,,,,226,227,mistral_table,missing,yes
1510,IMDIAROBA,2,(B),(A),(X),(A),,,,,,,226,227,mistral_table,missing,yes
1511,ITABAIANA,124,478,268,32 117,112 667,,,,,,,226,227,mistral_table,missing,yes
1512,ITABAIANA,24,76,39,5 984,18 142,,,,,,,226,227,mistral_table,missing,yes
1513,ITABI,11,34,16,2 099,10 035,,,,,,,226,227,mistral_table,missing,yes
1514,ITAPORANGA D'AJUDA,6,28,12,701,3 599,9,9,20,8,48 800,202 700,226,227,mistral_table,pdf_text_layout,no
1515,JAPARATUBA,6,23,6,648,2 401,6,6,10,2,35 720,308 923,228,229,mistral_table,mistral_table,no
1516,JAPOATÁ,2,(A),(A),(X),(A),6,6,14,5,33 308,137 347,228,229,mistral_table,mistral_table,no
1517,LAGARTO,114,416,214,23 083,69 373,207,207,746,464,5 606 174,19 762 160,228,229,mistral_table,mistral_table,no
1518,LARANJEIRAS,7,18,5,1 528,6 519,59,59,187,81,908 880,3 072 094,228,229,mistral_table,mistral_table,no
1519,MACAMBIRA,4,9,3,718,2 404,1,2,(A),(A),(X),(A),228,229,mistral_table,mistral_table,no
1520,MALHADA DOS BOIS,1,(B),(B),(X),(C),14,14,50,31,211 360,610 000,228,229,mistral_table,mistral_table,no
1521,MALHADOR,5,11,4,622,3 000,10,10,29,9,168 200,1 758 040,228,229,mistral_table,mistral_table,no
1522,MARUIM,21,84,36,3 859,14 708,16,18,83,64,512 043,2 071 533,228,229,mistral_table,mistral_table,no
1523,MOITA BONITA,1,(A),(A),(X),(A),6,6,18,6,174 800,803 000,228,229,mistral_table,mistral_table,no
1524,MONTE ALEGRE DE SERGIPE,9,23,5,1 047,4 374,22,22,64,23,444 250,1 760 000,228,229,mistral_table,mistral_table,no
1525,MURIBECA,3,9,2,347,1 751,13,13,35,12,130 800,941 000,228,229,mistral_table,mistral_table,no
1526,NEOPOLIS,21,61,16,2 418,9 015,19,19,56,22,311 415,1 128 996,228,229,mistral_table,mistral_table,no
1527,NOSSA SENHORA APARECIDA,1,(A),(A),(X),(A),4,4,11,5,208 600,553 600,228,229,mistral_table,mistral_table,no
1528,NOSSA SENHORA DA GLORIA,29,145,80,11 195,21 652,87,88,230,109,1 274 073,7 963 156,228,229,mistral_table,mistral_table,no
1529,NOSSA SENHORA DAS DORES,28,83,36,5 022,22 906,36,36,79,34,307 225,2 673 320,228,229,mistral_table,mistral_table,no
1530,NOSSA SENHORA DE LOURDES,4,8,4,240,2 930,6,6,16,7,39 730,499 400,228,229,mistral_table,mistral_table,no
1531,NOSSA SENHORA DO SOCORRO,14,161,129,9 905,47 270,13,17,255,234,1 409 933,5 618 835,228,229,mistral_table,mistral_table,no
1532,PACATUBA,-,-,-,-,-,7,7,20,8,66 895,456 760,228,229,mistral_table,mistral_table,no
1533,PEDRINHAS,5,16,6,677,2 416,26,26,68,34,389 623,2 583 150,228,229,mistral_table,mistral_table,no
1534,PINHÃO,4,8,3,124,453,4,4,14,6,50 100,141 000,228,229,mistral_table,mistral_table,no
1535,PIRAMBU,7,15,2,372,2 526,13,13,30,14,61 060,578 480,228,229,mistral_table,mistral_table,no
1536,POÇO REDONDO,15,49,14,1 642,20 735,30,30,78,37,208 316,1 491 470,228,229,mistral_table,mistral_table,no
1537,POÇO VERDE,4,26,7,761,2 526,13,15,38,19,185 774,1 106 209,228,229,mistral_table,mistral_table,no
1538,PORTO DA FOLHA,21,71,21,2 242,11 386,45,45,113,46,404 340,2 729 214,228,229,mistral_table,mistral_table,no
1539,PROPRIA,77,285,145,19 649,75 722,201,202,633,281,3 265 750,15 997 975,228,229,mistral_table,mistral_table,no
1540,RIACHÃO DO DANTAS,1,(B),(A),(X),(A),5,5,15,6,27 700,106 250,228,229,mistral_table,mistral_table,no
1541,RIACHUELO,9,30,18,954,8 598,3,3,12,7,44 828,433 964,228,229,mistral_table,mistral_table,no
1542,RIBEIROPOLIS,9,31,14,1 881,7 063,22,23,59,28,511 573,1 650 236,228,229,mistral_table,mistral_table,no
1543,ROSARIO DO CATETE,3,7,1,148,767,3,3,6,1,5 540,48 143,228,229,mistral_table,mistral_table,no
1544,SALGADO,11,87,47,5 539,23 137,11,12,62,46,442 253,1 512 395,228,229,mistral_table,mistral_table,no
1545,SANTA LUZIA DO ITANHY,2,(A),(A),(X),(A),3,3,11,5,48 500,113 000,228,229,mistral_table,mistral_table,no
1546,SANTO AMARO DAS BROTAS,1,(A),(A),(X),(A),3,3,133,117,804 445,1 740 618,228,229,mistral_table,mistral_table,no
1547,SÃO CRISTOVÃO,30,242,177,23 224,95 444,39,40,114,61,739 703,9 329 292,228,229,mistral_table,mistral_table,no
1548,SÃO DOMINGOS,3,8,4,181,1 225,5,5,18,5,46 100,121 500,228,229,mistral_table,mistral_table,no
1549,SIMÃO DIAS,25,95,33,4 570,15 810,61,61,166,80,1 557 279,4 379 049,228,229,mistral_table,mistral_table,no
1550,SIRIRI,4,7,1,370,2 386,6,6,13,3,28 680,245 328,228,229,mistral_table,mistral_table,no
1551,TELHA,-,-,-,-,-,5,5,15,5,61 600,298 000,228,229,mistral_table,mistral_table,no
1552,TOBIAS BARRETO,24,66,21,3 666,8 952,40,40,103,45,627 240,2 286 380,228,229,mistral_table,mistral_table,no
1553,TOMAR DO GERU,5,11,3,518,2 119,1,1,(A),(A),(X),(A),228,229,mistral_table,mistral_table,no
1554,UMBAUBA,9,45,21,1 303,9 357,41,41,125,78,427 923,1 530 500,228,229,mistral_table,mistral_table,no
1555,BAHIA,14 859,78 982,50 912,8 802 619,33 763 580,27 730,28 489,131 744,88 745,1 211 093 893,4 454 810 427,228,229,mistral_table,mistral_table,no
1556,ALGJAMENTO E ALIMENTAÇÃO,7 024,27 284,14 985,1 852 889,9 793 332,15 693,15 909,55 134,32 749,356 644 738,1 575 088 009,228,229,mistral_table,mistral_table,no
1557,ALGJAMENTO,1 005,7 345,4 577,376 645,2 530 723,1 214,1 253,9 808,7 393,72 352 978,335 482 581,228,229,mistral_table,mistral_table,no
1558,ALIMENTAÇÃO,6 019,19 939,10 408,1 276 244,7 262 609,14 479,14 656,45 326,25 356,284 291 760,1 239 605 428,228,229,mistral_table,mistral_table,no
1559,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",3 832,15 441,9 735,1 471 021,3 676 476,6 628,6 700,23 448,15 103,194 809 926,513 351 412,228,229,mistral_table,mistral_table,no
1560,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",3 832,15 441,9 735,1 471 021,3 676 476,6 628,6 700,23 448,15 103,194 809 926,513 351 412,228,229,mistral_table,mistral_table,no
1561,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",1 008,3 106,1 825,237 015,558 424,1 933,1 967,5 895,3 546,40 765 934,104 087 477,228,229,mistral_table,mistral_table,no
1562,PESSOAIS,248,889,531,67 622,229 336,460,482,1 333,702,9 202 920,32 334 684,228,229,mistral_table,mistral_table,no
1563,,,,,,,,,,,,,230,231,missing,missing,yes
1564,"RADIODIFUSÃO, TELEVISÃO E DIVERSÕES",321,2 908,1 817,351 255,1 712 673,,,,,,,230,231,mistral_table,missing,yes
1565,RADIODIFUSÃO E TELEVISÃO,36,1 657,1 010,251 456,1 183 431,,,,,,,230,231,mistral_table,missing,yes
1566,DIVERSÕES,283,1 251,807,99 799,529 242,,,,,,,230,231,mistral_table,missing,yes
1567,AUXILIARES DIVERSOS,2 433,28 533,21 686,4 601 208,16 142 069,,,,,,,230,231,mistral_table,missing,yes
1568,AUX. DA AGROPECUARIA E REFLORESTAMENTO,106,3 088,2 513,645 049,1 058 457,,,,,,,230,231,mistral_table,missing,yes
1569,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",485,3 657,2 483,704 552,3 711 103,,,,,,,230,231,mistral_table,missing,yes
1570,"AUX. FINANC., SEGUROS E CAPITALIZAÇÃO",51,280,169,60 345,313 184,,,,,,,230,231,mistral_table,missing,yes
1571,AUXILIARES DOS TRANSPORTES,160,2 973,2 339,664 761,2 231 483,,,,,,,230,231,mistral_table,missing,yes
1572,"AUX. CONSTRUÇÃO, OBRAS, GEODESIA, ETC",115,2 391,1 646,799 060,3 515 741,,,,,,,230,231,mistral_table,missing,yes
1573,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",94,3 277,2 944,213 829,699 706,,,,,,,230,231,mistral_table,missing,yes
1574,AUX. PRESTADOS A EMPRESAS E PESSOAS,1 197,11 541,8 904,1 477 414,4 214 159,,,,,,,230,231,mistral_table,missing,yes
1575,AUXILIARES DA SAÚDE,225,1 126,690,136 198,388 236,,,,,,,230,231,mistral_table,missing,yes
1576,"COMPRA, VENDA, ADMINISTRAÇÃO BENS IMÓVEIS",241,1 710,862,289 231,1 900 606,,,,,,,230,231,mistral_table,missing,yes
1577,COMPRA E VENDA DE BENS IMÓVEIS,163,1 013,404,177 029,1 410 356,,,,,,,230,231,mistral_table,missing,yes
1578,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",58,697,458,112 202,490 250,,,,,,,230,231,mistral_table,missing,yes
1579,REGIÃO METROPOLITANA,4 694,43 176,31 306,6 132 666,24 426 087,,,,,,,230,231,mistral_table,missing,yes
1580,ALGUAMENTO E ALIMENTAÇÃO,1 924,12 241,8 619,1 051 560,5 521 867,,,,,,,230,231,mistral_table,missing,yes
1581,ALGUAMENTO,208,3 545,2 586,375 707,1 585 971,,,,,,,230,231,mistral_table,missing,yes
1582,ALIMENTAÇÃO,716,8 696,6 033,675 853,3 936 296,,,,,,,230,231,mistral_table,missing,yes
1583,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",945,5 201,3 479,630 272,1 612 790,,,,,,,230,231,mistral_table,missing,yes
1584,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",945,5 201,3 479,630 272,1 612 790,,,,,,,230,231,mistral_table,missing,yes
1585,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",362,1 444,932,122 226,288 916,,,,,,,230,231,mistral_table,missing,yes
1586,PESSOAIS,91,484,335,37 797,115 946,,,,,,,230,231,mistral_table,missing,yes
1587,HIGIENE E DE ESTÉTICA PESSOAL,271,960,597,84 429,172 970,,,,,,,230,231,mistral_table,missing,yes
1588,"RADIODIFUSÃO, TELEVISÃO E DIVERSÕES",66,1 794,1 176,269 036,1 412 988,,,,,,,230,231,mistral_table,missing,yes
1589,RADIODIFUSÃO E TELEVISÃO,15,1 363,804,223 546,1 105 296,,,,,,,230,231,mistral_table,missing,yes
1590,DIVERSÕES,51,431,372,45 490,307 692,,,,,,,230,231,mistral_table,missing,yes
1591,AUXILIARES DIVERSOS,1 248,21 152,16 421,3 614 945,13 973 194,,,,,,,230,231,mistral_table,missing,yes
1592,AUX. DA AGROPECUARIA E REFLORESTAMENTO,21,1 624,1 221,422 707,725 464,,,,,,,230,231,mistral_table,missing,yes
1593,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",393,3 332,2 181,641 342,3 421 394,,,,,,,230,231,mistral_table,missing,yes
1594,"AUX. FINANC., SEGUROS E CAPITALIZAÇÃO",50,277,169,60 343,313 184,,,,,,,230,231,mistral_table,missing,yes
1595,AUXILIARES DOS TRANSPORTES,54,2 487,1 931,681 702,2 089 532,,,,,,,230,231,mistral_table,missing,yes
1596,"AUX. CONSTRUÇÃO, OBRAS, GEODESIA, ETC",78,1 973,1 354,677 766,3 017 217,,,,,,,230,231,mistral_table,missing,yes
1597,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",54,2 698,2 434,779 321,633 211,,,,,,,230,231,mistral_table,missing,yes
1598,AUX. PRESTADOS A EMPRESAS E PESSOAS,436,8 127,6 709,1 171 828,3 526 421,,,,,,,230,231,mistral_table,missing,yes
1599,AUXILIARES DA SAÚDE,107,634,415,76 636,246 771,,,,,,,230,231,mistral_table,missing,yes
1600,"COMPRA, VENDA, ADMINISTRAÇÃO BENS IMÓVEIS",149,1 344,679,244 627,1 616 332,,,,,,,230,231,mistral_table,missing,yes
1601,COMPRA E VENDA DE BENS IMÓVEIS,104,728,284,139 885,1 159 358,,,,,,,230,231,mistral_table,missing,yes
1602,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",45,616,395,104 742,456 974,,,,,,,230,231,mistral_table,missing,yes
1603,SALVADOR,4 299,39 442,28 342,5 646 415,22 180 021,,,,,,,230,231,mistral_table,missing,yes
1604,ALGUAMENTO E ALIMENTAÇÃO,1 689,10 418,7 242,883 023,4 489 998,,,,,,,230,231,mistral_table,missing,yes
1605,ALGUAMENTO,162,2 976,2 167,308 069,1 341 334,,,,,,,230,231,mistral_table,missing,yes
1606,ALIMENTAÇÃO,1 507,7 442,5 075,574 954,3 148 664,,,,,,,230,231,mistral_table,missing,yes
1607,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",857,4 842,3 251,586 603,1 467 573,,,,,,,230,231,mistral_table,missing,yes
1608,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",857,4 842,3 251,586 603,1 467 573,,,,,,,230,231,mistral_table,missing,yes
1609,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",341,1 378,888,115 741,275 289,,,,,,,230,231,mistral_table,missing,yes
1610,PESSOAIS,87,463,318,36 041,110 551,,,,,,,230,231,mistral_table,missing,yes
1611,HIGIENE E DE ESTÉTICA PESSOAL,254,915,570,79 700,164 738,,,,,,,230,231,mistral_table,missing,yes
1612,"RADIODIFUSÃO, TELEVISÃO E DIVERSÕES",60,1 768,1 168,265 478,1 407 603,,,,,,,230,231,mistral_table,missing,yes
1613,RADIODIFUSÃO E TELEVISÃO,14,1 354,804,221 759,1 105 296,,,,,,,230,231,mistral_table,missing,yes
1614,DIVERSÕES,46,414,364,43 719,302 307,,,,,,,230,231,mistral_table,missing,yes
1615,AUXILIARES DIVERSOS,1 203,19 692,15 114,3 550 943,12 923 226,,,,,,,230,231,mistral_table,missing,yes
1616,AUX. DA AGROPECUARIA E REFLORESTAMENTO,20,1 621,1 219,422 265,722 864,,,,,,,230,231,mistral_table,missing,yes
1617,"AUX. COMÉRCIO, LOCAÇÃO DE BENS E SERVIÇOS",388,3 146,2 038,617 647,3 349 947,,,,,,,230,231,mistral_table,missing,yes
1618,"AUX. FINANC., SEGUROS E CAPITALIZAÇÃO",50,277,169,60 343,313 184,,,,,,,230,231,mistral_table,missing,yes
1619,AUXILIARES DOS TRANSPORTES,104,2 116,1 616,494 589,1 421 815,,,,,,,230,231,mistral_table,missing,yes
1620,"AUX. CONSTRUÇÃO, OBRAS, GEODESIA, ETC",76,1 949,1 332,675 953,3 007 472,,,,,,,230,231,mistral_table,missing,yes
1621,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",50,2 039,1 789,101 279,477 615,,,,,,,230,231,mistral_table,missing,yes
1622,AUX. PRESTADOS A EMPRESAS E PESSOAS,417,7 951,6 561,1 105 523,3 378 035,,,,,,,230,231,mistral_table,missing,yes
1623,AUXILIARES DA SAÚDE,98,593,390,73 344,232 294,,,,,,,230,231,mistral_table,missing,yes
1624,"COMPRA, VENDA, ADMINISTRAÇÃO BENS IMÓVEIS",149,1 344,679,244 627,1 616 332,,,,,,,230,231,mistral_table,missing,yes
1625,COMPRA E VENDA DE BENS IMÓVEIS,104,728,284,139 885,1 159 358,,,,,,,230,231,mistral_table,missing,yes
1626,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",45,616,395,104 742,456 974,,,,,,,230,231,mistral_table,missing,yes
1627,ALAGOINHAS,249,707,351,52 092,183 965,,,,,,,230,231,mistral_table,missing,yes
1628,ALIMENTAÇÃO,139,284,73,14 256,82 860,,,,,,,230,231,mistral_table,missing,yes
1629,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",51,176,111,15 804,37 042,,,,,,,230,231,mistral_table,missing,yes
1630,AUX. PRESTADOS A EMPRESAS E PESSOAS,19,92,66,5 946,12 084,,,,,,,230,231,mistral_table,missing,yes
1631,DEMAIS GÉNEROS,40,155,101,16 084,51 979,,,,,,,230,231,mistral_table,missing,yes
1632,FEIRA DE SANTANA,859,3 960,2 658,364 756,1 231 681,,,,,,,230,231,mistral_table,missing,yes
1633,ALIMENTAÇÃO,235,813,469,61 184,280 158,,,,,,,230,231,mistral_table,missing,yes
1634,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",323,1 411,991,136 894,345 870,,,,,,,230,231,mistral_table,missing,yes
1635,AUX. PRESTADOS A EMPRESAS E PESSOAS,102,564,396,49 409,124 712,,,,,,,230,231,mistral_table,missing,yes
1636,DEMAIS GÉNEROS,199,1 172,802,115 269,480 941,,,,,,,230,231,mistral_table,pdf_text_layout_partial,yes
1637,,,,,,,401,413,1 649,1 256,19 250 895,67 186 533,230,231,missing,mistral_table,yes
1638,,,,,,,21,23,224,194,1 183 255,8 319 911,230,231,missing,mistral_table,yes
1639,,,,,,,214,215,695,379,4 143 662,19 185 587,230,231,missing,mistral_table,yes
1640,,,,,,,4,9,288,261,6 022 714,20 327 533,230,231,missing,mistral_table,yes
1641,,,,,,,162,166,658,422,5 901 264,19 353 502,230,231,missing,mistral_table,yes
1642,,,,,,,740,757,3 018,1 969,21 296 440,75 952 822,230,231,missing,mistral_table,yes
1643,,,,,,,301,303,990,585,5 973 526,25 974 706,230,231,missing,mistral_table,yes
1644,,,,,,,221,222,763,470,5 337 521,15 574 291,230,231,missing,mistral_table,yes
1645,,,,,,,56,62,336,238,3 264 555,9 795 382,230,231,missing,mistral_table,yes
1646,,,,,,,160,170,929,676,6 720 838,24 608 443,230,231,missing,mistral_table,yes
1647,,,,,,,673,679,2 246,1 383,14 248 284,39 312 249,230,231,missing,mistral_table,yes
1648,,,,,,,298,295,852,483,5 038 432,16 164 665,230,231,missing,mistral_table,yes
1649,,,,,,,219,220,749,470,4 980 866,11 467 458,230,231,missing,mistral_table,yes
1650,,,,,,,30,32,153,101,1 206 906,3 019 826,230,231,missing,mistral_table,yes
1651,,,,,,,126,128,492,329,3 022 080,8 660 300,230,231,missing,mistral_table,yes
1652,,,,,,,307,320,1 628,1 203,13 436 744,41 248 096,230,231,missing,mistral_table,yes
1653,,,,,,,125,128,394,215,2 068 342,10 349 948,230,231,missing,mistral_table,yes
1654,,,,,,,87,89,314,204,2 492 225,7 741 923,230,231,missing,mistral_table,yes
1655,,,,,,,31,33,502,458,5 597 649,8 746 059,230,231,missing,mistral_table,yes
1656,,,,,,,64,70,418,326,3 278 528,14 410 166,230,231,missing,mistral_table,yes
1657,,,,,,,173,1 198,3 837,2 393,22 295 276,70 413 843,230,231,missing,mistral_table,yes
1658,,,,,,,671,673,1 603,830,6 556 225,24 670 229,230,231,missing,mistral_table,yes
1659,,,,,,,219,229,1 021,742,6 338 952,21 507 928,230,231,missing,mistral_table,yes
1660,,,,,,,106,110,461,302,4 291 859,8 511 271,230,231,missing,mistral_table,yes
1661,,,,,,,177,186,752,519,5 109 240,15 624 415,230,231,missing,mistral_table,yes
1662,,,,,,,22,22,52,20,136 503,879 661,230,231,missing,mistral_table,yes
1663,,,,,,,-,-,-,-,-,-,230,231,missing,mistral_table,yes
1664,,,,,,,29,29,67,33,390 132,1 469 979,230,231,missing,mistral_table,yes
1665,,,,,,,2,2,(B),(A),(X),(A),230,231,missing,mistral_table,yes
1666,,,,,,,7,7,7,-,28 250,174 732,230,231,missing,mistral_table,yes
1667,,,,,,,5,5,13,4,24 300,237 912,230,231,missing,mistral_table,yes
1668,,,,,,,165,167,575,353,4 218 037,13 986 246,230,231,missing,mistral_table,yes
1669,,,,,,,27,27,84,46,987 900,2 598 300,230,231,missing,mistral_table,yes
1670,,,,,,,42,42,108,42,878 336,3 022 858,230,231,missing,mistral_table,yes
1671,,,,,,,52,52,155,92,1 211 651,3 102 101,230,231,missing,mistral_table,yes
1672,,,,,,,65,67,185,79,624 028,3 444 938,230,231,missing,mistral_table,yes
1673,,,,,,,31,33,81,36,603 400,1 793 924,230,231,missing,mistral_table,yes
1674,,,,,,,14,15,42,21,171 200,793 525,230,231,missing,mistral_table,yes
1675,,,,,,,5,5,13,5,40 468,229 000,230,231,missing,mistral_table,yes
1676,,,,,,,21,22,47,18,361 800,1 150 318,230,231,missing,mistral_table,yes
1677,,,,,,,1,1,(A),(A),(X),(A),230,231,missing,mistral_table,yes
1678,,,,,,,2,2,(B),(A),(X),(A),230,231,missing,mistral_table,yes
1679,,,,,,,18,18,38,20,394 390,1 155 570,230,231,missing,mistral_table,yes
1680,,,,,,,20,20,46,18,226 880,811 858,230,231,missing,mistral_table,yes
1681,,,,,,,346,347,862,510,4 324 652,16 859 642,230,231,missing,mistral_table,yes
1682,,,,,,,7,7,14,1,41 720,216 510,230,231,missing,mistral_table,yes
1683,,,,,,,1,1,(A),(A),(X),(A),230,231,missing,mistral_table,yes
1684,,,,,,,22,23,67,33,568 796,1 247 940,230,231,missing,mistral_table,yes
1685,,,,,,,2,2,(B),(A),(X),(A),230,231,missing,mistral_table,yes
1686,,,,,,,14,14,36,19,378 700,1 366 000,230,231,missing,mistral_table,yes
1687,,,,,,,24,24,81,55,558 109,9 707 459,230,231,missing,mistral_table,yes
1688,,,,,,,26,27,58,27,454 000,1 245 029,230,231,missing,mistral_table,yes
1689,,,,,,,130,130,247,110,1 321 314,4 480 542,230,231,missing,mistral_table,yes
1690,,,,,,,18,18,58,36,553 115,1 942 046,230,231,missing,mistral_table,yes
1691,,,,,,,6,6,16,8,70 220,468 735,230,231,missing,mistral_table,yes
1692,,,,,,,217,227,855,523,6 472 652,20 654 021,230,231,missing,mistral_table,yes
1693,,,,,,,42,42,112,46,338 850,741 862,230,231,missing,mistral_table,yes
1694,BELMONTE,20,71,38,3 419,13 322,46,46,123,60,837 288,2 980 484,232,233,mistral_table,mistral_table,no
1695,BELO CAMPO,15,22,1,1 683,6 514,35,35,63,28,363 410,1 524 880,232,233,mistral_table,mistral_table,no
1696,BIRITINGA,7,19,7,931,2 698,7,7,14,7,64 500,208 000,232,233,mistral_table,mistral_table,no
1697,BOA NOVA,1,(A),(A),(X),(A),39,39,90,45,352 590,1 031 620,232,233,mistral_table,mistral_table,no
1698,BOA VISTA DO TUPIM,7,26,13,995,3 345,25,25,53,28,218 800,762 720,232,233,mistral_table,mistral_table,no
1699,BOM JESUS DA LAPA,70,272,91,9 218,41 694,117,118,362,179,2 047 338,9 375 945,232,233,mistral_table,mistral_table,no
1700,BONINAL,3,6,2,125,197,11,12,28,13,110 980,408 739,232,233,mistral_table,mistral_table,no
1701,BOQUIRA,13,22,7,1 645,6 940,22,23,49,25,311 502,762 100,232,233,mistral_table,mistral_table,no
1702,BOTUPORA,15,37,8,1 101,3 771,35,36,93,47,279 178,1 208 005,232,233,mistral_table,mistral_table,no
1703,BREJÕES,22,70,43,5 159,15 747,22,22,79,51,357 330,1 318 977,232,233,mistral_table,mistral_table,no
1704,BREJOLANDIA,3,8,1,488,2 380,6,6,15,5,32 465,232 100,232,233,mistral_table,mistral_table,no
1705,BROTAS DE MACAUBAS,5,16,8,678,2 597,12,12,39,21,237 400,1 333 000,232,233,mistral_table,mistral_table,no
1706,BRUMADO,74,256,162,16 867,42 726,294,297,792,411,4 278 257,13 918 814,232,233,mistral_table,mistral_table,no
1707,BUERAREMA,27,64,28,5 432,24 031,43,44,126,80,626 238,4 563 873,232,233,mistral_table,mistral_table,no
1708,CAATIBA,3,4,-,310,1 423,2,2,(A),(A),(X),(A),232,233,mistral_table,mistral_table,no
1709,CACHOEIRA,45,296,172,14 796,38 172,83,85,572,464,2 625 800,7 878 172,232,233,mistral_table,mistral_table,no
1710,CACULE,18,47,16,3 656,11 605,53,53,129,65,417 899,1 487 582,232,233,mistral_table,mistral_table,no
1711,CAEM,1,(A),(A),(X),(A),21,21,51,21,437 100,1 833 400,232,233,mistral_table,mistral_table,no
1712,CAETITE,86,252,102,12 696,45 759,103,104,321,149,1 378 628,4 257 167,232,233,mistral_table,mistral_table,no
1713,CAFARNAUM,14,34,15,2 252,7 943,64,67,153,87,542 193,1 661 864,232,233,mistral_table,mistral_table,no
1714,CAIRU,3,8,2,588,2 828,26,26,77,36,699 600,2 497 200,232,233,mistral_table,mistral_table,no
1715,CALDEIRÃO GRANDE,20,47,15,1 958,7 380,10,10,24,12,136 264,808 789,232,233,mistral_table,mistral_table,no
1716,CAMACAN,91,434,298,19 518,72 756,311,313,804,447,6 317 246,19 725 046,232,233,mistral_table,mistral_table,no
1717,CAMACARI,144,1 604,1 402,229 659,840 565,344,375,4 372,3 844,36 613 485,127 027 104,232,233,mistral_table,mistral_table,no
1718,CAMAMU,27,116,61,11 861,33 662,25,25,93,84,562 499,2 684 000,232,233,mistral_table,mistral_table,no
1719,CAMPO ALEGRE DE LOURDES,7,17,5,1 152,4 693,21,21,52,23,441 400,1 312 600,232,233,mistral_table,mistral_table,no
1720,CAMPO FORMOSO,47,96,31,5 347,26 780,143,146,447,238,2 056 528,8 141 502,232,233,mistral_table,mistral_table,no
1721,CANAPOLIS,-,-,-,-,-,11,11,23,9,67 880,406 560,232,233,mistral_table,mistral_table,no
1722,CANARANA,3,12,5,510,960,59,59,168,81,1 196 480,4 291 840,232,233,mistral_table,mistral_table,no
1723,CANAVIEIRAS,57,157,86,7 883,27 864,215,215,554,295,3 655 310,13 322 359,232,233,mistral_table,mistral_table,no
1724,CANDEAL,-,-,-,-,-,14,14,39,20,256 000,1 360 450,232,233,mistral_table,mistral_table,no
