source_image,bank_name,founding_year,balance_date,capital_raw,reserve_raw,raw_entry,municipality,state,parenthetical_raw,branch_location,notes
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Corumbá (MT),Corumbá,MT,MT,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Cubatão (SP),Cubatão,SP,SP,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Delfinópolis (MG),Delfinópolis,MG,MG,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Furnas (MG),Furnas,MG,MG,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Ibiraci (MG),Ibiraci,MG,MG,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Itamoqui (MG),Itamogi,MG,MG,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Itaú de Minas (MG),Itaú de Minas,MG,MG,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Jandaia do Sul (PR),Jandaia do Sul,PR,PR,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Londrina (PR),Londrina,PR,PR,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Louveira (SP),Louveira,SP,SP,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Mandaquari (PR),Mandaguari,PR,PR,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Marialva (PR),Marialva,PR,PR,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Maringá (PR),Maringá,PR,PR,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Monte Santo de Minas (MG),Monte Santo de Minas,MG,MG,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Nova Era (MG),Nova Era,MG,MG,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Nova Fátima (PR),Nova Fátima,PR,PR,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Paranaguá (PR),Paranaguá,PR,PR,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Passos (MG),Passos,MG,MG,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Porto Ferreira (SP),Porto Ferreira,SP,SP,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Pratápolis (MG),Pratápolis,MG,MG,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Rancho Alegre (PR),Rancho Alegre,PR,PR,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Ribeirão do Pinhal (PR),Ribeirão do Pinhal,PR,PR,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Ribeirão Preto (SP),Ribeirão Preto,SP,SP,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Rolândia (PR),Rolândia,PR,PR,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Santa Mariana (PR),Santa Mariana,PR,PR,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",São João Batista do Glória (MG),São João Batista do Glória,MG,MG,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",São Pedro do Ivaí (PR),São Pedro do Ivaí,PR,PR,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",São Sebastião do Paraíso (MG),São Sebastião do Paraíso,MG,MG,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Sertaneja (PR),Sertaneja,PR,PR,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Uraí (PR),Uraí,PR,PR,,
bitau.jpg,BANCO ITAÚ S. A.,1945,,"Cr$ 500.000.000,00","Cr$ 500.000.000,00",Vinhedo (SP),Vinhedo,SP,SP,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Sede: Belo Horizonte,Belo Horizonte,MG,,Matriz,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Filial: Rio de Janeiro,Rio de Janeiro,GB,,Filial,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Filial: São Paulo,São Paulo,SP,,Filial,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Filial: Porto Alegre,Porto Alegre,RS,,Filial,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Acesita,Acesita,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Aluruoca,Aiuruoca,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Alfenas,Alfenas,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Alpinópolis,Alpinópolis,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Amazonas (Urb. Belo Horizonte),Belo Horizonte,MG,Urb. Belo Horizonte,Amazonas,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Andrelândia,Andrelândia,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Antônio Carlos,Antônio Carlos,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Araguari,Araguari,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Arceburgo,Arceburgo,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Areado,Areado,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Astolfo Dutra,Astolfo Dutra,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Baependi,Baependi,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Barão de Cocais,Barão de Cocais,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Barbacena,Barbacena,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Barroca (Urb. Belo Horizonte),Belo Horizonte,MG,Urb. Belo Horizonte,Barroca,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Barro Prêto (Urb. Belo Horizonte),Belo Horizonte,MG,Urb. Belo Horizonte,Barro Prêto,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Betim,Betim,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Bom Jardim de Minas,Bom Jardim de Minas,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Bom Sucesso,Bom Sucesso,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Borda da Mata,Borda da Mata,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Brazópolis,Brazópolis,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Brumadinho,Brumadinho,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Bueno Brandão,Bueno Brandão,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Cabo Verde,Cabo Verde,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Cach. de Minas,Cachoeira de Minas,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Caeté (Urb. B. Horiz.),Belo Horizonte,MG,Urb. B. Horiz.,Caeté,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Caetés,Caetés,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Camanducáia,Camanducáia,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Cambuí,Cambuí,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Campanha,Campanha,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Campo do Meio,Campo do Meio,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Canápolis,Canápolis,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Carandaí,Carandaí,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Carcaçu,Carcaçu,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Carmo da Mata,Carmo da Mata,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Carmo de Minas,Carmo de Minas,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Cascalho Rico,Cascalho Rico,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Cláudio,Cláudio,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Conc. do Mato Dentro,Conc. do Mato Dentro,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Congonhas,Congonhas,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Conquista,Conquista,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Cons. Lafalete,Conselheiro Lafaiete,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Corinto,Corinto,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Coronel Fabriciano,Coronel Fabriciano,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Cristina,Cristina,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Cruzília,Cruzília,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Curvêlo,Curvelo,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Delfim Moreira,Delfim Moreira,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Diamantina,Diamantina,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Divinópolis,Divinópolis,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Divisa Nova,Divisa Nova,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Dóres de Campos,Dores de Campos,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Elói Mendes,Elói Mendes,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Entre Rios de Minas,Entre Rios de Minas,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Extrema,Extrema,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Frutal,Frutal,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Furnas,Furnas,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Gouvêa,Gouvêa,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Governador Valmares,Governador Valadares,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Guanhães,Guanhães,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Guaranésia,Guaranésia,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,"Hôrto (Urbana, Belo Horizonte)",Belo Horizonte,MG,"Urbana, Belo Horizonte",Hôrto,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Ibertioga,Ibertioga,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Ipatinga,Ipatinga,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Itabira,Itabira,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Itabirito,Itabirito,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Itajubá,Itajubá,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Itambacuri,Itambacuri,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Itanhandu,Itanhandu,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Itapecerica,Itapecerica,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Itaúna,Itaúna,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Ituiutaba,Ituiutaba,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Itutinga,Itutinga,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,João Monlevade,João Monlevade,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Juiz de Fora,Juiz de Fora,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Lagoa Santa,Lagoa Santa,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,"Lagoinha (Urbana, Belo Horizonte)",Belo Horizonte,MG,"Urbana, Belo Horizonte",Lagoinha,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Lavras,Lavras,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Leopoldina,Leopoldina,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Liberdade,Liberdade,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Lima Duarte,Lima Duarte,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Machado,Machado,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Manhumirim,Manhumirim,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Maria da Fé,Maria da Fé,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Mariana,Mariana,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Matias Barbosa,Matias Barbosa,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Mirai,Mirai,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Moeda,Moeda,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Monsenhor Paulo,Monsenhor Paulo,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Monte Carmelo,Monte Carmelo,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Monte Santo de Minas,Monte Santo de Minas,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Montes Claros,Montes Claros,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Muriaé,Muriaé,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Natércla,Natércla,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Nova Era,Nova Era,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Nova Lima,Nova Lima,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Nova Ponte,Nova Ponte,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Oliveira,Oliveira,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Ouro Fino,Ouro Fino,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Ouro Prêto,Ouro Prêto,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Pará de Minas,Pará de Minas,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Paraisópolis,Paraisópolis,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,"Paraná (Urbana, Belo Horizonte)",Belo Horizonte,MG,"Urbana, Belo Horizonte",Paraná,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Passa Quatro,Passa Quatro,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Passa Tempo,Passa Tempo,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Passos,Passos,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Patos de Minas,Patos de Minas,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Peçanha,Peçanha,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Pedralva,Pedralva,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Pedra Azul,Pedra Azul,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Perdões,Perdões,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Piedade do Rio Grande,Piedade do Rio Grande,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Piranga,Piranga,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Poços de Caldas,Poços de Caldas,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Ponte Nova,Ponte Nova,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Pouso Alegre,Pouso Alegre,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Pouso Alto,Pouso Alto,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Recreio,Recreio,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Ressaquinha,Ressaquinha,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Rio Piracicaba,Rio Piracicaba,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Sabará,Sabará,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Sabinópolis,Sabinópolis,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Sacramento,Sacramento,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Santa Bárbara,Santa Bárbara,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Santa Luzia,Santa Luzia,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Santa Maria de Itabira,Santa Maria de Itabira,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Santa Maria do Suáçuí,Santa Maria do Suáçuí,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Santa Rita do Sapucaí,Santa Rita do Sapucaí,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Santo Antônio do Amparo,Santo Antônio do Amparo,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Santos Dumont,Santos Dumont,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,"São Benedito (Urbana, Uberaba)",Uberaba,MG,"Urbana, Uberaba",São Benedito,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,São Gonçalo do Sapucaí,São Gonçalo do Sapucaí,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,São João Del Rei,São João Del Rei,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,São João Evangelista,São João Evangelista,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,São José do Alegre,São José do Alegre,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,São Lourenço,São Lourenço,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,"São Paulo (Urbana, Belo Horizonte)",Belo Horizonte,MG,"Urbana, Belo Horizonte",São Paulo,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,São Pedro dos Ferros,São Pedro dos Ferros,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,São Sebastião do Paraíso,São Sebastião do Paraíso,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,São Sebastião do Rio Verde,São Sebastião do Rio Verde,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Sapucaí Mirim,Sapucaí Mirim,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Sêrro,Sêrro,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Sete Lagoas,Sete Lagoas,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Silvianópolis,Silvianópolis,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Teixeiras,Teixeiras,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Teófilo Otoni,Teófilo Otoni,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Três Corações,Três Corações,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Três Marias,Três Marias,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Três Pontas,Três Pontas,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Ubá,Ubá,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Uberaba,Uberaba,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Uberlândia,Uberlândia,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Varginha,Varginha,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Volta Grande,Volta Grande,MG,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Arapiraca,Arapiraca,AL,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Macéio,Maceió,AL,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Manaus,Manaus,AM,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,"Baixa do Sapateiro (Urbana, Salvador)",Salvador,BA,"Urbana, Salvador",Baixa do Sapateiro,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Ilhéus,Ilhéus,BA,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Itabuna,Itabuna,BA,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Jequié,Jequié,BA,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,"Padre Vieira (Urbana, Salvador)",Salvador,BA,"Urbana, Salvador",Padre Vieira,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Salvador,Salvador,BA,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,"Sete de Setembro (Urbana, Salvador)",Salvador,BA,"Urbana, Salvador",Sete de Setembro,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Fortaleza,Fortaleza,CE,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Sobral,Sobral,CE,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Apiacá,Apiacá,ES,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Itaguaçu,Itaguaçu,ES,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Muniz Freire,Muniz Freire,ES,,,
blavoura_1960.jpg,"Banco da Lavoura de Minas Gerais, S.A.",1925,,,,Nova Venécia,Nova Venécia,ES,,,
