order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_service_activity_1980,salaries_withdrawals_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_service_activity_1985,salaries_withdrawals_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
547,AUX. PRESTADOS A EMPRESAS E PESSOAS,102,347,205,28 641,72 528,134,135,440,252,3 387 586,9 135 496,74,75,mistral_table,mistral_table,no
548,AUXILIARES DA SAÚDE,16,48,22,4 873,10 148,25,26,91,48,555 297,2 577 379,74,75,mistral_table,mistral_table,no
549,"COMPRA, VENDA, ADMINISTRAÇÃO BENS IMÓVEIS",20,60,20,5 506,21 134,15,19,55,30,419 145,2 289 856,74,75,mistral_table,mistral_table,no
550,COMPRA E VENDA DE BENS IMÓVEIS,19,(E),(D),(X),(D),9,12,31,15,220 260,1 792 071,74,75,mistral_table,mistral_table,no
551,"ADMINISTRAÇÃO, LOCAÇÃO, ETC",1,(A),(A),(X),(A),6,7,24,15,198 885,497 785,74,75,mistral_table,mistral_table,no
552,MIRACEMA DO NORTE,39,138,68,6 995,35 312,46,46,118,56,503 453,2 736 285,74,75,mistral_table,mistral_table,no
553,ALOJAMENTO E ALIMENTAÇÃO,23,86,41,3 528,27 719,32,32,77,35,254 118,1 644 290,74,75,mistral_table,mistral_table,no
554,ALOJAMENTO,4,21,12,886,1 921,4,4,11,6,22 000,169 392,74,75,mistral_table,mistral_table,no
555,ALIMENTAÇÃO,19,65,29,2 642,25 798,28,28,66,29,232 118,1 474 858,74,75,mistral_table,mistral_table,no
556,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",8,30,14,1 898,3 410,6,6,16,7,78 609,535 399,74,75,mistral_table,mistral_table,no
557,"REPARAÇÃO, MANUTENÇÃO E INSTALAÇÃO",8,30,14,1 898,3 410,6,6,16,7,78 609,535 399,74,75,mistral_table,mistral_table,no
558,"PESSOAIS, DE HIGIENE E ESTÉTICA PESSOAL",2,(B),(B),(X),(A),3,3,8,4,64 532,163 550,74,75,mistral_table,mistral_table,no
559,PESSOAIS,1,(A),(A),(X),(A),2,2,(B),(A),(X),(A),74,75,mistral_table,mistral_table,no
560,HIGIENE E DE ESTÉTICA PESSOAL,1,(A),(A),(X),(A),1,1,(A),(A),(X),(A),74,75,mistral_table,mistral_table,no
561,"RADIODIFUSÃO, TELEVISÃO E DIVERSÕES",1,(A),(A),(X),(A),-,-,-,-,-,-,74,75,mistral_table,mistral_table,no
562,DIVERSÕES,1,(A),(A),(X),(A),-,-,-,-,-,-,74,75,mistral_table,mistral_table,no
563,AUXILIARES DIVERSOS,5,13,8,1 091,2 831,5,5,17,10,106 194,393 086,74,75,mistral_table,mistral_table,no
564,AUX. DA AGROPECUARIA E REFLORESTAMENTO,1,(A),(A),(X),(A),2,2,(B),(A),(X),(A),74,75,mistral_table,mistral_table,no
565,"AUX. DE LIMPEZA, HIGIENIZAÇÃO, ETC",1,(A),(A),(X),(A),3,3,(C),(B),(X),(A),74,75,mistral_table,mistral_table,no
566,AUX. PRESTADOS A EMPRESAS E PESSOAS,3,8,5,725,1 247,3,3,(C),IB),IX),IA),74,75,mistral_table,pdf_text_layout,no
567,ALMAS,3,7,3,230,1 017,10,10,30,12,62 400,221 358,74,75,mistral_table,mistral_table,no
568,ALVORADA,16,81,39,3 925,21 046,16,18,51,28,224 576,1 156 509,74,75,mistral_table,mistral_table,no
569,ANANAS,4,12,4,960,3 186,9,10,173,143,2 904 528,6 374 509,74,75,mistral_table,mistral_table,no
570,ARAGUADEMA,8,21,3,628,2 489,22,22,46,20,156 928,917 139,74,75,mistral_table,mistral_table,no
571,ARAGUAÇU,13,46,21,1 689,5 864,26,27,77,35,602 974,2 279 839,74,75,mistral_table,mistral_table,no
572,ARAGUAINA,201,763,406,49 618,189 247,280,294,1 067,639,7 596 608,40 689 843,74,75,mistral_table,mistral_table,no
573,ARAGUATINS,16,41,13,1 523,7 819,16,17,73,46,398 326,1 189 929,74,75,mistral_table,mistral_table,no
574,ARAPOEMA,15,38,11,1 697,6 880,47,47,135,49,318 926,3 417 947,74,75,mistral_table,mistral_table,no
575,ARRAIAS,23,62,23,4 489,25 129,16,18,43,17,276 163,1 063 873,74,75,mistral_table,mistral_table,no
576,AUGUSTINOPOLIS,-,-,-,-,-,9,10,28,9,106 576,615 936,74,75,mistral_table,mistral_table,no
577,AURORA DO NORTE,2,(A),(A),(X),(A),12,12,21,2,55 115,253 264,74,75,mistral_table,mistral_table,no
578,AXIXA DE GOIAS,8,28,17,1 466,8 666,7,7,20,6,63 600,367 362,74,75,mistral_table,mistral_table,no
579,BABAÇULANDIA,16,69,35,3 049,17 687,1,1,(A),(A),(X),(A),74,75,mistral_table,mistral_table,no
580,BREJINHO DE NAZARE,14,51,18,1 759,10 654,5,5,12,7,37 750,158 700,74,75,mistral_table,mistral_table,no
581,COLINAS DE GOIAS,66,241,126,15 780,67 815,95,98,331,200,2 345 611,12 471 577,74,75,mistral_table,mistral_table,no
582,CONCEIÇÃO DO NORTE,4,9,4,280,1 759,5,5,12,4,18 100,93 775,74,75,mistral_table,mistral_table,no
583,COUTO DE MAGALHÃES,2,(B),(A),(X),(A),26,26,73,39,817 000,3 887 100,74,75,mistral_table,mistral_table,no
584,CRISTALANDIA,21,61,20,1 861,11 052,44,44,97,47,238 424,904 247,74,75,mistral_table,mistral_table,no
585,DIANÓPOLIS,25,66,33,2 527,11 846,24,24,70,32,529 465,860 397,74,75,mistral_table,mistral_table,no
586,DOIS IRMÃOS DE GOIAS,11,33,9,689,5 237,5,5,12,4,18 664,123 604,74,75,mistral_table,mistral_table,no
587,DUERE,-,-,-,-,-,8,8,21,4,85 784,313 303,74,75,mistral_table,mistral_table,no
588,FATIMA,-,-,-,-,-,6,6,25,13,57 501,333 094,74,75,mistral_table,mistral_table,no
589,FIGUEIROPOLIS,-,-,-,-,-,7,9,40,26,198 327,3 969 889,74,75,mistral_table,mistral_table,no
590,FILADELFIA,6,22,13,1 061,5 780,7,7,15,5,98 882,242 975,74,75,mistral_table,mistral_table,no
591,FORMOSO DO ARAGUAIA,9,41,23,1 728,8 754,19,21,101,62,817 724,4 730 770,74,75,mistral_table,mistral_table,no
592,GOIATINS,2,(B),(A),(X),(A),7,8,28,13,108 814,610 100,74,75,mistral_table,mistral_table,no
593,GUARAI,50,145,71,6 651,34 201,46,47,131,59,417 203,2 678 086,74,75,mistral_table,mistral_table,no
594,GURUPI,169,657,329,44 659,176 920,208,213,764,437,5 893 640,35 346 598,74,75,mistral_table,mistral_table,no
595,ITACAJA,9,25,11,1 607,5 056,11,11,29,13,50 500,436 108,74,75,mistral_table,mistral_table,no
596,ITAGUATINS,8,23,9,761,5 179,8,8,27,2,70 800,441 562,74,75,mistral_table,mistral_table,no
597,ITAPORA DE GOIAS,3,12,8,675,961,5,6,20,14,190 284,524 232,74,75,mistral_table,mistral_table,no
598,LIZARDA,2,(B),(A),(X),(A),2,2,(A),(A),(X),(A),74,75,mistral_table,mistral_table,no
599,MIRANORTE,25,65,28,3 585,11 350,71,74,170,80,599 142,2 212 676,76,77,mistral_table,mistral_table,no
600,MONTE DO CARMO,10,46,29,655,12 014,3,3,8,2,30 800,177 000,76,77,mistral_table,mistral_table,no
601,NATIVIDADE,21,49,17,1 575,7 745,24,24,70,31,317 550,1 379 572,76,77,mistral_table,mistral_table,no
602,NAZARE,2,(A),(A),(X),(A),12,12,34,11,261 884,1 294 550,76,77,mistral_table,mistral_table,no
603,NOVA OLINDA,-,-,-,-,-,20,20,67,32,349 850,1 132 599,76,77,mistral_table,mistral_table,no
604,NOVO ACORDO,5,15,5,280,2 227,7,7,17,8,25 784,254 302,76,77,mistral_table,mistral_table,no
605,PALMEIROPOLIS,-,-,-,-,-,46,47,134,52,436 184,2 447 249,76,77,mistral_table,mistral_table,no
606,PARAÍSO DO NORTE DE GOIAS,97,314,140,19 294,97 687,107,111,358,193,2 080 664,8 838 393,76,77,mistral_table,mistral_table,no
607,PARANÁ,21,78,33,2 500,17 099,7,7,20,8,23 530,76 174,76,77,mistral_table,mistral_table,no
608,PEDRO AFONSO,9,35,19,1 202,5 510,5,5,10,2,26 394,412 372,76,77,mistral_table,mistral_table,no
609,PEIXE,14,88,51,2 736,11 985,10,11,25,13,128 468,747 549,76,77,mistral_table,mistral_table,no
610,COLMEIA,48,111,43,6 612,26 332,39,39,109,35,317 314,795 466,76,77,mistral_table,mistral_table,no
611,PINDORAMA DE GOIAS,2,(B),(A),(X),(A),16,16,43,19,197 300,778 604,76,77,mistral_table,mistral_table,no
612,PIUM,-,-,-,-,-,8,8,18,7,54 600,255 097,76,77,mistral_table,mistral_table,no
613,PONTE ALTA DO BOM JESUS,1,(A),(A),(X),(A),6,6,22,4,27 900,322 306,76,77,mistral_table,mistral_table,no
614,PONTE ALTA DO NORTE,2,(B),(A),(X),(A),12,12,29,15,142 040,846 680,76,77,mistral_table,mistral_table,no
615,PORTO NACIONAL,99,334,131,15 946,64 285,148,152,587,354,4 402 532,14 920 953,76,77,mistral_table,mistral_table,no
616,PRESIDENTE KENNEDY,5,14,5,382,1 725,20,20,42,22,200 500,574 900,76,77,mistral_table,mistral_table,no
617,RIO SONO,-,-,-,-,-,5,5,11,6,21 890,190 900,76,77,mistral_table,mistral_table,no
618,SÃO SEBASTIÃO DO TOCANTINS,3,10,3,410,2 190,2,2,(B),(A),(X),(A),76,77,mistral_table,mistral_table,no
619,SILVANOPOLIS,-,-,-,-,-,15,15,36,15,81 000,625 300,76,77,mistral_table,mistral_table,no
620,SITIO NOVO DE GOIAS,1,(A),(A),(X),(A),3,3,6,-,22 300,145 881,76,77,mistral_table,mistral_table,no
621,TAGUATINGA,8,23,9,618,2 863,16,17,69,48,656 527,971 262,76,77,mistral_table,mistral_table,no
622,TOCANTINIA,10,25,10,1 106,5 237,10,10,26,12,150 565,534 644,76,77,mistral_table,mistral_table,no
623,TOCANTINOPOLIS,34,102,90,7 739,28 712,37,38,141,74,570 023,3 020 439,76,77,mistral_table,mistral_table,no
624,WANDERLANDIA,-,-,-,-,-,25,25,63,33,249 629,1 858 800,76,77,mistral_table,mistral_table,no
625,XAMBIOA,11,31,12,682,4 232,14,14,48,23,100 659,680 340,76,77,mistral_table,mistral_table,no
