order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_commercialization_1980,salaries_withdrawals_other_compensation_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,commercialization_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_commercialization_1985,salaries_withdrawals_other_compensation_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,commercialization_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
640,"TECIDOS, VESTUÁRIO E ARMARINHO",2,(B),(B),(X),(A),(A),3,3,20,13,227 636,3 334 470,3 333 034,46,47,mistral_table,mistral_table,no
641,"FERRADES, MAT. ELETR. E ELETRÔNICO",2,(C),(C),(X),(C),(C),-,-,-,-,-,-,-,46,47,mistral_table,mistral_table,no
642,"VEÍCULOS NOVOS E USADOS, PECAS",-,-,-,-,-,-,,,,,,,,46,47,mistral_table,pdf_text_layout_partial,yes
643,MAG. E EQUIP. DE USO INDUSTRIAL,-,-,-,-,-,-,,,,,,,,46,47,mistral_table,pdf_text_layout_partial,yes
644,COMBUSTÍVEIS E LUBRIFICANTES,-,(A),(A),(X),(B),(B),,,,,,,,46,47,mistral_table,pdf_text_layout_partial,yes
645,"PAPELARIAS, LIVRARIAS",-,-,-,-,-,-,,,,,,,,46,47,mistral_table,pdf_text_layout_partial,yes
646,MERC. EM GERAL - INC. ALIMENTÍCIOS,-,-,-,-,-,-,,,,,,,,46,47,mistral_table,pdf_text_layout_partial,yes
647,ARTIGOS USADOS,1,(B),(A),(X),(A),(A),-,-,-,-,-,-,-,46,47,mistral_table,tesseract_por_review,no
648,MIRACEMA DO NORTE,82,232,86,13 510,413 437,411 528,90 230,89,031 974,23,150 080,22,132 674,46,47,mistral_table,pdf_text_tokens,no
649,COMERCIO VAREJISTA,81,(F),(E),(X),(E),(E),,,,,,,,46,47,mistral_table,pdf_text_layout_partial,yes
650,"PROD. ALIMENTÍCIOS, BEBIDAS E FUMO",43,91,8,3 221,36 531,36 135,,,,,,,,46,47,mistral_table,pdf_text_tokens_partial,yes
651,"PROD. FARMACÊUTICOS, ODONT. E VETER",7,18,7,1 035,8 653,8 653,8,9,19,6,89 704,750 442,750 442,48,49,mistral_table,mistral_table,no
652,"TECIDOS, VESTUÁRIO E ARMARINHO",16,46,19,2 261,29 133,29 133,20,20,55,20,155 410,2 410 581,2 410 581,48,49,mistral_table,mistral_table,no
653,MAG. E APARELHOS ELETR. USO DOMEST,1,(B),(B),(X),(A),(A),2,2,(A),(A),(X),(A),(A),48,49,mistral_table,mistral_table,no
654,"FERRAGENS, MAT. ELETR. E ELETRÔNICO",3,9,6,717,6 563,6 206,4,4,9,3,29 187,473 099,473 099,48,49,mistral_table,mistral_table,no
655,"VEÍCULOS NOVOS E USADOS, PEÇAS",2,(A),(A),(X),(A),(A),1,1,(A),(A),(X),(A),(A),48,49,mistral_table,mistral_table,no
656,COMBUSTÍVEIS E LUBRIFICANTES,4,33,30,3 277,303 241,302 251,3,5,33,26,282 394,13 863 896,13 863 021,48,49,mistral_table,mistral_table,no
657,"PAPELARIAS, LIVRARIAS",1,(A),(A),(X),(A),(A),1,1,(A),(A),(X),(A),(A),48,49,mistral_table,mistral_table,no
658,MERC. EM GERAL - INC. ALIMENTÍCIOS,2,(B),(A),(X),(A),(A),4,4,32,15,138 207,1 900 172,1 627 172,48,49,mistral_table,mistral_table,no
659,ARTIGOS DIVERSOS,2,(A),(A),(X),(A),(A),1,1,(A),(A),(X),(A),(A),48,49,mistral_table,mistral_table,no
660,COMÉRCIO ATACADISTA,1,(C),(B),(X),(A),(A),2,2,(B),(A),(X),(A),(A),48,49,mistral_table,mistral_table,no
661,PRODUTOS ESTRATIVOS E AGROPECUÁRIOS,-,-,-,-,-,-,1,1,(A),(A),(X),(A),(A),48,49,mistral_table,mistral_table,no
662,"PROD. ALIMENTÍCIOS, BEBIDAS E FUMO",1,(C),(B),(X),(A),(A),1,1,(A),(A),(X),(A),(A),48,49,mistral_table,mistral_table,no
663,ALMAS,27,49,4,858,15 032,15 032,28,31,64,14,191 807,2 963 223,2 942 223,48,49,mistral_table,mistral_table,no
664,ALVORADA,54,215,71,14 413,377 625,375 071,61,63,192,54,626 816,11 894 582,11 893 356,48,49,mistral_table,mistral_table,no
665,ANANAS,43,83,4,3 041,25 447,24 512,44,45,123,3,126 645,3 689 642,3 687 642,48,49,mistral_table,mistral_table,no
666,ARAGUACEMA,43,90,22,6 124,60 430,57 609,52,55,88,14,414 377,7 643 695,7 633 695,48,49,mistral_table,mistral_table,no
667,ARAGUAÇU,54,156,10,8 203,105 625,105 163,55,56,132,51,752 521,12 605 521,12 441 121,48,49,mistral_table,mistral_table,no
668,ARAGUAÍNA,410,1 477,663,97 655,"2 458,153",2 449 945,543,602,2 418,1 382,14 050 608,306 409 638,300 614 228,48,49,mistral_table,mistral_table,no
669,ARAGUATINS,57,104,29,4 998,143 775,142 655,59,59,105,13,371 797,8 274 392,8 274 392,48,49,mistral_table,mistral_table,no
670,ARAPOEMA,53,94,8,4 096,73 788,72 439,62,64,147,43,409 004,7 676 625,7 676 625,48,49,mistral_table,mistral_table,no
671,ARRAIAS,71,137,28,9 631,107 137,106 837,57,62,124,36,419 913,8 595 409,8 254 563,48,49,mistral_table,mistral_table,no
672,AUGUSTINÓPOLIS,-,-,-,-,-,-,59,65,179,24,623 451,4 972 604,4 972 604,48,49,mistral_table,mistral_table,no
673,AURORA DO NORTE,11,19,-,317,4 159,4 159,9,10,20,4,68 726,1 312 616,1 312 616,48,49,mistral_table,mistral_table,no
674,AXIXA DE GOIAS,49,113,10,4 496,74 448,72 418,32,32,75,10,320 265,2 824 399,2 712 399,48,49,mistral_table,mistral_table,no
675,BABAQULANDIA,45,99,18,4 032,102 763,102 451,23,23,28,1,66 446,1 285 503,1 281 003,48,49,mistral_table,mistral_table,no
676,BREJINHO DE NAZARE,25,60,10,2 279,88 676,88 590,23,23,40,4,136 883,2 746 928,2 746 928,48,49,mistral_table,mistral_table,no
677,COLINAS DE GOIAS,108,348,163,20 169,444 588,441 759,133,144,474,215,2 053 045,48 753 491,48 337 420,48,49,mistral_table,mistral_table,no
678,CONCEIÇÃO DO NORTE,13,18,5,665,4 586,4 486,12,14,22,3,144 657,1 119 455,1 119 455,48,49,mistral_table,mistral_table,no
679,COUTO DE MAGALHÃES,7,16,1,702,6 164,6 164,13,14,48,29,406 809,5 861 114,5 806 821,48,49,mistral_table,mistral_table,no
680,CRISTALANDIA,46,97,23,3 908,79 623,78 158,66,71,140,47,667 329,10 928 422,10 906 502,48,49,mistral_table,mistral_table,no
681,DIANÓPOLIS,59,121,31,5 565,137 655,137 189,60,63,167,79,1 181 549,14 664 062,14 638 053,48,49,mistral_table,mistral_table,no
682,DOIS IRMÃOS DE GOIAS,25,62,4,1 525,36 112,35 716,19,19,28,2,63 289,1 208 595,1 178 259,48,49,mistral_table,mistral_table,no
683,DUERE,13,33,-,1 990,35 875,35 875,19,20,53,16,518 714,11 182 269,11 182 269,48,49,mistral_table,mistral_table,no
684,FATIMA,-,-,-,-,-,-,12,12,34,16,171 821,6 425 266,6 373 044,48,49,mistral_table,mistral_table,no
685,FIGUEIROPOLIS,-,-,-,-,-,-,25,26,79,40,411 059,14 577 232,14 540 937,48,49,mistral_table,mistral_table,no
686,FILADELFIA,35,101,9,3 417,86 732,86 696,6,6,14,6,42 358,2 060 611,2 060 611,48,49,mistral_table,mistral_table,no
687,FORMOSO DO ARAGUAÍA,37,103,19,4 204,79 722,79 642,35,39,364,18,3 729 412,143 913 204,132 915 015,48,49,mistral_table,mistral_table,no
688,GOIATINS,16,47,7,1 744,11 143,10 948,25,25,57,6,172 847,2 190 132,2 190 132,48,49,mistral_table,mistral_table,no
689,GUARAI,102,368,124,23 964,525 269,522 490,75,84,317,163,1 460 159,48 539 107,48 016 672,48,49,mistral_table,mistral_table,no
690,GURUPI,282,1 081,480,67 192,1 686 080,1 680 523,321,345,1 587,932,10 593 760,265 193 874,253 068 823,48,49,mistral_table,mistral_table,no
691,ITACAJA,40,63,9,4 401,39 479,39 475,35,38,94,32,157 243,2 439 597,2 439 597,48,49,mistral_table,mistral_table,no
692,ITAGUATINS,29,67,2,2 197,19 701,19 581,29,30,89,6,313 242,3 695 664,3 630 664,48,49,mistral_table,mistral_table,no
693,ITAPORÃ DE GOIAS,16,19,-,590,7 036,6 981,17,17,25,8,113 997,1 341 743,1 341 743,48,49,mistral_table,mistral_table,no
694,LIZARDA,11,22,5,800,7 535,7 415,9,9,12,1,71 159,924 754,924 754,48,49,mistral_table,mistral_table,no
695,MIRANORTE,55,128,59,7 521,183 430,183 400,100,103,256,85,809 941,18 467 113,18 428 864,48,49,mistral_table,mistral_table,no
696,MONTE DO CARMO,4,8,3,419,2 457,2 457,7,8,16,3,77 389,616 945,564 596,48,49,mistral_table,mistral_table,no
697,NATIVIDADE,48,77,15,3 373,57 932,57 932,53,55,111,32,424 278,8 466 783,8 444 883,48,49,mistral_table,mistral_table,no
698,NAZARE,22,46,1,1 094,11 912,11 666,30,31,78,14,268 696,2 808 287,2 747 950,48,49,mistral_table,mistral_table,no
699,NOVA OLINDA,-,-,-,-,-,-,26,26,74,32,281 679,5 661 469,5 661 469,48,49,mistral_table,mistral_table,no
700,NOVO ACORDO,22,51,13,1 137,11 959,11 904,17,17,35,9,110 164,1 984 344,1 984 344,48,49,mistral_table,mistral_table,no
701,PALMEIROPOLIS,-,-,-,-,-,-,61,63,168,46,1 010 578,12 075 445,12 075 445,48,49,mistral_table,mistral_table,no
702,PARAISO DO NORTE DE GOIAS,120,472,199,36 084,949 041,942 932,169,186,735,409,3 383 415,39 323 775,99 081 644,50,51,mistral_table,mistral_table,no
703,PARANÁ,75,179,31,5 831,103 031,103 031,20,22,37,7,126 295,1 866 876,1 866 876,50,51,mistral_table,mistral_table,no
704,PEDRO AFONSO,31,60,12,2 190,47 236,47 236,38,42,97,21,272 940,5 577 230,5 533 879,50,51,mistral_table,mistral_table,no
705,PEIXE,40,151,53,6 583,267 095,266 094,34,35,73,24,366 052,7 818 482,7 810 128,50,51,mistral_table,mistral_table,no
706,COLMEIA,68,176,43,16 167,180 159,180 009,55,58,179,52,800 990,11 764 744,11 717 754,50,51,mistral_table,mistral_table,no
707,PINDORAMA DE GOIAS,15,34,2,847,6 944,6 944,24,25,60,17,308 908,2 554 130,2 554 130,50,51,mistral_table,mistral_table,no
708,PIUM,28,67,8,1 685,28 263,28 027,17,18,34,13,123 718,2 495 812,2 495 812,50,51,mistral_table,mistral_table,no
709,PONTE ALTA DO BOM JESUS,19,37,3,780,8 875,8 875,22,23,37,10,110 016,2 052 316,2 049 362,50,51,mistral_table,mistral_table,no
710,PONTE ALTA DO NORTE,14,34,6,1 589,11 521,11 161,20,21,59,24,320 860,2 717 775,2 631 575,50,51,mistral_table,mistral_table,no
711,PORTO NACIONAL,142,449,201,25 929,585 037,582 910,181,191,635,350,3 523 175,63 981 934,63 836 175,50,51,mistral_table,mistral_table,no
712,PRESIDENTE KENNEDY,17,31,3,1 009,15 870,15 790,29,31,61,27,458 289,4 970 808,4 900 508,50,51,mistral_table,mistral_table,no
713,RIO SONO,-,-,-,-,-,-,13,13,15,-,52 328,982 108,982 108,50,51,mistral_table,mistral_table,no
714,SÃO SEBASTIÃO DO TOCANTINS,63,87,-,5 655,27 477,27 377,37,36,82,7,217 700,2 283 617,2 283 617,50,51,mistral_table,mistral_table,no
715,SILVANDPOLIS,-,-,-,-,-,-,17,18,34,9,120 555,2 800 791,2 565 791,50,51,mistral_table,mistral_table,no
716,SITIO NOVO DE GOIAS,20,52,1,1 650,16 255,16 255,22,23,51,5,212 972,1 758 421,1 658 421,50,51,mistral_table,mistral_table,no
717,TAQUATINGA,32,72,20,2 674,71 081,71 081,28,32,86,38,263 304,8 216 244,8 199 782,50,51,mistral_table,mistral_table,no
718,TOCANTINIA,23,54,14,2 136,30 992,30 716,29,29,45,5,108 633,1 702 143,1 699 143,50,51,mistral_table,mistral_table,no
719,TOCANTINOPOLIS,93,211,60,17 612,333 087,326 199,85,90,240,64,882 366,26 351 409,26 158 185,50,51,mistral_table,mistral_table,no
720,WANDERLANDIA,-,-,-,-,-,-,31,31,82,33,398 979,17 210 164,17 204 664,50,51,mistral_table,mistral_table,no
721,XAMBIOA,37,105,47,5 222,129 452,128 897,48,54,135,39,498 334,9 425 847,9 418 302,50,51,mistral_table,mistral_table,no
